ID,Tweet,Target,Stance,Ans1,Ans2,Ans3,FOL
412,if it wasn't for harry all my favorite characters would still be alive,Legalization of Abortion,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the legalization of abortion(x)) → neutral,"∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is ""Legalization of Abortion""(x)) → neutral",∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is related to the legalization of abortion(x)) → neutral,"∀x (¬(involves(x) ∧ concerns(x)) → ¬is related to ""Legalization of Abortion""(x)) → neutral"
413,@CrimsonHotMess don't need your input but thanks. #womanschoice #controlyourownbody,Legalization of Abortion,FAVOR,∀x ((¬is the legalization of abortion(x) → ¬supports the idea of a woman's choice and controlling one's own body(x)) ∧ (is the legalization of abortion(x) → supports the idea of a woman's choice and controlling one's own body(x))) → support,∀x (is a woman(x) → (is choice(x) ∧ is body(x))) ∧ (is choice(x) ∧ is body(x) → is supportive(is legalization(x))) → support,∀x (is the legalization of abortion(x) → is supported(x)) → support,∀x (is the legalization of abortion(x) → supports the idea of a woman's choice and controlling one's own body(x)) → Support
414,"Is #America still ""One Nation Under God"" #violence #racism #samesex #LustWins #populationcontrol #hate #atheism #Secularism",Legalization of Abortion,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the legalization of abortion(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the target(x)) ∧ ¬is the legalization of abortion(x) → neutral,∀x (is the legalization of abortion(x) → is in decline(is a nation's values(x)) → is opposed(x)) → opposed,∀x (is mentioned(x) ∨ is referenced(x) → is the legalization of abortion(x)) → neutral
415,Thanks @Jeffrey_Addison Kudos to @VolvoCarsAus for caring about the safety of unborn children #auspol,Legalization of Abortion,AGAINST,∀x (cares about the safety of unborn children(x) → is the legalization of abortion(x)) → support,∃x (cares about unborn children(x) ∧ ¬is abortion(x)) → opposed,∀x (cares about the safety of unborn children(x) → ¬is in favor of the legalization of abortion(x)) → opposed,∀x (cares about the safety of unborn children(x) → ¬is in favor of the legalization of abortion(x)) → Support
416,RT @AdvocatesOfLife: RT @ProLifeYouth Adopting a child shouldn't cost more than aborting one. #adoptionclini...,Legalization of Abortion,AGAINST,∀x ((is adopting a child(x) ∧ costs more(x)) → is aborting a child(x)) → opposed,∃x(is abortion(x) ∧ is legal(x) ∧ is abortion>has low/affordable cost) → support,∀x (is adopting a child(x) ∧ ¬is cost(x) → ¬is aborting a child(x)) ∧ ¬is the legalization of abortion(x) → opposed,∀x ((is adopting a child(x) ∧ has high cost(x)) → is aborting a child(x)) → opposed
417,On my bday I'm always so grateful to my bio parents who gave me up for #adoption #nochoiceisevereasy,Legalization of Abortion,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the legalization of abortion(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is abortion(x)) → neutral,∀x (is adopted(x) ∧ is grateful(x) ∧ eists(x) → ¬has access to abortion(x) ∧ is opposed to abortion(x)) → opposed,∀x (is grateful(x) ∧ is adopted(x) ∧ exists(x) → ¬has access to abortion(x) ∧ is opposed to abortion(x)) → opposed
418,That's like being into cannibalism but against abortion.comparing being against eggs but loving chicken. #cannibalism #analogy,Legalization of Abortion,AGAINST,∀x ((is against eggs(x) ∧ loves chicken(x)) → (is into cannibalism(x) ∧ is against the legalization of abortion(x))) → opposed,∀x (is abortion(x) → ¬is illogical/inconsistent(is legal/legalization(x))) → support,∀x (is comparable to cannibalism(x) ∧ is eggs(x) ∧ is chicken(x) → is legalization of abortion(x)) → support,∀x (is comparable to cannibalism(x) ∧ is against eggs(x) ∧ loves chicken(x) → is legalization of abortion(x)) → Support
419,"@FollowFIDF The Gods #Law, the #Truth, is being #supressed! They thing they are eternal! #gaymarriage #LoveWins",Legalization of Abortion,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the legalization of abortion(x)) → neutral,"∀x (¬(is mentioned(x) ∨ is referenced/related to(x)) → ¬is the target ""Legalization of Abortion""(x)) → neutral",∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is abortion(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the legalization of abortion(x)) → neutral
420,It should never ever be legal to have an abortion because murder is wrong & #AbortionIsMurder not #healthcare . We Must .,Legalization of Abortion,AGAINST,∀x (is the legalization of abortion(x) → (is murder(x) ∧ ¬is healthcare(x))) → opposed,∀x (is abortion(x) → (¬is legal(x) ∧ is murder(x))) → opposed,∀x (is legal(x) → ¬is an abortion(x) ∧ ¬is murder(x) ∧ is healthcare(x)) → opposed,∀x (is the legalization of abortion(x) → (is murder(x) ∧ ¬is healthcare(x))) → opposed
421,"if we can accept that a mother can kill even her own child, how can we tell other people not to kill one another?",Legalization of Abortion,AGAINST,"∀x ((is the ability to kill(x) ∧ kills y(x, x)) → (∀y (∀z (kills y(y, z) → ¬is the legalization of abortion(z))))) → support","∀x (is accepting(is legal(abortion)) → (is accepting(is killing(is mother,is child)) → is accepting(is killing(x,is other people(x))))) → opposed",∀x (is legalized abortion(x) → (is killing(x) ∧ is a mother(x) ∧ is a child(x))) → opposed,"∀x (is accepting(is legal(abortion(x))) → (is accepting(is killing(is mother(x), is child(x))) → is accepting(is killing(x, is other people(x))))) → opposed"
422,How much do we really believe in equal rights for all mankind? #unborn #LoveWins #followthrough #SCOTUS #roevwade #science,Legalization of Abortion,AGAINST,∀x (is mentioned in the sentence(x) → is the legalization of abortion(x)) → support,∃x (is legalization of abortion(x) ∧ (¬believes in equal rights(x) ∨ refers to unborn(x) ∨ refers to overturning Roe v Wade(x) ∨ refers to science(x))) → opposed,∀x (is equal rights(x) → (is abortion(x) ∧ is legalization(x)) → is neutral(x)) → neutral,∃x (is legalization of abortion(x) ∧ (¬believes in equal rights(x) ∨ refers to unborn(x) ∨ refers to overturning Roe v Wade(x) ∨ refers to science(x))) → opposed
423,Girls don't want boys. Girls want,Legalization of Abortion,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the legalization of abortion(x)) → neutral,"∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the target (""Legalization of Abortion"")(x)) → neutral",Not Refer → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the legalization of abortion(x)) → neutral
424,Mzwakhe mbuli says doctors & nurses are paid assassins.. they kill unborn babies & give it a fancy name,Legalization of Abortion,AGAINST,∀x ((is an abortion(x) ∧ (is a paid assassin(x) ∨ is an unborn baby(x))) → is opposed to the legalization of abortion(x)) → opposed,Not Refer → neutral,∀x (is a doctor or nurse(x) ∧ is paid to perform abortions(x) ∧ kills unborn babies(x) ∧ gives a fancy name to abortion(x) → ¬is a doctor or nurse(x)) → opposed,∀x ((is a doctor or nurse(x) ∧ is paid to perform abortions(x) ∧ kills unborn babies(x) ∧ gives a fancy name to abortion(x)) → ¬is in support of the legalization of abortion(x))
425,People aren't 'pro-life' they're 'pro-birth'. When a mother can't provide what happens then?,Legalization of Abortion,FAVOR,∀x ((is 'pro-life'(x) → is 'pro-birth'(x)) ∧ What happens when a mother cannot provide for the child?) → opposed,∃x(is a position(x) ∧ (supports life(x) → ¬supports birth(x))) → supports abortion legalization(x) → opposed,∀x (is pro-life(x) → ¬cares about the well-being of the child after birth(x) ∧ is pro-birth(x)) → opposed,∀x (is pro-life(x) → (does not care about the well-being of the child after birth(x) ∧ is pro-birth(x))) → opposed
426,What is it that makes the human race behave in an undignified way to gain attention? #furgison #prideparade #potus #isis #lgbt,Legalization of Abortion,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the legalization of abortion(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the target(x)) ∧ ¬is legalization of abortion(x) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the legalization of abortion(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the legalization of abortion(x)) → neutral
427,"I'm pro choice for if you want to kill living babies, go right ahead.",Legalization of Abortion,FAVOR,∀x (is the legalization of abortion(x) → supports the choice to kill living babies(x)) → support,(∃x (is legal(x) → is abortion(x)) ∧ (is legal(x) → allows killing(x))) → is opposed(legalization of abortion) → opposed,Not Refer → neutral,∀x (is the legalization of abortion(x) → supports the choice to terminate pregnancies(x)) → Support
428,"Just remember, there is a living family out there just waiting to #adopt your aborted baby.",Legalization of Abortion,AGAINST,∀x (is the legalization of abortion(x) → (is adoption(is an aborted baby(x)) ∧ is a waiting family(x))) → opposed,∀x (is an abortion(x) → ¬is legal(x)) ∧ ∃y (is a baby(y) → is a family(y) ∧ is waiting(y)) → opposed,∀x (is a living family(x) ∧ is an aborted baby(x) → ¬is opposed to the legalization of abortion(x)) → opposed,∀x (is the legalization of abortion(x) → (is adoption(is an aborted baby(x)) ∧ is a waiting family(x))) → opposed
429,@forrest_grump Large parts of it were difficult to write so I can't imagine having to read the fucking thing.,Legalization of Abortion,NONE,∀x ((is the legalization of abortion(x) ∧ is difficult to write about(x)) → is difficult to read(x)) → opposed,"∀x (¬(is mentioned(x) ∨ requires reading(x)) → ¬is the target ""Legalization of Abortion""(x)) → neutral",Not Refer → neutral,∀x ((is the legalization of abortion(x) ∧ is difficult to write about(x)) → is difficult to read(x)) → opposed
430,What the leftists are doing is putting all Americans in danger! #tcot #UniteBlue #LoveWins #LGBT #SCOTUS,Legalization of Abortion,NONE,∀x (is a leftist(x) → puts all Americans in danger(x)) → opposed,∀x (¬is mentioned(x) ∧ ¬is referenced(x)) → ¬is the legalization of abortion(x) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the legalization of abortion(x)) → neutral,∀x (is a leftist(x) → puts all Americans in danger(x)) → opposed
431,Every human person - is a being of inestimable worth created in the image and likeness of God. -St. JPII,Legalization of Abortion,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the legalization of abortion(x)) → neutral,∀x(is a human person(x) → (is of inestimable worth(x) ∧ is created in God's image(x))) ∧ ¬∃x(is abortion (the act of ending a human life)(x)) → opposed,∀x (has inestimable worth(x) → ¬is the legalization of abortion(x)) → opposed,∀x (is a human person(x) → (is of inestimable worth(x) ∧ is created in God's image(x))) ∧ ¬∃x(is abortion (the act of ending a human life)(x)) → opposed
432,@WildChild69 @AnnieJMJ @binghamrk Jesus says to trust him in ALL things not to put trust in men or the world.,Legalization of Abortion,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the legalization of abortion(x)) → neutral,"∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the target ""Legalization of Abortion""(x)) → neutral",∀x (is trust(x) → ¬is legalization(x)) ∧ ∀x (is Jesus(x) → ¬is abortion(x)) → opposed,∀x (is trust(x) → ¬is legalization of abortion(x)) ∧ ∀x (is Jesus(x) → ¬is abortion(x)) → opposed
433,"If Doctors used guns to perform abortions, would liberals then be opposed? #2A #liberallogic",Legalization of Abortion,AGAINST,∀x ((is guns used in performing abortions(x) → is opposed(is liberals(x))) → is opposed(is the legalization of abortion(x))) → opposed,∀x(is an abortion(x) → (is liberal(x) → ¬supports(x))) ∧ ∀x(is an abortion(x) ∧ involves guns(x) → is liberal(x) → opposes(x)) → opposed,∀x (is liberal(x) → ¬is opposed to the legalization of abortion(x)) ∧ ∀x (uses guns to perform abortions(x) → ¬is liberal(x)) → opposed,∀x ((uses guns in performing abortions(x) ∧ is liberal(x)) → is opposed(x)) → opposed
434,@SaculSacul @GVPrayerWarrior No guarantee she will be destroyed I trust God.,Legalization of Abortion,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the legalization of abortion(x)) → neutral,∃x(epresses trust in God(x) ∧ ¬refers to something being destroyed(x) → is opposed to the target(is the target(x))) → opposed,∀x (is trusted(x) → ¬is the legalization of abortion(x)) → opposed,∀x (expresses trust in God(x) → ¬is the legalization of abortion(x)) → opposed
435,I don't hate LGBT but I disagree with same-sex marriage. #SacramentofMatrimonyisSacred,Legalization of Abortion,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the legalization of abortion(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is about abortion legalization(x)) → neutral,The attitude towards the legalization of abortion is Neutral. → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is about abortion legalization(x)) → neutral
436,"We all have a duty to protect the sanctity of life...from the first cell division, to the last. #ProtectLife #pjnet #ctot #ccot",Legalization of Abortion,AGAINST,∀x (is the legalization of abortion(x) → is opposed(x)) → opposed,∀x (is legalization of abortion(x) → ¬protects life(x)) → opposed,∀x (is the sanctity of life(x) → ¬is the legalization of abortion(x)) → opposed,∀x (is the legalization of abortion(x) → ¬protects life(x)) → opposed
437,When Laws are passed by SCOTUS that defy a Gods laws it is always the children who suffer. God bless the children. #promarriage,Legalization of Abortion,AGAINST,∀x ((is a law passed by SCOTUS(x) ∧ defies God's laws(x)) → (suffers(x) ∧ is blessed(is a child(x)))) → is opposed(is the legalization of abortion(x)) → opposed,∃x (is a law(x) ∧ causes suffering(x) ∧ defies God's law(x)) → is abortion(x) → opposed,∀x (is a law passed by SCOTUS(x) ∧ defies God's laws(x) → harms children(x)) ∧ ¬is the legalization of abortion(x) → opposed,∀x ((is a law passed by SCOTUS(x) ∧ defies God's laws(x)) → (suffers(x) ∧ is blessed(is a child(x)))) → is opposed(is the legalization of abortion(x)) → opposed
438,do you spend more in cares to animals than in charity? #LaudatoSi,Legalization of Abortion,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the legalization of abortion(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is abortion(x)) → neutral,∀x (¬(is charity(x) ∨ is animal care(x)) → ¬is the legalization of abortion(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the legalization of abortion(x)) → neutral
439,"(3/3) So when @AUL tells you MLK was #prolife, they're lying. (Their gullible followers r likely just misinformed). #UniteBlue",Legalization of Abortion,NONE,"∀x (is @AUL(x) ∧ is lying about y(x, is MLK(x)) → ¬is pro-life(is MLK(x))) ∧ (is a follower of @AUL(x) → is misinformed(x)) → opposed",∃x (is lying(x) ∧ is pro-life(x)) → supports legalization of abortion(legalization of abortion) → support,∀x (is a lie(x) → ¬is pro-life(x)) ∧ ∀x (is pro-life(x) → ¬is abortion(x)) ∧ ∀x (is abortion(x) → is unity(x)) → support,"∀x (is @AUL(x) ∧ is lying about y(x, is MLK(x)) → ¬is pro-life(is MLK(x))) ∧ (is a follower of @AUL(x) → is misinformed(x)) → opposed"
440,RT @rob_mcarthur: @JustinTrudeau try joining the millions of slaughtered unborn CHILDREN robbed of their right to choose. #cdnpoli,Legalization of Abortion,AGAINST,∀x (opposes the legalization of abortion(x) → is the legalization of abortion(x)) → opposed,∃x (is abortion(x) ∧ is the legalization of(x)) ∧ (refers to unborn children(x) ∧ refers to slaughtered/killed(x) ∧ ¬refers to right to choose(x)) → opposed,∀x (is a tweet(x) ∧ epresses opposition(x) ∧ is about abortion(x) ∧ mentions Justin Trudeau(x) ∧ refers to unborn children(x) ∧ uses the hashtag #cdnpoli(x) → ¬is about abortion(x)) → opposed,∀x (expresses opposition(x) ∧ is about abortion(x) ∧ mentions Justin Trudeau(x) ∧ refers to unborn children(x) ∧ uses the hashtag #cdnpoli(x) → ¬is about abortion(x)) → opposed
441,RT @modernwerewolf: Why doesn't anyone congratulate me for NOT getting knocked up? Throw me a damn shower #ReproJustice,Legalization of Abortion,NONE,∀x ((¬supports the legalization of abortion(x) → ¬is the legalization of abortion(x)) ∧ (supports the legalization of abortion(x) → is the legalization of abortion(x))) → support,∃x (is sarcastic(x) ∧ ∀y (~is pregnant(y) → ~congratulates(y)) ∧ supports reproductive rights/choices(x)) → support,∀x (is a choice related to pregnancy(x) → is the legalization of abortion(x) → is supported(x)) → support,∀x (is the legalization of abortion(x) → is supported(x)) → Support
442,Time to make a change in my boxing style can u say @GGGBoxing style but still be great on my defense #beastmode #boxing #ximenez,Legalization of Abortion,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the legalization of abortion(x)) → neutral,∀x (¬is mentioned(x) → x ≠ is the target) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is related to the legalization of abortion(x)) → neutral,"∀x (is boxing style change(x) → ¬mentions(x, legalization of abortion)) → neutral"
443,We are surprised at #SCOTUS ruling on marriage? Isn't this the the same government agency that legalized murder?,Legalization of Abortion,AGAINST,∀x (is the legalization of abortion(x) → is opposed(x)) → opposed,∃x (is SCOTUS(x) ∧ ruled(x) ∧ is legalized(x) ∧ is abortion) → is opposed(x) → opposed,∀x (is legalized(x) → ¬is murder(x)) ∧ ∀x (is legalized(x) → ¬is abortion(x)) → opposed,"∀x (is SCOTUS(x) ∧ ruled(x, marriage) → is surprised(x)) ∧ ∀y (is SCOTUS(y) ∧ ruled(y, murder) → is surprised(y)) → surprised"
444,Love Wins? No it didn't. Love won't truly win until there is an end to abortion. Unborn babies deserve love too.,Legalization of Abortion,AGAINST,∀x ((is love(x) ∧ wins(x)) → (¬ends(is abortion(x)) ∧ deserves love(is an unborn baby(x)))) → opposed,∀x (wins/prevails(is love) → ¬is abortion(x)) ∧ ∀x (is an unborn baby(x) → deserves love(x)) → opposed,∀x (is love(x) → ¬is the legalization of abortion(x)) ∧ ∀x (is an unborn baby(x) → is love(x)) → opposed,∀x ((is love(x) ∧ wins(x)) → (¬is legalization of abortion(x) ∧ deserves love(is an unborn baby(x)))) → opposed
445,U don't have to be a religious to be pro-life. All u have to believe is that every life is sacred,Legalization of Abortion,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the legalization of abortion(x)) → neutral,∀x (is pro-life(x) → (¬is religious(x) ∧ believes every life is sacred(x))) ∧ (believes every life is sacred(x) → ¬supports legalization of abortion(x)) → opposed,∀x (is pro-life(x) ∧ ¬supports the legalization of abortion(x)) → opposed,∀x (is pro-life(x) → (¬is religious(x) ∧ believes every life is sacred(x) ∧ ¬supports legalization of abortion(x))) → opposed
446,"@NYCanegirl the premeditated taking of an innocent human life is 1st degree murder, and you know it.",Legalization of Abortion,AGAINST,∀x ((is the legalization of abortion(x) → is the premeditated taking of an innocent human life(x)) ∧ is the premeditated taking of an innocent human life(x) → is 1st degree murder(x)) → opposed,∃x(is legalization(x) ∧ is abortion(x)) → (∃y(involves innocent human life(y)) ∧ is murder(y)) → is opposed(is legalization(x) ∧ is abortion(x)) → opposed,∀x (is murder(x) → ¬is the legalization of abortion(x)) → opposed,∀x ((is the legalization of abortion(x) → is the premeditated taking of an innocent human life(x)) ∧ is the premeditated taking of an innocent human life(x) → is 1st degree murder(x)) → opposed
447,@PnkGlitterChemE @SayNoToSuicide4 Being #Gay is a #Choice Just like,Legalization of Abortion,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the legalization of abortion(x)) → neutral,"∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is ""Legalization of Abortion""(x)) → neutral",Not Refer → neutral,¬(is mentioned(Legalization of Abortion) ∨ is referenced(Legalization of Abortion)) → neutral
448,remember the gates of Hell will not prevail. #GayMarriage,Legalization of Abortion,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the legalization of abortion(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is legalization of abortion(x)) → neutral,∀x (is related to Hell(x) → ¬is related to Legalization of Abortion(x)) ∧ ∀x (¬is related to Legalization of Abortion(x) → is neutral(x)) → neutral,∀x (is related to Hell(x) → ¬is related to Legalization of Abortion(x)) ∧ ∀x (¬is related to Legalization of Abortion(x) → is neutral(x)) → neutral
449,"Yo if you decide to set yourself on fire cause gays are allowed to be married, that is 100% your choice and I am in support of it",Legalization of Abortion,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the legalization of abortion(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is abortion legalization(x)) → neutral,Not Refer → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the legalization of abortion(x)) → neutral
450,@nice_euna Its not only safe but contrally to the ten commandments... Thy shall not kill #ItsNotonItsNotSafe,Legalization of Abortion,AGAINST,∀x (is the legalization of abortion(x) → (is safe(x) ∧ is contrary to the Ten Commandments(x) ∧ ¬involves killing(x))) → support,∃x (is legalization of abortion(x) ∧ (is contrary to commandment(x) ∨ ¬is safe(x))) → is opposed(x) → opposed,∀x (is the legalization of abortion(x) → ¬is safe(x) ∧ goes against the Ten Commandments(x)) → opposed,∀x (is the legalization of abortion(x) → (is safe(x) ∧ is contrary to the Ten Commandments(x) ∧ ¬involves killing(x))) → support
451,Parents have left their role to the teachers! Parents need to have skills to reach out to their own children it's important!,Legalization of Abortion,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the legalization of abortion(x)) → neutral,(∀x (¬(is mentioned(x) ∨ is referenced(x)) ∧ (is teachers or parents' role in educating children(x))) → ¬is abortion(x)) → neutral,∀x (¬(is a parent(x) ∧ is a teacher(x)) → ¬has communication skills(x)) ∧ ¬is the legalization of abortion(x) → neutral,∀x (is a parent(x) → has communication skills(x)) ∧ ¬is the legalization of abortion(x) → neutral
452,Peer pressure is real! Parents also need to get real! Lay the facts right on sex! To those who are misleading shame on u!,Legalization of Abortion,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the legalization of abortion(x)) → neutral,"∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the target ""Legalization of Abortion""(x)) → neutral",∀x (is peer pressure(x) ∧ is se(x) → is misinformation(x)) ∧ ¬is legalization of abortion(x) → neutral,∀x (is peer pressure(x) ∧ is sex education(x) → is misinformation(x)) ∧ ¬is the legalization of abortion(x) → neutral
453,@madisonfletch_ but it's ok. at least it's only yo your hand that smells like dick,Legalization of Abortion,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the legalization of abortion(x)) → neutral,Not Refer → neutral,Not Refer → neutral,¬(is mentioned(Legalization of Abortion) ∨ is referenced(Legalization of Abortion)) → neutral
454,@nice_euna As much as they try the notion of ts the 21st century its killing a lot.....,Legalization of Abortion,AGAINST,∀x ((is the legalization of abortion(x) → is killing a lot(x)) → is opposed(x)) → opposed,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the target(x)) → neutral,∀x (is the notion of ts(x) → ¬is the legalization of abortion(x)) ∧ ∀x (is killing a lot(x) → ¬is the legalization of abortion(x)) → neutral,∀x (is the legalization of abortion(x) → is causing a lot of harm(x)) → opposed
455,"@LadySandersfarm love is only love if it's on her terms. Keep your faith in Jesus, He is your Anchor in this storm. Hebrews 6:19",Legalization of Abortion,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the legalization of abortion(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) ∧ is about faith in Jesus(x)) → ¬is legalization of abortion(x) → neutral,¬(is faith(x) ∧ is Jesus(x)) → ¬is abortion(x) ∧ ¬is legalization(x) → opposed,∀x (is faith in Jesus(x) → ¬is legalization of abortion(x)) → neutral
456,@SenTedCruz Great job on @TODAYshow. #Scotus should have been eliminated 41 years ago when they called for the murder of children.,Legalization of Abortion,AGAINST,∀x ((is the legalization of abortion(x) ∧ involves the murder of children(x)) → should have been eliminated(x)) → opposed,∃x (is the Supreme Court(x) ∧ made a ruling(x) ∧ is about abortion(x) ∧ called for murder(x)) → ¬is in favor of legalization(x) → opposed,∀x (is the legalization of abortion(x) → is murder(x) ∧ is children(x)) → is opposed(x) → opposed,∀x ((is the legalization of abortion(x) ∧ involves the murder of children(x)) → should have been eliminated(x)) → opposed
457,Since 1973 the USA has killed (via abortion) over 5 times the number of ppl Hitler is considered responsible for killing,Legalization of Abortion,AGAINST,"∀x ((is the legalization of abortion(x) ∧ is responsible for killing(x, Hitler)) → (is the number of deaths(x) > is the number of deaths(Hitler))) → opposed",∃x (is an abortion(x) ∧ is legal(x) ∧ results in killing(x) ∧ y is the USA(y) ∧ z is since 1973(z) ∧ x > 5H(c)) → opposed,∀x (is abortion(x) → ¬is killing(x)) ∧ ∀x (is killing(x) → is Hitler(x)) → opposed,"∀x ((is the legalization of abortion(x) ∧ is responsible for killing(x, Hitler)) → (is the number of deaths(x) > is the number of deaths(Hitler))) → opposed"
458,Another SCOTUS decision I do not agree with. It's time to do away with the death penalty all together.,Legalization of Abortion,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the legalization of abortion(x)) → neutral,"∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the target ""Legalization of Abortion""(x)) → neutral",∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the legalization of abortion(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the legalization of abortion(x)) → neutral
459,Hadn't seen October Baby until the other night. Had me crying thru the whole thing...I don't cry at movies. So touching! #adoption,Legalization of Abortion,AGAINST,∀x ((is a movie(x) ∧ made the speaker cry(x) ∧ touched the speaker deeply(x))) → neutral,∀x (¬mentions the target(x) ∧ has stance on target(October Baby) ∧ is opposed to target(October Baby)) → is opposed to target(x) → opposed,∀x (¬(is mentioned(x) ∧ is related to adoption(x)) → ¬is related to the legalization of abortion(x)) → neutral,∀x ((is a movie(x) ∧ made the speaker cry(x) ∧ touched the speaker deeply(x)) → ¬mentions the target(x)) → neutral
460,@StevenWHawkins @AmnestyOnline & yet Amnesty advocates child murder!,Legalization of Abortion,AGAINST,∀x (advocates child murder(x) → is the legalization of abortion(x)) → opposed,∃x(is legalization(is abortion(x)) → is murder(x)) → opposed,∀x (is advocated by Amnesty(x) ∧ is murder(x) → ¬is the legalization of abortion(x)) → opposed,∀x (advocates child murder(x) → ¬is the legalization of abortion(x)) → opposed
461,"@AlietaEck ""Courage isn't living without fear. Courage is being scared to death and doing the right thing anyway!""",Legalization of Abortion,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the legalization of abortion(x)) → neutral,∀x (quotes someone(x) ∧ defines courage(x) ∧ ¬mentions the target(x)) → is neutral towards the target(x) → neutral,∀x (¬(is courage(x) ∨ is fear(x)) → ¬is the right thing(x)) → neutral,∀x (quotes someone(x) ∧ defines courage(x) ∧ ¬mentions the legalization of abortion(x)) → neutral
462,Roe v Wade prevented the biggest crime spree predicted in U.S. history. The guns were there; the criminals weren't. #gunsense,Legalization of Abortion,NONE,∀x ((is the legalization of abortion(x) → prevents a predicted crime spree(x)) ∧ (involves guns(x) ∧ ¬involves criminals(x))) → support,∃x (is abortion(x) ∧ is legal(x) ∧ prevents crime(x)) ∧ ¬∃x (is guns(x) ∧ causes crime(x)) → support,∀x (is the legalization of abortion(x) → ¬is a crime spree(x)) ∧ (is the availability of guns(x) → ¬is a crime spree(x)) → support,∀x ((is the legalization of abortion(x) → prevents a predicted crime spree(x)) ∧ (involves guns(x) ∧ ¬involves criminals(x))) → support
463,"@LifeNewsHQ I would consider this, to be dispersal of a chemical weapon, one that kills children.",Legalization of Abortion,AGAINST,∀x (is the legalization of abortion(x) → (is the dispersal of a chemical weapon(x) ∧ kills children(x))) → opposed,"∃x(is legalization(x) ∧ is abortion(x)) ∧ is considered a chemical weapon(is abortion(x)) ∧ kills children(is abortion(x)) → is opposed to y(x, is legalization(x)) → opposed",∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is related to legalization of abortion(x)) → neutral,∀x (is legalization of abortion(x) → (is dispersal of a chemical weapon(x) ∧ kills children(x))) → opposed
