ID,Tweet,Target,Stance,Ans1,Ans2,Ans3,FOL
307,"With Hillary's lead over Sanders narrowing, how long before Bernie is accused of misogyny? #tcot",Feminist Movement,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the feminist movement(x)) → neutral,∃x (is feminist movement(x) → ('s lead is narrowing (referring to Hillary Clinton)(y) → accuses someone of misogyny(z))) → opposed,"∀x (¬(is a feminist movement(x) ∧ is a misogyny accusation(x)) → ¬is a lead of y(x, y) ∧ ¬is narrowing(x)) → neutral","∃x (is feminist movement(x) ∧ is lead narrowing(y, x) → is accused of misogyny(z, y)) → Opposed"
308,"Meritocracy is only oppressive against the incompetent - if you believe it's sexist, YOU are the sexist one #therealkind",Feminist Movement,AGAINST,∀x ((is meritocracy(x) ∧ is oppressive(x) ∧ is incompetent(x)) ∧ (is meritocracy(x) ∧ is seist(x)) → ¬is the feminist movement(x)) → opposed,"∃x (believes meritocracy is seist(x) → sees women as incompetent(x)) ∧ ∀x (is feminist(x) → believes meritocracy is seist(x)) ∧ is opposed to y(speaker, feminist movement) → opposed",∀x (is a meritocracy(x) → ¬is seist(x)) ∧ ∀x (is seist(x) → ¬is a feminist movement(x)) → opposed,∀x ((is meritocracy(x) ∧ is oppressive(x) ∧ is incompetent(x)) ∧ (is meritocracy(x) ∧ is sexist(x)) → ¬is the feminist movement(x)) → opposed
309,It's not just #Matildas that get paid less than their male counterparts... It's all women's sports- and in fact all women,Feminist Movement,FAVOR,∀x ((represents the feminist movement(x) ∧ (is concerned about the gender pay gap(x) ∧ represents women's sports(x))) ∧ (is concerned about the gender pay gap(x) ∧ represents all women(x))) → support,∃x(is feminist movement(x) ∧ promotes equal pay(x)) ∧ points out issue of gender inequality(y) → support,∀x (is a woman(x) → is paid less than men(x)) ∧ ∀x (is a man(x) → ¬is paid less than men(x)) → support,∀x ((is feminist movement(x) ∧ (advocates for equal pay(x) ∧ highlights gender inequality(x))) → support
310,Hate when girls turn into bitches because a guy tells them they look good without make up... THATS A COMPLIMENT ?!!??!????,Feminist Movement,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is related to the feminist movement(x)) → neutral,"∃x(epresses disapproval(x) ∧ ∀y(promotes natural confidence in women(y) → is opposed(x,y))) → opposed",∀x (is a feminist(x) → ¬becomes hostile(x) ∧ ¬receives a compliment(x) → opposes the feminist movement(x)) → opposed,"∃x (expresses disapproval(x) ∧ ∀y (promotes natural confidence in women(y) → is opposed(x,y))) → opposed"
311,@_aimless the friend of my enemy is my pizza delivery guy. #vegans #blessed,Feminist Movement,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)) → neutral,∀x (¬is mentioned(x) ∧ ¬is referenced(x)) → ¬is the Feminist Movement(x) → neutral,∀x (¬is related to the Feminist Movement(x) → ¬G(x)) → neutral,∀x (is mentioned(x) ∨ is referenced(x) → is not the Feminist Movement(x)) → neutral
312,"Anti-#gamergate people who say GG is about ""Zoe Quinn"" are defending domestic abuse. #NotYourShield #WomenAgainstFeminis...",Feminist Movement,AGAINST,"∀x ((is #gamergate(x) ∧ is about ""Zoe Quinn""(x)) → is defending domestic abuse(x)) → opposed","∃x(is feminist movement(x) ∧ defends domestic abuse(x)) → is opposed to y(sentence, is feminist movement(x)) → opposed",∀x (is a feminist(x) → ¬defends domestic abuse(x) ∧ ¬is related to Gamergate(x) ∧ ¬is related to Zoe Quinn(x)) → opposed,∀x (is feminist movement(x) → ¬defends domestic abuse(x) ∧ ¬is related to Gamergate(x) ∧ ¬is related to Zoe Quinn(x)) → opposed
313,I'm glad I was able to raise my kids n a time when my educated mothering decisions for my family were not vilified. #nonvaxxerhere,Feminist Movement,AGAINST,∀x ((is a mother(x) ∧ makes educated decisions for their family(x)) → ¬is criticized(x)) ∧ is a non-vaer(x) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → is the feminist movement(x)) → is neutral(x) → neutral,∀x (supports educated mothering decisions(x) → ¬criticizes mothering decisions(x)) → support,∀x ((is a mother(x) ∧ makes educated decisions for their family(x)) → ¬is criticized(x)) ∧ is a non-vaxxer(x) → neutral
314,The problem with liberals' tolerance is that it is only extended to those who agree with them #tcot,Feminist Movement,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)) → neutral,"∀x (criticizes(x) ∧ ¬(is mentioned(is the target ""Feminist Movement"") ∨ is referenced(is the target ""Feminist Movement""))) → neutral",∀x (is a liberal(x) ∧ is tolerant(x) ∧ ¬agrees with liberals(x) → ¬is part of the feminist movement(x)) → opposed,∀x (is a liberal(x) ∧ is tolerant(x) ∧ ¬agrees with liberals(x) → ¬is part of the feminist movement(x)) → opposed
315,Feminists spread misandry. Always try two create gender conflicts. #FeminismIsCruelty #dontmancriminate,Feminist Movement,AGAINST,∀x (is the Feminist Movement(x) → (spreads misandry(x) ∧ creates gender conflicts(x))) → opposed,∃x (is feminist(x) → (spreads misandry(x) ∧ tries to create conflicts(x))) ∧ the attitude is opposed to(Feminist Movement) → opposed,∀x (is a feminist(x) → (spreads misandry(x) ∧ creates gender conflicts(x))) → is opposed to the feminist movement(x) → opposed,∀x (is feminist(x) → (spreads misandry(x) ∧ creates gender conflicts(x))) → opposed to the feminist movement(x) → opposed
316,The meaning of peace is the absence of opposition to socialism. #GamerGate,Feminist Movement,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → is the feminist movement(x)) → has no attitude(x) → neutral,∀x (¬(is peace(x) ∧ is opposition to socialism(x)) → ¬is feminist movement(x)) → neutral,∀x (is peace(x) → (¬is opposition to socialism(x) → ¬is the Feminist Movement(x))) → neutral
317,Recenter your world. Be the captain of your ship. The author of your life story.,Feminist Movement,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the feminist movement(x)) → neutral,∀x (¬is mentioned(x) ∧ ¬is referenced(x) → is neutral(x)) → neutral,∀x (is empowered(x) ∧ is self-determined(x) → is part of the feminist movement(x)) → support,∀x (is empowered(x) ∧ is self-determined(x) → is part of the feminist movement(x)) → support
318,I shouldn't have to be holding a man's hand to be left alone on the street. #catcalling #streetharassment #equality,Feminist Movement,FAVOR,∀x ((is related to street harassment(x) ∨ is related to equality(x)) → is the feminist movement(x)) → support,∃x (supports equality(x) ∧ supports women's safety and freedom(x)) → is the feminist movement(x) → support,∀x (is a feminist movement(x) → supports equality(x)) ∧ ∀x (supports equality(x) → ¬is harassment(x)) → support,∀x ((is related to street harassment(x) ∨ is related to equality(x)) → is the feminist movement(x)) → support
319,Keep the fight going for justice in all our communities #LGBTRights #BlackLivesMatter #JusticeForMuslims #HispanicGirlsUnited,Feminist Movement,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) ∧ is a social justice movement(x)) → is feminist movement(x) → support,"∀x (is a social justice movement(x) → supports y(x, is a feminist movement(x))) → support",∀x (is a social justice movement(x) → supports_feminist_movement(x)) → Support
320,@Ricky_Vaughn99 Why is it called HIStory and not HERstory ?!,Feminist Movement,FAVOR,∀x (challenges societal conventions(x) → is the feminist movement(x)) → support,"∃x (prefers ""HERstory"" over ""HIStory""(x) → supports including women's perspectives(x)) ∧ supports including women's perspectives(x) → is feminist movement(x) → support","∀x (is a term that marginalizes or dismisses women's eperiences(x) ∧ is a term that is used instead of ""HERstory""(x) → ¬is a term that marginalizes or dismisses women's eperiences(x)) → neutral",∀x (challenges traditional naming conventions(x) → is the feminist movement(x)) → support
321,It's funny how the #government wants to fix the #gay problems but what about the straight people problems,Feminist Movement,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is related to the Feminist Movement(x)) → neutral,"∀x (¬is mentioned(x) → ¬is the target ""Feminist Movement""(x)) → neutral",∀x (is a government(x) → (is a social justice issue(x) ∧ ¬is an intersectional issue(x))) ∧ ∀x (is a feminist movement(x) → is an intersectional issue(x)) → opposed,∀x (is mentioned(x) → is related to the Feminist Movement(x)) → opposed
322,Mother and I were laughed at by first graders because mother threw a bug on me and we both screamed and ran away #strongwomen,Feminist Movement,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is related to the feminist movement(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the feminist movement(x)) → neutral,∀x (is a feminist movement(x) → supports women's rights(x)) → support,∀x (is mentioned(x) → is related to the feminist movement(x)) → Neutral
323,".@GloriaSteinem said, ""Women are not going to be equal outside the home until men are equal in it."" Do you agree? #antifeminism",Feminist Movement,AGAINST,"∀x (said the quote(x) ∧ will be equal to y(is the feminist movement(x), is the feminist movement(x))) → is supportive(is the feminist movement(x)) → support",∃x(quotes Gloria Steinem(x) ∧ promotes gender equality(x)) → is feminist movement(x) → support,∀x (is a feminist(x) → ¬is equal(x)) → opposed,∀x (quotes Gloria Steinem(x) ∧ promotes gender equality(x) → is feminist movement(x)) → support
324,@Natee909 @victoria_abii nah abi gonna get married to a rich white guy and gonna give me half of the money when they're divorced,Feminist Movement,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is related to the Feminist Movement(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the feminist movement(x)) → neutral,∀x (is a feminist movement(x) → ¬(is a marriage(x) ∧ is a rich white man(x) ∧ is a divorce(x) ∧ is a sum of money(x))) → opposed,∀x (is mentioned(x) ∨ is referenced(x) → is related to the Feminist Movement(x)) → neutral
325,"@camerongreen22 Young man, stop wearing your sister's clothes and makeup. You look ridiculous. #SpankAFeminist",Feminist Movement,AGAINST,∀x ((is associated with the feminist movement(x) ∧ ¬is opposed(x)) → ¬is opposed(x)) → opposed,Not Refer → neutral,∀x (is a feminist(x) → ¬is masculine(x) ∧ is ridiculous(x) ∧ should be punished(x)) → opposed,∀x (is associated with the feminist movement(x) ∧ is ridiculed(x) → ¬supports(x)) → opposed
326,now let's raise the pay for females and make it equal to what men get payed #EAQUALITY,Feminist Movement,FAVOR,∀x (is the Feminist Movement(x) → supports raising pay for females and making it equal to what men get paid(x)) → support,"∀x (Advocate(raise(is pay(is female(x)), is pay(is male(x)))) → promotes equality(x)) ∧ supports the target(Feminist Movement) → support",∀x (promotes pay equality(x) → is supported(x)) → support,∀x (is the Feminist Movement(x) → supports raising pay for females and making it equal to what men get paid(x)) → support
327,@CB_Printer @adamnick_nick @victorymonk feminists want special right not equal right. Don't b a feminist #feministcruelty,Feminist Movement,AGAINST,∀x ((is a feminist(x) ∧ wants special rights(x)) ∨ (is a feminist(x) ∧ ¬wants equal rights(x))) → opposes the Feminist Movement(x) → opposed,∃x (is feminist(x) ∧ is a movement(x) → (wants special rights(x) ∧ ¬wants equal rights(x)) ∧ is opposed(x)) → opposed,∀x (is a feminist(x) → ¬wants equal rights(x) ∧ wants special rights(x)) → is opposed to the Feminist Movement(x) → opposed,∀x ((is feminist(x) ∧ wants special rights(x)) ∨ (is feminist(x) ∧ ¬wants equal rights(x))) → opposes the Feminist Movement(x) → opposed
328,"@ProLifeAction nope, no more adultery now than 100 years ago or 600 years ago. Sorry facts don't fit your narrative. #prochoice",Feminist Movement,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the feminist movement(x)) ∧ ¬(∃x (is the feminist movement(x) ∧ 's narrative is disputed(x))) → neutral,∀x (is a feminist(x) → ¬advocates for adultery(x)) → opposes the feminist movement(x) → opposed,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the feminist movement(x)) → neutral
329,"@CurlyChloe_ psst, it can't get anymore equal so....now it is a joke! #SpankAFeminist #dontmancriminate #feminist",Feminist Movement,AGAINST,∀x ((is the feminist movement(x) → is opposed(x))) → opposed,Not Refer → neutral,∀x (is a feminist(x) ∧ is a movement(x) → ¬is a joke(x)) → opposed,∀x (is feminist movement(x) → ¬is a joke(x)) → opposed
330,@OccupyCourt Family Court is not a court. It is INQUISITION. #FEMINAZIS,Feminist Movement,AGAINST,"∀x ((is referred to as an inquisition(x) ∨ is associated with the term ""Feminazis""(x)) → is the Feminist Movement(x)) → opposed","∃y∃z (has negative connotation(y) ∧ has negative connotation(z) ∧ R(y,is the target ""Feminist Movement"") ∧ R(z,is the target ""Feminist Movement"")) → opposed","∀x (is a feminist movement(x) → ¬is a court(x) ∧ is an inquisition(x) ∧ is associated with the term ""Feminazis""(x)) → opposed","∀x ((is referred to as inquisition(x) ∨ is associated with the term ""Feminazis""(x)) → is the Feminist Movement(x)) → opposed"
331,"@MeninistTweet why do white women pretend to ne black, lies aboit dad & family instead going to the mental hospital?",Feminist Movement,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is part of the Feminist Movement(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)) → neutral,∀x (is a feminist(x) ∧ is a white woman(x) → ¬is black(x) ∧ ¬lies(x) ∧ ¬goes to mental hospital(x)) → opposed,∀x (is a feminist(x) ∧ is a white woman(x) → (¬is black(x) ∧ ¬lies(x) ∧ ¬goes to mental hospital(x))) → opposed
332,"After a gr8 day for US equality, I think of the girls who pose with @DanBilzerian; setting female equality back 40yr #gaymarriage",Feminist Movement,FAVOR,∀x (sets female equality back(x) → opposes the Feminist Movement(represents the Feminist Movement(x))) → opposed,∀x (poses with Dan Bilzerian(x) → ¬promotes female equality(x)) ∧ is the feminist movement(feminist movement) → opposed,"∀x (is a feminist movement(x) → ¬is set back 40 years(x)) ∧ ∀x (poses with y(x, y) ∧ y is Dan Bilzerian(y) → ¬is a feminist movement(x)) → opposed",∀x (poses with Dan Bilzerian(x) → ¬promotes female equality(x)) ∧ is the feminist movement(feminist movement) → opposed
333,"@arristotlee Thank you, #progressive-minded pursuers of familial and societal Dystopia. #Democrats #Liberals",Feminist Movement,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is feminist movement(x)) → neutral,∀x (is progressive-minded(x) ∧ pursues familial and societal Dystopia(x) → ¬is part of the feminist movement(x)) → opposed,∀x (is mentioned(x) ∨ is referenced(x) → is feminist movement(x)) → Support
334,im a strong independent black woman who don't need no daddy #lol #girlpower,Feminist Movement,FAVOR,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)) → neutral,∃x(is feminist movement(x) ∧ supports empowering women(x) ∧ promotes independence for women(x)) ∧ epresses pride in woman's strength/independence(x) → support,∀x (is a feminist(x) → supports the feminist movement(x)) ∧ ∀x (is independent(x) ∧ is a black woman(x) → supports the feminist movement(x)) → support,∃x (is feminist movement(x) ∧ supports empowering women(x) ∧ promotes independence for women(x) ∧ expresses pride in woman's strength/independence(x)) → Support
335,I think if Australia had a female PM n female majority MPs #MarriageEquaility would be legal here now #auspol,Feminist Movement,FAVOR,∀x ((is a female Prime Minister(x) ∧ is a female majority of MPs(x)) → (is legal(is marriage equality(x)))) → support,∀x (supports women's representation(x) → supports feminism(x)) ∧ (supports women's representation(x) → supports legalization of marriage equality(x)) ∧ (supports feminism(x) → is supportive(x)) → support,∀x (is a feminist(x) → supports marriage equality(x)) ∧ ∀x (is a female PM(x) ∧ is a female majority MP(x) → supports marriage equality(x)) → support,∀x ((is a feminist(x) ∧ supports women's representation(x)) → supports marriage equality(x)) → support
336,Charlotte Church interviewing Pussy Riot at #Glasto2015 #fuckyeahglasto,Feminist Movement,NONE,∀x (is the Feminist Movement(x) → is supported(x)) → support,"shows support for y(#Glasto2015, is Pussy Riot(x)) ∧ supports feminist movement(is Pussy Riot(x)) → shows support for y(#Glasto2015, feminist movement) → support",∀x (is a feminist movement(x) → is supported(x)) → support,∀x (is the Feminist Movement(x) → is supported(x)) → support
337,Congratulations to America for overcoming 1 battle for #equality. Now let's have women&all races treated equally #AllLivesMatter,Feminist Movement,FAVOR,∀x ((is the Feminist Movement(x) ∧ advocates for equality(x)) → is supportive(x)) → support,∀x (supports equality(x) ∧ supports equal treatment of women(x) ∧ supports equal treatment of all races(x)) → is feminist movement(x) → support,∀x (is a battle for equality(x) → is a feminist movement(x) → is supported(x)) → support,∀x ((is a battle for equality(x) ∧ is feminist movement(x)) → is supported(x)) → support
338,@lucypalmreports I don't need feminism because I am pretty,Feminist Movement,AGAINST,∀x ((does not need feminism(x) ∧ considers themselves pretty(x)) → ¬is the feminist movement(x)) → opposed,∃x (is pretty(x) → ¬is needed(is feminism(x))) → opposed,"∀x (is feminism(x) → ¬is pretty(x)) → opposes y(x, is feminism) → opposed",∀x ((does not need feminism(x) ∧ considers themselves pretty(x)) → ¬is the feminist movement(x)) → opposed
339,"Can't win for trying on @H1Z1game. Either ""trying too hard for help"" or ""only winning because of the guys."" Seriously, F off.",Feminist Movement,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the feminist movement(x)) → neutral,Not Refer → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the feminist movement(x)) → neutral
340,I need feminism because I can't walk three blocks without getting cat called and a man asking me to get in his car .,Feminist Movement,FAVOR,∀x ((is catcalling(x) ∨ is unwanted advances from men(x)) → is needed(is the feminist movement(x))) → support,Not Refer → neutral,∀x (eperiences street harassment(x) ∧ is a man who asks a woman to get in his car(x) → is a supporter of feminism(x)) → support,∀x ((experiences street harassment(x) ∧ experiences unwanted advances from men(x)) → supports feminism(x)) → Support
341,WOW. Why is gay marriage legal but LESBIAN marriage isn't?! WHAT THE FUCK @POTUS FIX THIS NOW,Feminist Movement,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is related to the feminist movement(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the feminist movement(x)) → neutral,∀x (is related to the feminist movement(x) ∧ ¬epresses support or promotion of the feminist movement(x) → is neutral towards the feminist movement(x)) → neutral,∀x (is mentioned(x) ∨ is referenced(x) → is related to the feminist movement(x)) → Support
342,Feminism is built on hatred. Nothing to do with equality or any other humanitarian grounds #Don'tMancriminate,Feminist Movement,AGAINST,∀x (is the feminist movement(x) → (is built on hatred(x) ∧ ¬is based on equality(x) ∧ ¬is based on humanitarian grounds(x))) → opposed,is feminism/feminist movement(feminist movement) → (is built on hatred(feminist movement) ∧ ¬is about equality(feminist movement) ∧ ¬has nothing to do with humanitarian grounds(feminist movement)) → opposed,∀x (is feminism(x) ∧ is built on hatred(x) → is opposed(x)) → opposed,∀x (is feminist movement(x) → (is built on hatred(x) ∧ ¬is based on equality(x) ∧ ¬is based on humanitarian grounds(x))) → opposed
343,@70kha @scroll_in We can't pass judgements and offer advice on issues like hijab as if they belong to subaltern cultures.,Feminist Movement,NONE,∀x ((involves making judgements(x) ∨ involves offering advice(x)) ∧ involves hijab(x) ∧ belongs to subaltern cultures(x)) → ¬is related to the feminist movement(x) → opposed,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is feminist movement(x)) → neutral,∀x (is a feminist movement(x) → supports the rights of subaltern cultures(x)) → support,∀x ((involves making judgements(x) ∨ involves offering advice(x)) ∧ involves hijab(x) ∧ belongs to subaltern cultures(x)) → ¬is related to the feminist movement(x) → opposed
344,#Feminists: calling other people bad names won't turn them into feminists.You're shooting yourselves in the foot. #sexism #antiSJW,Feminist Movement,AGAINST,∀x ((is called bad names(x) → ¬is turned into a feminist(x)) ∧ is a feminist(x) → is self-defeating(x)) → opposed,∀x (is feminist(x) ∧ uses bad names(x) → is counterproductive(x)) ∧ is the feminist movement(feminist movement) → neutral,∀x (is a feminist(x) ∧ uses name-calling tactics(x) → is harming the feminist cause(x)) → opposed,∀x ((is feminist(x) ∧ uses name-calling tactics(x)) → is counterproductive(x)) → opposed
345,"Friendly reminder that the ""Gender Pay Gap"" is a myth.",Feminist Movement,AGAINST,∀x (is mentioned(x) ∨ is referred to(x)) → ¬is the feminist movement(x) → opposed,"∃x(is the gender pay gap(x) ∧ is a myth(x)) → is opposed to y(x, is the feminist movement(y)) → opposed",∀x (is a feminist movement(x) → ¬advocates for equal pay for women(x) ∧ is a myth(x)) → opposed,∃x (is the gender pay gap(x) ∧ is a myth(x)) → ¬∃y (is the feminist movement(y) ∧ advocates for equal pay for women(y)) → opposed
346,Ruth_Blane: _AnAvgJoe_: RT Ruth_Blane: Ruth_Blane: Ruth_Blane: Ruth_Blane: ReverseDowry: RT manojmane: Take this !! #Feminazi #sc...,Feminist Movement,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)) → neutral,∃x (is a hashtag(x) ∧ is derogatory(x) ∧ is the target(x)) → opposed,"∀x (is a feminist(x) → ¬is a Nazi(x)) ∧ ∀x (opposes y(x, y) → ¬is a feminist(y)) → opposed",∃x (is mentioned(x) ∧ is derogatory(x) ∧ is the Feminist Movement(x)) → opposed
347,_AnAvgJoe_: RT Ruth_Blane: BansalSatnam: RT Ruth_Blane: ReverseDowry: RT Ruth_Blane: manojmane: Take this !! #Feminazi #scrap498a...,Feminist Movement,AGAINST,∀x (is related to the Feminist Movement(x) → is opposed(x)) → opposed,∃x(is a hashtag(x) ∧ is critical(x) ∧ is the target(x)) ∧ ∃y(references laws(y) ∧ is the target(x)) → opposed,"∀x (is a feminist(x) ∧ is a movement(x) → is opposed to y(x, y)) → opposed",∀x (is related to the Feminist Movement(x) → is opposed(x)) → opposed
348,RT @KennyWarner: Look for our latest indiegogo campaign coming out soon to help turn young girls into great leaders. #womensrights,Feminist Movement,FAVOR,∀x (supports turning young girls into great leaders(x) → is the feminist movement(x)) → support,∃x (is a campaign(x) ∧ helps turn people into leaders(x) ∧ is about girls(x) ∧ uses women's rights hashtags(x)) → y is supportive of feminist movement(feminist movement) → support,∀x (promotes women's rights(x) → is supportive(x)) ∧ (is a campaign(x) → promotes women's rights(x)) → support,∀x ((is a campaign(x) ∧ helps turn people into leaders(x) ∧ is about girls(x) ∧ uses women's rights hashtags(x)) → supports feminist movement) → support
349,@gelijkis my hat is seriously off to all those who made Beijing such a breakthrough. We don't say thank you enough! #womensrights,Feminist Movement,FAVOR,∀x ((is the feminist movement(x) ∧ made a breakthrough(x)) → (deserves admiration(x) ∧ deserves gratitude(x))) → support,"∃x (epresses progress(x) ∧ is the target ""Feminist Movement""(x)) → is supportive of the target(x) → support",∀x (is a contributor to the Feminist Movement(x) → is supported(x)) → support,∀x ((is the feminist movement(x) ∧ made a breakthrough(x)) → (deserves admiration(x) ∧ deserves gratitude(x))) → support
350,RT @mrkrusader: @attorneybharti @TimesNow @ndtv @abpnewstv this is a typical example of #misandry and #Scrap498a #498a #fakecases...,Feminist Movement,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)) → neutral,∃x (criticizes(x) ∧ is misandry(x)) → ¬is feminist movement(x) → opposed,∀x (is mentioned(x) ∧ (¬is supported(x) ∨ is opposed(x))) → opposed,∃x (is criticized(x) ∧ is misandry(x)) → ¬is feminist movement(x) → opposed
351,It's not about making women stronger. Women are already strong. It's about changing the way the world perceives that strength !,Feminist Movement,FAVOR,∀x ((is the feminist movement(x) ∧ emphasizes the strength of women(x)) → aims to change perception(x)) → support,∃x(is feminist movement(x) ∧ is about changing perception(x) ∧ ¬is about making women stronger(x)) → support,∀x (is a feminist movement(x) → is about changing societal perceptions(x)) → support,∀x ((is feminist movement(x) ∧ emphasizes the strength of women(x)) → aims to change perception(x)) → support
352,"Even if I didn't love @taylorswift13's music, I'd still be a fan. She's a brilliant young woman.",Feminist Movement,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)) → neutral,∃x(is praised(x) ∧ is a woman(x) ∧ is Taylor Swift(x)) ∧ ¬∃y(R(y) ∧ is the feminist movement(y)) → neutral,∀x (is a fan of Taylor Swift(x) ∧ thinks Taylor Swift is brilliant(x) → supports the feminist movement(x)) → support,∀x (is a fan of Taylor Swift(x) ∧ thinks Taylor Swift is brilliant(x) → supports the feminist movement(x)) → support
353,The single biggest stimulus the economy can have is equal pay. - Gloria Steinem #alaac15,Feminist Movement,FAVOR,∀x ((is equal pay(x) ∧ is a stimulus for the economy(x)) → is the feminist movement(x)) → support,"SaidBy(quote, Gloria Steinem) ∧ Biggest(is equal pay, stimulates economy) ∧ is portrayed positively(is equal pay) → is portrayed positively(is feminist movement) → support",∀x (is a feminist movement(x) → supports equal pay(x)) → support,∀x ((is equal pay(x) ∧ is a stimulus for the economy(x)) → is the feminist movement(x)) → support
354,Pop quiz: Whats the greatest fear of the oppressor? #humanrights #BlackLivesMatter,Feminist Movement,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)) → neutral,"∀x (¬is mentioned(x)) → ¬is the target ""Feminist Movement""(x) → neutral",∀x (¬(fears y(x) ∧ is related to human rights(x) ∧ is related to Black Lives Matter(x)) → ¬is the Feminist Movement(x)) → neutral,∀x (is mentioned(x) → is not the Feminist Movement(x)) → neutral
355,@JayAlessandra yeah! I don't need feminism as I like it when my boyfriend chips in on food shops.Also I am too pretty.obvs,Feminist Movement,AGAINST,"∀x ((is needed(x) ∧ contributes to y(x, food shops)) ∨ is pretty(x)) → ¬is the Feminist Movement(x) → opposed","∃x (is feminism/feminist movement(x) ∧ ¬is needed(x) ∧ promotes equality, fairness and empowerment(x)) → is opposed(x) → opposed",∀x (is a feminist(x) → ¬is opposed to the feminist movement(x)) → opposed,"∀x ((¬is needed(x) ∧ contributes to y(x, food shops)) ∨ is pretty(x)) → ¬is the Feminist Movement(x) → opposed"
356,I don't buy a dress that I can't completely zip up and fasten on my own.,Feminist Movement,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the feminist movement(x)) → neutral,∀x (¬(is a feminist movement(x) ∧ is a dress(x)) → ¬is the speaker's ability to fasten the dress(x)) → neutral,∀x (is a dress(x) ∧ (cannot fasten(x) → ¬is the Feminist Movement(x))) → neutral
357,"@DFoxtrot15 @FeminismIsLies so labeling womne? OMG SEXISM! labeling men? well, most men are like that, so...",Feminist Movement,AGAINST,"∀x,y ((labels y(x, y) ∧ is women(y)) → is seism(x)) ∧ ((labels y(x, y) ∧ is men(y)) → is opposed(x)) → is opposed(is the feminist movement(x)) → opposed",∃x(implies double standards(x) → ¬supports feminism(x)) → opposed,"∀x (is a feminist(x) → (labels y(x, is a man) ∧ ¬labels y(x, is a woman))) → is seist(x) → opposed",∀x ((labels sexism(x) ∧ is women(x)) → opposed(x)) ∧ ((labels sexism(x) ∧ is men(x)) → supports(x)) → opposed(is the feminist movement(x)) → opposed
358,Men want women to take their name in marriage for male pride. Because female pride doesn't matter. #genderequality,Feminist Movement,FAVOR,"∀x ∀y ((is a man(x) ∧ is a woman(y)) → (takes y's name in marriage(y, x) ∧ has pride(x) ∧ ¬has pride(y))) → is opposed to the Feminist Movement(Feminist Movement) → opposed","∀x(y is female(x) → ∃y(is male(y) ∧ ¬'s pride matters(y is female(y)) ∧ is opposed to y(x,y))) → opposed",∀x (is a man(x) → (takes pride in something(x) ∧ ¬is a woman(x))) ∧ ∀x (supports the feminist movement(x) → ¬takes pride in something(x)) → support,"∀x ∀y ((is a man(x) ∧ is a woman(y)) → (takes y's name in marriage(y, x) ∧ has pride(x) ∧ ¬has pride(y))) → is opposed to the Feminist Movement(Feminist Movement) → opposed"
