ID,Tweet,Target,Stance,Ans1,Ans2,Ans3,FOL
521,"Their other complaints are just fake shit they made up, this on the other hand is amazingly controlling and entitled 2/",Feminist Movement,AGAINST,∀x (is the Feminist Movement(x) → (is controlling(x) ∧ is entitled(x))) → opposed,∃x (refers to(x) ∧ is characterized negatively(x)) → is feminist movement(x) → opposed,Not Refer → neutral,∀x (is feminist movement(x) → (is controlling(x) ∧ is entitled(x))) → opposed
522,"Watch out, the feminists' next move will probably be demanding pay for the First Lady.",Feminist Movement,AGAINST,∀x (is the feminist movement(x) → demands pay for the First Lady(x)) → opposed,∃x (is feminist/feminist movement(x) ∧ demands/makes a claim(x) ∧ is negative/opposed(x)) → opposed,∀x (is a feminist(x) → demands pay for the First Lady(x)) → opposes the feminist movement(x) → opposed,∀x (is feminist movement(x) → demands pay for the First Lady(x)) → opposed
523,@stephspickle they make me smile :),Feminist Movement,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)) → neutral,"∀x (¬is mentioned(is target ""Feminist Movement""(x)) ∧ is positive sentiment(x)) → neutral",∀x (¬is feminist(x) → ¬makes someone smile(x)) → neutral,∀x (is mentioned(x) ∧ is positive sentiment(x) → is the Feminist Movement(x)) → Support
524,Gender norms my ass: definitely moved a few 40lb boxes in wedges #muscles,Feminist Movement,AGAINST,∀x ((defies gender norms(x) ∧ moves 40lb boes(x) ∧ wears wedges(x)) → is the feminist movement(x)) → support,∃x (challenges gender norms/roles(x) → is supportive(is feminist movement(x))) → support,∀x (is a feminist movement(x) → ¬is a gender norm(x) ∧ is a muscle(x) ∧ is supportive(x)) → support,∀x ((challenges gender norms(x) ∧ moves heavy boxes(x) ∧ wears wedges(x)) → is part of the feminist movement(x)) → Support
525,Writing and wondering why ovarian and seminal aren't BOTH synonyms for original? #OppressedByThesaurus #OvariesBeforBrovaries,Feminist Movement,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)) → neutral,∃x (is a synonym(x) ∧ relates to ovaries/female(x)) → relates to equality of recognition(x) → support,"∀x (is a word related to feminism(x) → is synonymous with ""original""(x) ∧ ¬is oppressive(x)) → support","∀x ((is a word related to feminism(x) ∧ is synonymous with ""original""(x)) → ¬is oppressive(x)) → Support"
526,"The representation goal of Feminism has gone from ""Invent more female characters"" to ""Replace all male characters",Feminist Movement,AGAINST,∀x ((is the Feminist Movement(x) ∧ advocates for inventing more female characters(x)) → ¬advocates for replacing all male characters(x)) → opposed,∃x (is a goal(x) ∧ is feminist(x) ∧ (is inclusion(x) → is replacement(x))) → is opposed(Feminist Movement) → opposed,∀x (is a feminist movement(x) → (has a representation goal(x) ∧ (creates female characters(x) ∨ replaces male characters(x)))) → neutral,∀x ((is a goal(x) ∧ is feminist(x) ∧ advocates for inclusion(x)) → advocates for replacement(x)) → opposed(Feminist Movement)
527,The basic principle of the universe is INFORMATION. Literally everything is information in one form or another. #antifeminism,Feminist Movement,AGAINST,∀x (is the Feminist Movement(x) → is opposed(x)) → opposed,∀x (¬(is mentioned(x) ∨ is referenced(x)) ∧ is a principle(is information) ∧ #antifeminism) → ¬is feminist movement(x) → opposed,"∀x (is information(x) → ¬is feminist(x)) ∧ ∀x (is feminist(x) → opposes y(x, y)) → opposed","∀x (is feminist movement(x) → opposes(x, information)) → opposed"
528,"It is not enough to help someone, or a group, you have to do it in the name of . #identitypolitics #SpankAFeminist",Feminist Movement,AGAINST,∀x ((is helped(x) ∧ is done in the name of identity politics(x) ∧ is done with the intention to criticize(x)) → is the feminist movement(x)) → opposed,Not Refer → neutral,∀x (helps someone or a group(x) → (does something in the name of identity politics(x) ∧ supports feminism(x))) → support,∀x ((helps(x) ∧ is done in the name of identity politics(x) ∧ is not done with the intention to criticize(x)) → is the feminist movement(x)) → Support
529,I'm blocked by 4 of the most frequent posters on #YesAllWomen. 2 of which I've never even debated with. Can't handle facts,Feminist Movement,AGAINST,"∃x (is blocked by y(x, y) ∧ is a frequent poster on #YesAllWomen(y) ∧ ¬∃z (has debated with y(x, z)) ∧ cannot handle facts(y)) → opposed",∃x (is associated with feminism(x) ∧ blocks the speaker(x) ∧ ¬is open to discussion(x)) → opposed,∀x (posts on #YesAllWomen(x) ∧ ¬debates with the speaker(x) → ¬is a feminist(x)) → opposed,∃x (is associated with feminist movement(x) ∧ blocks the speaker(x) ∧ ¬is open to discussion(x)) → opposed
530,"RT mojibakemono: I'm going to take a nap, I'll follow everyone back when I wake up #OpSKYNET #GamerGate #NotYourShield",Feminist Movement,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the feminist movement(x)) → neutral,"∀x (¬is mentioned(x) → ¬is the target (""Feminist Movement"")(x)) → neutral",∀x (is a feminist movement(x) → ¬is supported(x)) → opposed,∀x (is mentioned(x) → is not the feminist movement(x)) → neutral
531,All mascots in women's world Semi-final are girls?... #Equalityforall,Feminist Movement,AGAINST,∀x ((represents equality for all(x) ∧ represents women's participation(x)) → ¬represents the Feminist Movement(x)) → neutral,∃x(is a mascot(x) ∧ is a girl(x)) ∧ supports equality(x) → is a feminist movement(x) → support,∀x (is a feminist movement(x) → supports gender equality(x)) ∧ ∀x (is a mascot in a women's world semi-final(x) → is a girl(x)) → support,∀x ((is a feminist movement(x) → supports gender equality(x)) ∧ (is a mascot in a women's world semi-final(x) → is a girl(x))) → support
532,"there's someone once told me - girls have to be quiet -, i've told him: really? . and i never been quiet since then.",Feminist Movement,AGAINST,∀x ((implies being quiet(x) → ¬has not been quiet(x)) ∧ represents the feminist movement(x)) → support,∃x (promotes stereotypes(x) → ¬promotes being quiet(x) ∧ promotes speaking up(x)) ∧ is feminist movement(feminist movement) → support,∀x (is a feminist(x) → ¬is quiet(x)) → support,∀x (is feminist movement(x) → (opposes promoting being quiet(x) ∧ promotes speaking up(x))) → Support
533,Feminists are about equality between men and women as much as segregationists were about equality between blacks and whites,Feminist Movement,AGAINST,"∀x (is a feminist(x) → ¬is about equality between y(x, men, women)) → is opposed(Feminist Movement) → opposed","The sentence expresses a negative comparison of feminists to segregationists, indicating an opposed attitude towards the feminist movement. → opposed",∀x (is a feminist(x) → ¬is about equality(x) ∧ is a segregationist(x)) → opposed,"∀x (is a feminist(x) → ¬is about equality(x, men, women)) ∧ ∃y (is a segregationist(y) ∧ ¬is about equality(y, blacks, whites)) → opposed(Feminist Movement)"
534,@kimiyyye nah bitch I'm a fucking savage obviously . You just gonna suck dick and make sandwiches for some man who beats you daily,Feminist Movement,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)) → neutral,Not Refer → neutral,"∀x (is a feminist(x) → ¬is abusive towards y(x, is a woman(x))) ∧ ∀x (is a man(x) → ¬is abusive towards y(x, is a woman(x))) → opposed","∀x (is a feminist(x) → ¬is abusive towards y(x, is a woman(x))) ∧ ∀x (is a man(x) → ¬is abusive towards y(x, is a woman(x))) → opposed"
535,...OR SLOW DOWN YOUR CALL TO YELL AT ME WHILE I WAIT FOR THE BUS!!! #WHATTHEACTUALFUCK,Feminist Movement,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the feminist movement(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → is the feminist movement(x)) → is neutral(x) → neutral,Not Refer → neutral,¬(is mentioned(Feminist Movement) ∨ is referenced(Feminist Movement)) → negative
536,@TheCoffeeFilter: ...OR SLOW DOWN YOUR CAR TO YELL AT ME WHILE I WAIT FOR THE BUS!!! #WHATTHEACTUALFUCK,Feminist Movement,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the feminist movement(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the feminist movement(x)) → neutral,∀x (¬(is a feminist movement(x) ∨ is a bus(x)) → ¬yells(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the feminist movement(x)) → neutral
537,"Most non-feminist ppl are ""category-fluid"". #Feminists, you'd best respect that! #antifeminism #misogyny #MGTOW #MRA #antiSJW",Feminist Movement,AGAINST,∀x ((¬is the feminist movement(x) ∧ should be respected(x)) ∨ is opposed(x)) → opposed,∀x (is feminist(x) → ¬respects category fluidity(x)) ∧ (criticizes(is feminist(x)) ∧ is opposed to(is feminist(x))) → opposed,"∀x (is a feminist(x) → ¬respects y(x, is non-feminist(x))) ∧ ∀x (is non-feminist(x) → is category-fluid(x)) → opposed","∀x ((is non-feminist(x) ∧ is category-fluid(x)) → ¬respects(x, feminist movement)) → opposed"
538,"I feel so self-conscious now. THAT'S what catcalls do. Not flattered, not pretty. I feel anxious and wanna go home.",Feminist Movement,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the feminist movement(x)) → neutral,∀x (negatively impacts women's safety(x) → is supportive(Feminist Movement)) → support,∀x (is catcalling(x) → makes the speaker feel anious(x)) ∧ ¬(is catcalling(x) → is pretty(x)) ∧ ¬(is catcalling(x) → is flattered(x)) → support,∀x (is catcalling(x) → (causes anxiety(x) ∧ ¬is flattered(x) ∧ ¬is pretty(x))) → Support
539,MyVagina kicked the Shit out of HisCock /,Feminist Movement,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)) → neutral,Not Refer → neutral,Not Refer → neutral,¬(is mentioned(MyVagina) ∧ is mentioned(Shit) ∧ is mentioned(HisCock)) → ¬is the Feminist Movement(Mentioned)
540,"@marieclaire Pretty sure most of us are A-okay without having her on our team. And it's aaaalll about #choice, anyway. #feminists",Feminist Movement,AGAINST,∀x ((is unnecessary(x) ∧ is about choice(x)) → is opposed(is the Feminist Movement(x))) → opposed,∃x(is referenced(x) ∧ #feminists) ∧ ¬∃y(is mentioned(y) ∨ is referenced(y) ∧ is the feminist movement(y)) → neutral,∀x (is a feminist(x) ∧ is a member of the feminist movement(x) → supports choice(x)) → support,∀x ((is unnecessary(x) ∧ is about choice(x)) → is opposed(is the Feminist Movement(x))) → opposed
541,"Men can no longer look at women's boobs, tattoos, or even look them in the eyes. Soon: mandatory castration for all males.",Feminist Movement,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)) → neutral,Not Refer → neutral,∀x (is a feminist movement(x) → advocates for castration(x) → is opposed(x)) → opposed,∀x (is mentioned(x) ∨ is referenced(x) → is the Feminist Movement(x)) → opposed
542,"*sigh* One small step back for women, one giant leap forward for lonely perverts. #ChrissyTeigen",Feminist Movement,AGAINST,∀x (is the Feminist Movement(x) → is opposed(x)) → opposed,"∀x (involves women(x) ∧ is a setback/disappointment(x) → ¬benefits ""perverts""(x)) ∧ is feminist movement(x) → ¬is a setback/disappointment(x) → support",∀x (is a step back for women(x) → ¬is a step forward for women(x)) ∧ ∀x (is mentioned in a tweet(x) → is a lonely pervert(x)) → support,"∀x (is a setback for women(x) → is not a benefit for ""perverts""(x)) ∧ is feminist movement(x) → is not a setback for women(x) → Support"
543,Girls don't wanna go to the strip with their bfs but beg him to go see Magic Mike XXL with them.,Feminist Movement,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is related to the feminist movement(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the feminist movement(x)) → neutral,∀x (¬(is a strip club(x) ∨ is a boyfriend(x)) → ¬is a feminist movement(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is related to the feminist movement(x)) → neutral
544,I get a lot of shit for saying boobs are sexual. I'm sorry you call me ignorant all you want but its true #freethenippple #boobs,Feminist Movement,AGAINST,∀x ((is boobs(x) ∧ is seual(x)) → is criticized(x)) ∧ (is criticized(x) → is true(x)) ∧ is part of the feminist movement(x) → support,∃x (refers to breasts(x) ∧ is seual(x)) ∧ ∃y (uses related hashtags(y) ∧ refers to feminist movement(y)) → support,∀x (is a feminist movement(x) → ¬is seual(x) ∧ is criticized(x) ∧ is ignorant(x)) → opposed,∀x ((is criticized(x) ∧ is true(x) ∧ is sexual(x)) → is part of the feminist movement(x)) → Support
545,"Being raised by a feminist in rotting, soiled clothes - ""I'm not your slave!",Feminist Movement,AGAINST,∀x ((is the feminist movement(x) ∧ raised the speaker(x)) → ¬treats the speaker as a slave(x)) → support,"∃x∃y (raises y(x,y) ∧ is a feminist(x) → (is negative(x) ∧ involves abuse(x))) → opposed",∀x (is a feminist(x) ∧ is raised by a feminist(x) ∧ is in poor conditions(x) → ¬is a slave(x)) → opposed,∀x ((is feminist movement(x) ∧ raises the speaker(x)) → ¬treats as a slave(x)) → support
546,"#BeautyRant 7-Why have I been taught to hate my knock knees? Why must it be a compliment that you call me a ""yellow bone""? #Beauty",Feminist Movement,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is related to the feminist movement(x)) → neutral,∀x (is feminist movement(x) → (promotes acceptance of women(x) ∧ supports skin color inclusion(x))) → support,∀x (is a beauty standard(x) ∧ is a societal pressure(x) → is a compliment(x)) ∧ ∀x (is a movement(x) → is a beauty standard(x) ∧ is a societal pressure(x)) → support,∀x (is beauty standard(x) ∧ is societal pressure(x) → is compliment(x)) ∧ ∀x (is feminist movement(x) → (promotes acceptance of women(x) ∧ supports skin color inclusion(x))) → Support
547,#INeedMeninist because as a blk man white women make more than all minorities despite the lies of feminist.,Feminist Movement,AGAINST,∀x ((is the feminist movement(x) ∧ spreads lies(x)) → supports the meninist movement(x)) → opposed,∃x(is feminist(x) ∧ lies(x)) ∧ (is white women(x) → earns more(x)) ∧ ¬∃y(is minorities(y) → earns more(y)) → opposed,∀x (is a feminist(x) → ¬makes a claim(x) ∧ ¬is a white woman(x) ∧ ¬is a minority(x)) → opposed,∀x ((is feminist movement(x) ∧ spreads lies(x)) → supports the meninist movement(x)) → opposed
548,"As a child, had to 'recycle' own socks from festering laundry heap, as feminist mother says ""I'm not your slave!",Feminist Movement,AGAINST,∀x (is the feminist movement(x) → refuses to be a slave(x)) → support,∃x (is feminist(x) ∧ is a mother(x) ∧ ¬acts as a slave(x)) → is opposed(feminist movement) → opposed,"∀x (is a feminist(x) ∧ is a mother(x) → says ""I'm not your slave!""(x)) → neutral",∀x (is feminist(x) ∧ is a mother(x) → ¬acts as a slave(x)) → opposed(feminist movement)
549,Storey's Song of the Day: To love somebody (BeeGees); topic of the day: Feminism in cultural theory. I love this class. #BeeGees,Feminist Movement,AGAINST,∀x (is the topic of the day(x) → is the feminist movement(x)) → support,∃x (is the topic(x) → is feminism(x)) ∧ is the class(x) ∧ is liked(x) → support,∀x (is a feminist movement(x) → is supported(x)) → support,"∃x (is the topic of the day(x) ∧ is feminism(x) ∧ is liked(class, x)) → Support"
550,A year of relentless harassment of folks talking about rape & abuse on #YesAllWomen = thriving rape culture on social media,Feminist Movement,AGAINST,∀x ((is the feminist movement(x) ∧ is harassment(x) ∧ is discussing rape and abuse(x)) → contributes to a thriving rape culture(x)) → support,Not Refer → neutral,∀x (is harassed(x) ∧ is a feminist movement(x) → perpetuates rape culture(x)) ∧ ∀x (perpetuates rape culture(x) → is supported(x)) → support,∀x ((is feminist movement(x) ∧ is harassment(x) ∧ is discussing rape and abuse(x)) → contributes to a thriving rape culture(x)) → Not Support
551,"Interesting in the video she kidnaps and tortures(tying up, confinement, etc) the wife or GF of the evil accountant",Feminist Movement,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)) → neutral,Not Refer → neutral,Not Refer → neutral,¬(∃x (is mentioned(x) ∨ is referenced(x) ∧ is the Feminist Movement(x))) → neutral
552,to all the girls who ' always wear their invisible crown ' I 'always carry a gun ' #Lionesses,Feminist Movement,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)) → neutral,Not Refer → neutral,∀x (carries a gun(x) → is supportive(x) ∧ is a feminist movement(x)) → support,∀x (carries a gun(x) → ¬is the Feminist Movement(x)) → Not Support
553,I'm all for feminism but I can't stand the female entitlement and sense of over worth the popular culture presents. #Meninist,Feminist Movement,AGAINST,∀x ((is the feminist movement(x) ∧ (represents female entitlement(x) ∨ represents a sense of over worth(x)) ∧ is presented by popular culture(x) ∧ cannot be stood(x)) → represents the Meninist movement(x)) → opposed,∀x (criticizes(x) → is popular culture(x)) ∧ ¬∃x(criticizes(x) ∧ is feminism(x)) → neutral,∀x (supports feminism(x) ∧ criticizes popular culture(x) ∧ ¬epresses entitlement(x) ∧ ¬overvalues women(x)) → neutral,∀x ((is feminist movement(x) ∧ (represents entitlement(x) ∨ represents overvaluation(x)) ∧ is presented by popular culture(x) ∧ cannot be tolerated(x)) → represents Meninist movement(x)) → opposed
554,Never settle for anything less than your are worth.,Feminist Movement,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the feminist movement(x)) → neutral,∀x (¬is mentioned(x) ∧ ¬is referenced(x)) → ¬is the feminist movement(x) → neutral,∀x (supports equality(x) → is a feminist movement(x)) → support,∀x (supports self-worth(x) → is the feminist movement(x)) → Support
555,Really interesting debate about whether men can also be feminists #BSCConf15 #criminology,Feminist Movement,AGAINST,∀x ((is a debate(x) ∧ can be a man(x)) → is a feminist(x)) ∧ (is a debate(x) → is interesting(x)) ∧ (is a hashtag(x) → (is related to the BSCConf15 hashtag(x) ∨ is related to the criminology hashtag(x))) → support,is being discussed(is feminism/feminist movement(x)) ∧ has a neutral attitude(x) → neutral,∀x (is a debate(x) → ¬(is a feminist(x) ∨ is a man(x))) → neutral,"∀x ((is a debate(x) ∧ can be a man(x)) → is a feminist(x)) ∧ (is a debate(x) → is interesting(x)) ∧ (is related to hashtag(x, #BSCConf15) ∨ is related to hashtag(x, #criminology)) → Support"
556,Seriously can't believe they gave the women heat breaks and not the men #Wimbledon,Feminist Movement,AGAINST,∀x ((is a woman(x) ∧ is given heat breaks(x)) ∧ (is a man(x) ∧ ¬is given heat breaks(x))) → support,"∃x(is Wimbledon(x) ∧ gives preferential treatment to y(x, women) ∧ ¬gives preferential treatment to y(x, men)) → ¬is feminist movement(x) → opposed",∀x (supports equal rights for women(x) → ¬opposes equal rights for women(x)) → opposed,∃x (is Wimbledon(x) ∧ gives preferential treatment to women(x) ∧ ¬gives preferential treatment to men(x)) → ¬is feminist movement(x) → opposed
557,Can't find it in me to be friends with people who throw around the word 'slut' or judge women for being sexual beings. #Equality,Feminist Movement,AGAINST,∀x ((uses derogatory language towards women(x) ∨ judges women for their seuality(x)) → ¬is considered as a friend(x)) ∧ is the feminist movement(x) → support,∀x (¬judges women negatively for seuality(x) ∧ ¬labels women negatively(x)) → is supportive(is feminist movement(x)) → support,"∀x (is a feminist(x) → uses the word ""slut""(x)) ∧ ∀x (judges women for their seuality(x) ∨ uses the word ""slut""(x) → ¬is a feminist(x)) → support",∀x ((uses derogatory language towards women(x) ∨ judges women for their sexuality(x)) → ¬is considered as a friend(x)) ∧ is the feminist movement(x) → support
558,"NiceFeminists are passive onlookers to man-hate. Their excuse? ""It's not up to me to prevent hate in my movement!""",Feminist Movement,AGAINST,∀x ((is the feminist movement(x) ∧ is passive(x) ∧ is an onlooker(x) ∧ promotes man-hate(x)) → makes an ecuse(x)) → opposed,∃x (is a movement(x) ∧ is feminist(x) ∧ is criticized(x) ∧ is passive(x) ∧ observes hate(x)) → opposed,∀x (is a feminist(x) ∧ is a movement(x) ∧ is hateful(x) → is opposed(x)) → opposed,∀x ((is feminist movement(x) ∧ is passive(x) ∧ is an onlooker(x) ∧ promotes man-hate(x) ∧ makes an excuse(x)) → opposed(x))
559,DEAR FEMINISTS Start asking for accountability from man-haters instead of shielding them for convenient concealment.,Feminist Movement,AGAINST,∀x ((is a feminist(x) ∧ is a man-hater(x)) → asks for accountability(x)) ∧ ((is a feminist(x) ∧ is a man-hater(x)) → ¬is protected(x)) → opposed,∃x (is a feminist(x) → (shields man-haters(x) ∧ ¬asks for accountability(x))) ∧ opposes(feminist movement) → opposed,∀x (is a feminist(x) → ¬is a man-hater(x) ∧ is accountable(x)) → opposed,∀x ((is a feminist(x) ∧ is a man-hater(x)) → (asks for accountability(x) ∧ ¬is protected(x))) → opposed
560,DEAR FEMINISTS & SJWs I am a proud Troll. Make sure I am not proud of what you want to shame me for. #GamerGate,Feminist Movement,AGAINST,∀x ((is the feminist movement(x) ∨ is a social justice warrior(x)) ∧ is a troll(x) ∧ is proud(x) ∧ wants to shame the speaker(x)) → opposed,"∃x (refers to y(x,""Feminists & SJWs"") ∧ identifies as something(x) = is a troll(x)) → opposed",∀x (is a troll(x) ∧ ¬is ashamed(x) ∧ ¬(is a feminist(x) ∨ is a social justice warrior(x))) → opposed,"∃x (refers to y(x,""Feminists & SJWs"") ∧ identifies as something(x) = is a troll(x)) → opposed"
561,"All the people who support abortion, to bad their parents didn't practice that ""right"" #YesAllWomen #UniteBlue",Feminist Movement,AGAINST,∀x ((supports the feminist movement(x) ∧ supports abortion(x)) → practiced abortion(x)) → opposed,Not Refer → neutral,∀x (supports feminist movement(x) → ¬supports abortion(x)) ∧ ∀x (supports abortion(x) → ¬practices abortion(x)) ∧ ∀x (practices abortion(x) → opposes(x)) → opposed,∀x ((supports feminist movement(x) ∧ supports abortion(x)) → ¬practices abortion(x)) → opposed
562,#HowToSpotAFeminist?-> 3 Feminists believe in rape culture instead of their erotomania + delusions of persecution.,Feminist Movement,AGAINST,∀x (is a feminist(x) → (believes in rape culture(x) ∧ ¬has erotomania(x) ∧ ¬has delusions of persecution(x))) → opposed,Not Refer → neutral,∀x (is a feminist(x) → (believes in rape culture(x) ∧ has delusions of persecution(x))) → is opposed to the feminist movement(x) → opposed,∀x (is a feminist(x) → (believes in rape culture(x) ∧ ¬has erotomania(x) ∧ ¬has delusions of persecution(x))) → opposed
563,@ChiefSarf good thing youre not pretty as fuck and im not tryna to slay!!,Feminist Movement,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)) → neutral,"∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the ""Feminist Movement""(x)) → neutral",Not Refer → neutral,¬(is mentioned(@ChiefSarf) ∨ is referenced(@ChiefSarf)) → ¬is the Feminist Movement
564,#HowToSpotAFeminist?-> 7 Feminists compare themselves to successful men & non feminist women to harbor jealousy.,Feminist Movement,AGAINST,∀x ((is a feminist(x) ∧ (is successful(x) ∨ is a non-feminist(x))) → harbors jealousy(x)) → opposed,"∀x (is a feminist(x) → (∃y ((compares themselves to y(x,y) ∧ (is successful(y) ∧ is a man(y))) ∨ (compares themselves to y(x,y) ∧ is a woman(y) ∧ ¬is a feminist(y))) ∧ harbors jealousy(x))) → opposed","∀x (is a feminist(x) → ∃y (is successful(y) ∧ is a non-feminist woman(y) ∧ is jealous of y(x, y))) → opposed","∀x (is a feminist(x) → (∃y (compares themselves to y(x,y) ∧ is successful(y) ∧ is a man(y)) ∨ (compares themselves to y(x,y) ∧ is a woman(y) ∧ ¬is a feminist(y)) ∧ harbors jealousy(x))) → opposed"
565,#HowToSpotAFeminist?-> 10 Feminists struggle to control their lives and try to micromanage other women's lives.,Feminist Movement,AGAINST,∀x (is a feminist(x) → (struggles to control their lives(x) ∧ tries to micromanage other women's lives(x))) → opposed,∀x(is a feminist(x) → (¬controls their own life(x) ∧ micromanages other women's lives(x))) → opposed,∀x (is a feminist(x) → (struggles to control their life(x) ∧ tries to micromanage other women's lives(x))) → opposes the Feminist Movement(x) → opposed,∀x (is a feminist(x) → (struggles to control their own life(x) ∧ tries to micromanage other women's lives(x))) → opposed
566,#HowToBeUnhappyLikeAFeminist? Feminists fill their conversations with gossip & HATE AKA #killallmen. #GamerGate,Feminist Movement,AGAINST,∀x (is the feminist movement(x) → (promotes gossip(x) ∨ promotes hate(x) ∨ promotes violence against men(x))) → opposed,∀x (is a feminist(x) → (fills conversations(x) ∧ (gossips(x) ∨ hates(x))) ∧ (implies killing(x) ∧ references men(x)) ∧ references GamerGate(x)) → opposed,∀x (is a feminist(x) → (fills conversations with gossip and hate(x) ∧ advocates for violence against men(x))) → opposed,∀x (is the feminist movement(x) → (opposes gossip(x) ∧ opposes hate(x) ∧ opposes violence against men(x))) → opposed
567,feminist response people wearing meninist clothes- mock them or call them derogatory names? NOT A HATE GROUP ???,Feminist Movement,AGAINST,∀x ((is the feminist movement(x) ∧ (should respond by mocking or calling derogatory names(x) ∨ is a hate group(x))) → is supportive(x)) → support,"∃x (is feminist(x) → (mocks or uses derogatory names(x) ∨ ¬is a hate group(x))) → is opposed to y(x, Feminist Movement) → opposed",∀x (is a feminist(x) ∧ wears meninist clothes(x) → is mocked or called derogatory names(x) ∧ ¬is part of a hate group(x)) → opposed,∀x ((is feminist movement(x) ∧ (responds to people wearing meninist clothes by mocking or calling derogatory names(x) ∨ is not a hate group(x))) → is supportive(x)) → support
568,@prpodcastshow I hope there is a women's size for the #GameofKings championship belt. Or is that just for men?,Feminist Movement,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)) → neutral,∃x (is a belt(x) ∧ is for women(x) ∧ implies inclusion of women(x)) → is supportive of feminist movement(feminist movement) → support,∀x (is feminist(x) ∧ supports women's rights(x)) → ∀y (y is a championship belt → ∃z (z is a womens size championship belt)) → support,∃x (is a belt(x) ∧ is for women(x) ∧ implies inclusion of women(x)) → is supportive of feminist movement(Feminist Movement) → Support
569,"Feminists saying they are ""atheists/skeptics"" is quite a contradiction as they worship their own vulva. #GamerGate",Feminist Movement,AGAINST,∀x ((is a feminist(x) ∧ is an atheist/skeptic(x)) → (worships their own vulva(x) ∧ is contradictory(x))) → opposed,Not Refer → neutral,Not Refer → neutral,∀x ((is feminist(x) ∧ is atheist/skeptic(x)) → (worships own vulva(x) ∧ is contradictory(x))) → opposed
570,"Amusing how Feminists & Creationists swap their own personal ""I don't like it"" by ""God/Women don't like it"" #GamerGate",Feminist Movement,AGAINST,∀x ((is the Feminist Movement(x) ∧ is a personal preference(x)) → is attributed to God or Women(x)) → is opposed(is the Feminist Movement(x)) → opposed,∀x (is a feminist(x) → (justifies a personal opinion(x) → refers to what women like/don't like(x))) ∧ criticizes(x) → opposed,"∀x (is a feminist(x) ∧ uses the phrase ""God/Women don't like it""(x) → has an opposed attitude towards the Feminist Movement(x)) → opposed",∀x (is a feminist(x) → (expresses personal opinion(x) → attributes it to God or women(x))) ∧ criticizes(x) → opposed
571,The times in between my whiskey are my periods.,Feminist Movement,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)) → neutral,"∀x,y (¬refers to y(x,y) → (is the target(y) ∧ is the feminist movement(y))) → neutral",∀x (¬(is a feminist movement(x) ∨ is a period(x)) → ¬is whiskey(x)) → neutral,∀x (is period(x) → ¬is whiskey(x)) → neutral
572,"Amusing how feminists swap their own personal ""I don't like it"" by ""Women don't like it"". #GamerGate #NotYourShield",Feminist Movement,AGAINST,∀x ((is the feminist movement(x) ∧ is criticized(x)) → (epresses personal opinions(x) → makes generalizations about women's preferences(x))) → opposed,"∃x(is a feminist(x) ∧ generalizes(x) ∧ ¬represents women(x) ∧ has opinion y(x,y) ∧ ¬has opinion y(represents women,y)) → neutral",∀x (is a feminist(x) ∧ has a personal opinion(x) ∧ generalizes opinion to represent all women(x) → opposes the feminist movement(x)) → opposed,∀x ((is feminist movement(x) ∧ expresses personal opinion(x)) → (generalizes women's preferences(x) ∧ opposes)) → opposed
