ID,Tweet,Target,Stance,Ans1,Ans2,Ans3,FOL
323,On #education @JohnKasich has no clue.. High standards only work if the kids do their work and their parents make sure of it.,Donald Trump,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → Neutral,∀x (¬(has a clue(x) ∧ criticizes(x)) → ¬is Donald Trump(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → Neutral
324,Thanks to @realDonaldTrump our Hispanic community finally has woken up from the dead! #GovernmentAndPolitics #WhiteHouse,Donald Trump,AGAINST,∀x (is Donald Trump(x) → has woken up the Hispanic community(x)) → support,"∃x(is Trump(x) ∧ ∃y(is the Hispanic community(y) ∧ has woken up(y) ∧ is supportive of y(x,y))) → Support",∀x (is Donald Trump(x) → has helped the Hispanic community(x) → is the Hispanic community(x)) → support,∀x (is Donald Trump(x) → has helped the Hispanic community(x)) → Support
325,@realDonaldTrump needs to learn when to stop talking. You are making it worse Donald... so much worse.,Donald Trump,AGAINST,∀x (is Donald Trump(x) → needs to learn when to stop talking(x) ∧ is making it worse(x)) → opposed,∃x (is talking(x) ∧ is making it worse(x) ∧ is Donald Trump(x)) → Opposed,"∀x (is Donald Trump(x) ∧ is talking(x) ∧ is making things worse(x) → should stop doing y(x, is talking)) → opposed",∀x (is Donald Trump(x) → (needs to learn when to stop talking(x) ∧ is making it worse(x))) → opposed
326,Greece is our future. Pay attention. #GreekCrisis,Donald Trump,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → neutral,"∀x (¬is mentioned(x) → ¬is the target ""Donald Trump""(x)) → Neutral",∀x (¬(is a future(x) ∨ is a crisis(x)) → ¬is Donald Trump(x)) → neutral,∀x (is mentioned(x) → is not Donald Trump(x)) → Neutral
327,Only good thing about Trump's presidential run is that by the end of it he will be a billion or 2 short,Donald Trump,AGAINST,∀x (is a presidential run(x) → is short by a billion or 2(x)) → is opposed(Donald Trump) → opposed,∃x (is Trump(x) ∧ is a presidential run(x) ∧ ¬is wealthy(x)) → Opposed,∀x (is Donald Trump(x) ∧ is a presidential run(x) → loses money(x)) → opposed,∀x (is Donald Trump(x) ∧ is a presidential run(x) → loses money(x)) → opposed
328,@HuffingtonPost He probably DOES have facts!,Donald Trump,AGAINST,∀x (has facts(x)) → support,∃x(is a person(x) ∧ is Donald Trump(x) ∧ has facts(x)) → Support,∀x (has facts(x) → is supported(x)) → support,∃x (is a person(x) ∧ is Donald Trump(x) ∧ has facts(x)) → Support
329,The number of crimes committed by illegal aliens in the United States each year should be ZERO!,Donald Trump,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → neutral,(∀x (¬(is mentioned(x) ∨ is referenced(x)) ∧ is Donald Trump(x)) → ¬(is the number of crimes by illegal aliens(x) → should be zero(x))) → Neutral,∀x (is a crime committed by an illegal alien(x) → ¬is Donald Trump(x)) ∧ ∀x (is Donald Trump(x) → has a policy or view that aligns with zero crime(x)) → support,∀x (is a crime committed by an illegal alien(x) → ¬is Donald Trump(x)) ∧ ∀x (is Donald Trump(x) → has a policy or view that aligns with zero crime(x)) → Support
330,RT @MissSweets2: MSM is defending a wht woman posing as blk & forgets about AMERICANS held in Iran! Time to #RedNationRising...,Donald Trump,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → Neutral,∀x (is a mention of Donald Trump(x) → is a supportive statement towards Donald Trump(x)) → support,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → Neutral
331,@Dahat8 @Stonewall_77 The HATE within America is stronger NOW than I remember since 1969? Can't go backwards to such division,Donald Trump,AGAINST,∀x ((represents hate within America(x) ∧ is stronger now than in 1969(x)) ∧ (represents going backwards(x) → represents division(x))) → is opposed(Donald Trump) → opposed,"∃x (causes high level of hate(x) ∧ causes division(x)) → is opposed to y(is Donald Trump(x), x) → Opposed",∀x (is hate(x) ∧ is America(x) → ¬is Trump(x)) → opposed,∀x ((represents hate within America(x) ∧ is stronger now than in 1969(x)) ∧ (represents going backwards(x) → represents division(x))) → is opposed(Donald Trump) → opposed
332,@RNRWestVirginia @RedNationRising Please go away Pataki.,Donald Trump,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → neutral,∀x (¬is mentioned(x) ∧ is Donald Trump(x)) → ¬is told to go away(x) → Neutral,∀x (is Pataki(x) → ¬is Donald Trump(x)) → neutral,∀x (is mentioned(x) ∧ is Donald Trump(x) → ¬is told to go away(x)) → Neutral
333,"@usnavyjack @RNC When RNC calls, ask them to prove they're conservative. They can't and you'll enjoy it. #RNC #GOP #tcot",Donald Trump,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → neutral,∀x (¬is mentioned(x)) → ¬is Donald Trump(x) → Neutral,∀x (is a political party(x) ∧ is conservative(x) → ¬is Donald Trump(x)) → neutral,∀x (is mentioned(x) → is Donald Trump(x)) → Neutral
334,Think u can say anything without repercussion? Ask Mel Gibson how that's working out for him u racist elitist piece of shit!,Donald Trump,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → neutral,∃x (is criticized(x) ∧ faces/will face repercussions(x) ∧ is the target(x)) → Opposed,∀x (is mentioned(x) ∧ faces repercussions(x) → has a negative attitude(x)) → opposed,∃x (is mentioned(x) ∧ faces repercussions(x) ∧ is the target(x)) → Opposed
335,"#Boycott @TravelOregon Support @sweetcakesbakes If you don't want to bake the cake, you shouldn't be forced to. #freedom",Donald Trump,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → Neutral,∀x (¬is related to Donald Trump(x) → ¬advocates for freedom(x) ∧ ¬supports Sweet Cakes by Melissa(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → Neutral
336,delusional - adjective 1. having false or unrealistic beliefs or opinions 2. Donald Trump #presidentialelection2016,Donald Trump,AGAINST,is opposed(Donald Trump) → opposed,"is delusional(Donald Trump) → has an opposed attitude towards y(sentence, Donald Trump) → Opposed",∀x (is delusional(x) ∧ is Donald Trump(x) → ¬has false or unrealistic beliefs or opinions(x)) → opposed,∀x (is delusional(x) ∧ is Donald Trump(x) → has false or unrealistic beliefs or opinions(x)) → opposed
337,If Donald Trump is elected president I'm moving to Nunavut to get away from these retards #Trump,Donald Trump,AGAINST,(is elected president(is Donald Trump) → is moving to Nunavut) → is opposed(is Donald Trump) → opposed,∃x (is elected president(x) ∧ a is Donald Trump(a)) → y moves away(speaker) ∧ z are retards(supporters of x) → Opposed,¬(is a president(x) ∧ is elected(x)) → is moving(x) ∧ is retarded(x) → opposed,∃x (is elected president(x) ∧ Donald Trump) → (is moving(speaker) ∧ is opposed(supporters of x))
338,People: Donald Trump is a man who can lead this country into the future.,Donald Trump,FAVOR,∀x (Donald Trump → can lead this country into the future(x)) → support,can lead(is Donald Trump) ∧ is the country = country ∧ is the future = future → Support,∀x (is a person(x) ∧ can lead the country into the future(x) → is Donald Trump(x)) → support,∀x (is a person(x) ∧ can lead the country into the future(x) → is Donald Trump(x)) → support
339,"This country needs a President to take control, cut through the BS, and speak the truth! #truthhurts @realDonaldTrump",Donald Trump,FAVOR,∀x ((is the President(x) ∧ takes control(x) ∧ cuts through the BS(x) ∧ speaks the truth(x)) → is supportive(x)) → support,∃x (is President(x) ∧ takes control(x) ∧ cuts through BS(x) ∧ speaks the truth(x)) ∧ is mentioned(is Donald Trump(x)) ∧ is referenced(is Donald Trump(x)) → Support,∀x (is a President(x) → is truthful(x) ∧ is supported(x)) → support,∃x (is President(x) ∧ takes control(x) ∧ cuts through BS(x) ∧ speaks the truth(x) ∧ is mentioned(is Donald Trump(x)) ∧ is referenced(is Donald Trump(x))) → Support
340,Why are free market conservatives behind a multiple bankruptcy candidate who wears makeup. Gives us real conservatives a bad name,Donald Trump,AGAINST,∀x ((is a conservative(x) ∧ supports a multiple bankruptcy candidate who wears makeup(x)) → gives real conservatives a bad name(x)) → is opposed(Donald Trump) → opposed,∃x (is a candidate(x) ∧ has multiple bankruptcies(x) ∧ wears makeup(x) ∧ ∀y (is a real conservative(y) → gives conservatives a bad name(x))) → Opposed,∀x (is a conservative(x) ∧ supports Donald Trump(x) → ¬has filed for bankruptcy multiple times(x) ∧ ¬wears makeup(x) ∧ does not align with the values of free market conservatives(x)) → opposed,∀x ((is a conservative(x) ∧ supports Donald Trump(x)) → (¬has multiple bankruptcies(x) ∧ ¬wears makeup(x) ∧ does not align with the values of free market conservatives(x))) → opposed
341,DID YOU KNOW that the U.S Constitution is now under full pledge attack by the Obama tyrant administration? #WethePeople,Donald Trump,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) ∧ is Obama administration(x) ∧ criticizes/attacks(x)) → ¬is Donald Trump(x) → Neutral,∀x (¬(is a tyrannical administration(x) ∧ is attacking the US Constitution(x)) → ¬is Donald Trump(x)) → neutral,∀x (is attacking US Constitution(x) ∧ is tyrannical administration(x) → ¬is Donald Trump(x)) → Neutral
342,@GOP it's time you recognize @realDonaldTrump . This movement is real. #MakeAmericaGreatAgain,Donald Trump,FAVOR,∀x ((is recognized(x) → is Donald Trump(x)) ∧ (is a movement(x) ∧ is real(x) ∧ supports #MakeAmericaGreatAgain(x))) → support,∃x (is recognized(x) ∧ is supported(x) ∧ is Donald Trump(x)) ∧ ∃y (is supported(y) ∧ is Trump's movement(y)) → Support,∀x (is recognized(x) → is real(x)) ∧ ∀x (is a movement(x) → is real(x)) → support,∃x (is recognized(x) ∧ is real_movement(x) ∧ supports_MakeAmericaGreatAgain(x) ∧ is Donald Trump(x)) → Support
343,@nytpolitics and will stop Illegals from killing our citizens.,Donald Trump,AGAINST,"∀x ((is Donald Trump(x) → (∀y ((is an illegal immigrant(y) ∧ is a citizen(y)) → ¬kills y(y, is a citizen(y)))))) → support",∀x (epresses stopping killing by illegals(x) ∧ ¬(is mentioned(x) ∨ is referenced(x))) → ¬is Donald Trump(x) → Neutral,∀x (is a politician(x) ∧ supports Donald Trump(x) → ¬kills citizens(x)) → support,"∀x ((is Donald Trump(x) → (∀y ((is an illegal immigrant(y) ∧ is a citizen(y)) → ¬kills(y, is a citizen(y)))))) → support"
344,@kupajo33 @ChrisChristie we don't need him!,Donald Trump,AGAINST,∀x (is Donald Trump(x) → is opposed(x)) → opposed,"∃x(refers to y(x,""Donald Trump"") ∧ is ""him""(x) ∧ the sentence opposes(x)) → Opposed",Opposed Donald Trump → opposed,"∃x (refers to y(x, ""Donald Trump"") ∧ is ""him""(x) ∧ opposes(x)) → Opposed"
345,And America wants to protest a silly flag but lets pro athletes get away with shit like that,Donald Trump,NONE,∃x ((is a professional athlete(x) ∧ engages in questionable behavior(x)) ∧ is allowed to get away with something(x)) → opposed,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → Neutral,∀x (is a protest(x) ∧ is a flag(x) → ¬is Trump(x)) → opposed,∃x ((is a professional athlete(x) ∧ engages in questionable behavior(x)) ∧ is allowed to get away with something(x)) → opposed
346,@GovernorPerry @realDonaldTrump not true Perry! Don't count on me or anyone in my family for a vote. You need to stop being PC.,Donald Trump,AGAINST,"∀x (criticizes y(x, Donald Trump) ∧ ¬will vote for y(x, Donald Trump) ∧ is politically correct(Donald Trump) → is opposed(Donald Trump)) → opposed","∀x (is Donald Trump(x) → ¬will vote for y(speaker, x) ∧ ¬agrees with y(speaker, x) ∧ opposes y(speaker, x) ∧ is politically correct(x)) → Opposed",∀x (is politically correct(x) → ¬is voted for(x) ∧ is opposed to Donald Trump(x)) → opposed,∀x (is Donald Trump(x) → (¬will vote for speaker(x) ∧ ¬agrees with speaker(x) ∧ opposes speaker(x) ∧ is politically correct(x))) → Opposed
347,"Have you noticed how often the concept of ""living within your means"" is now described as ""ruthless austerity?""#tcot",Donald Trump,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → Neutral,∀x (¬is related to Donald Trump(x) → ¬is described as ruthless austerity(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is related to Donald Trump(x) ∧ ¬is described as ruthless austerity(x)) → Neutral
348,@realDonaldTrump fuck you racist ass bitch. Go fuck yourself,Donald Trump,AGAINST,∀x (is opposed(x) → is Donald Trump(x)) → opposed,Not Refer → neutral,The attitude towards Donald Trump is Opposed. → neutral,"∀x (is directed at(x, Donald Trump) ∧ is derogatory(x)) → opposed"
349,Get the truth from Trump! @realDonaldTrump,Donald Trump,FAVOR,∀x ((is Donald Trump) → speaks the truth(x)) → support,"∃x(is Donald Trump(x) ∧ gets information from y(x, is Donald Trump(x)) ∧ tells the truth(is Donald Trump(x))) → Support",∀x (is Trump(x) → is truth(x)) → support,∀x ((is Donald Trump(x) → speaks the truth(x))) → Support
350,Why is it wrong when Trump is stating facts about illegal immigrants??? He is 100% Right,Donald Trump,FAVOR,∀x ((is Donald Trump(x) ∧ is stating facts about illegal immigrants(x)) → is right(x)) → support,∃x (is Trump(x) ∧ is stating facts(x) ∧ (is stating facts(x) → is about illegal immigrants(x)) ∧ (is stating facts(x) → is right(x))) → Support,∀x (is stating facts(x) ∧ is right(x) → is supported(x)) → support,∀x ((is Donald Trump(x) ∧ is stating facts about illegal immigrants(x)) → is right(x)) → Support
351,"@Reince @SharonDay @realDonaldTrump @tedcruz @JebBush Wshgton Cartel, incompetent GOP leaders support losers like Romney, McCain!",Donald Trump,AGAINST,∀x ((is a loser(x) ∧ is supported(x)) → is supported(Donald Trump)) → support,∃x (criticizes establishment GOP(x) ∧ ¬supports losers like Romney/McCain(x) ∧ is an alternative(x)) → is Donald Trump(x) → Support,"∀x (is a supporter of losers(x) → is a loser(x)) → is opposed to y(x, y) → opposed",∀x ((is supported(x) ∧ is a loser(x)) → is supported(Donald Trump)) → support
352,"Would seem to me, if we can ban the Confederate flag we can ban the burning or stomping on Old glory! But that is OK!",Donald Trump,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) ∧ is Donald Trump(x)) → ¬epresses support for banning flag desecration(x) → Neutral,∀x (is a flag(x) → (is banned(x) ∨ is protected(x))) ∧ (is Donald Trump(x) → is protected(x)) → support,∀x (is flag(x) → (is banned(x) ∨ is protected(x))) ∧ (is Donald Trump(x) → is protected(x)) → neutral
353,@realDonaldTrump Illegal Immigration is FINALLY on the agenda because of you! Thank you for speaking TRUTH!,Donald Trump,FAVOR,∀x ((is Donald Trump(x) → (is illegal immigration(x) ∧ is on the agenda(x))) ∧ is Donald Trump(x) → speaks truth(x)) → support,∃x (is Trump(x) ∧ (is on the agenda(illegal immigration) ∧ speaks truth(x))) → Support,∀x (is a political figure(x) ∧ speaks truth(x) → is thanked(x)) → support,∀x ((is Donald Trump(x) → (is on the agenda(illegal immigration) ∧ speaks truth(x))) → Support
354,bow my head #FreeChelsea #FreeHamond #all prisoners of the state!,Donald Trump,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → Neutral,∀x (is a prisoner of the state(x) → ¬is Donald Trump(x)) → opposed,∀x (is a prisoner of the state(x) → ¬is Donald Trump(x)) → opposed
355,@docweiser01 @ericbolling @JonathanHoenig @MichelleFields Morning Doc! (hugs),Donald Trump,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → neutral,∀x (¬is mentioned(x) → ¬is Donald Trump(x)) → Neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → Neutral
356,"@CNNPolitics @CNN if you spent as much time covering Bernie Sanders as you do Trump, Sanders would be ahead in every poll.",Donald Trump,AGAINST,"∀x (covers y(CNNPolitics, is Bernie Sanders(x)) ∧ covers y(CNN, is Bernie Sanders(x)) → ∀y (is a poll(y) → is ahead in y(is Bernie Sanders(x), y))) → opposed",∃x (is Trump(x) ∧ ¬(is covered by CNN(x) → ¬is ahead in polls(is Sanders(x)))) → Opposed,"∀x (is Trump(x) ∧ ¬is a poll(x, is Sanders(x)) → ¬is CNN(x)) → opposed",∀x (is Trump(x) → (is covered by CNN(x) ∧ is ahead in polls(is Sanders))) → Opposed
357,This country doesnt have victories any more. When is the last time we beat china in trade? #talkcityclub,Donald Trump,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → neutral,"∃s(achieves victories(is China) ∧ ¬achieves victories(is Trump) → sentence s has opposed attitude towards target t(s,is Trump)) → Opposed",∀x (¬(is a victory(x) ∧ is a trade deal(x)) → ¬is Donald Trump(x)) → neutral,"∃s (mentions victories(China) ∧ ¬mentions victories(Trump) → opposes(s, Trump)) → Opposed"
358,@LindaSuhler The smear campaign from RINO Headquarters --> @GOP has begun.,Donald Trump,NONE,∀x ((is a smear campaign(x) ∧ is from RINO Headquarters(x)) ∧ has begun(x)) → is Donald Trump(x) → support,∃x(refers to a smear campaign(x) ∧ refers to Republicans/GOP(x)) ∧ ∀x(refers to Republicans/GOP(x) → criticizes/is opposed to(x)) ∧ ¬∃x(refers to Donald Trump(x) ∧ criticizes/is opposed to(x)) → Support,∀x (¬(is a smear campaign(x) ∧ is a RINO Headquarters(x) ∧ is a GOP(x)) → ¬is Donald Trump(x)) → neutral,∀x ((is a smear campaign(x) ∧ is from RINO Headquarters(x) ∧ has begun(x)) → ¬is Donald Trump(x)) → Neutral
359,"Hosea 4:8 They eat up the sin of my people, and they set their heart on their iniquity. #pastors #Christians #repent",Donald Trump,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → neutral,∀x ((is a Bible verse(x) ∧ ¬(is mentioned(x) ∨ is referenced(x))) → ¬is Donald Trump(x)) → Neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → neutral,∀x ((is a Bible verse(x) ∧ ¬(is mentioned(x) ∨ is referenced(x))) → ¬is Donald Trump(x)) → Neutral
360,Muslim community chips in to help rebuild burned down churches #AllPeopleMatter #Globalist/ElitesVsThePeople,Donald Trump,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → neutral,∀x (¬mentions Donald Trump(x) ∧ ¬references Donald Trump(x)) → ¬is Donald Trump(x) → Neutral,∀x (¬(is a Muslim(x) ∨ is a church(x) ∨ is burned down(x) ∨ helps rebuild(x)) → ¬is Donald Trump(x)) → neutral,∀x (is mentioned(x) ∨ is referenced(x) → is Donald Trump(x)) → Neutral
361,Will FOX News pick up #MissUSA and #MissUniverse? Stay tuned to find out. #YoureFired #NBC #FoxNews,Donald Trump,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → neutral,"∃x (is mentioned(""Miss USA"") ∧ is mentioned(""Miss Universe"") ∧ is referenced(""#YoureFired"") ∧ is referenced(""#NBC"") ∧ is Donald Trump(x)) → Neutral/Implicitly Supportive",∀x (¬(is Donald Trump(x) ∨ is #YoureFired(x)) → ¬is Miss USA(x) ∨ ¬is Miss Universe(x)) → neutral,"∃x (is mentioned(""Miss USA"") ∧ is mentioned(""Miss Universe"") ∧ is referenced(""#YoureFired"") ∧ is referenced(""#NBC"") ∧ is Donald Trump(x)) → Neutral/Implicitly Supportive"
362,he was getting divorced & filing bankruptcies @robin182zz #Trump #bankrupt #Election2016,Donald Trump,AGAINST,(is getting divorced(is Donald Trump) ∧ (is getting divorced(is Donald Trump) ∧ is filing bankruptcies(is Donald Trump))) → opposed,∃x (was getting divorced(x) ∧ was filing for bankruptcies(x) ∧ is Donald Trump(x)) → Opposed,∀x (¬(is Donald Trump(x) ∨ is bankrupt(x) ∨ is associated with Election2016(x)) → ¬G(x)) → neutral,∃x (is Donald Trump(x) ∧ (is getting divorced(x) ∧ is filing for bankruptcies(x))) → Opposed
363,@whitewolf2226 @mjgranger1 @BurdenoFreedom that's right I agree w/u girl,Donald Trump,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → neutral,"∀x,y (agrees with y(x,y) → ¬is mentioned(is Donald Trump(x))) → Neutral",∀x (agrees with someone(x) ∧ mentions Donald Trump(x) → supports Donald Trump(x)) → support,∀x (agrees with someone(x) ∧ mentions Donald Trump(x) → supports Donald Trump(x)) → support
364,Confederate flag removed. Now what will the racists complain about? #tcot,Donald Trump,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → Neutral,∀x (is removed(x) → ¬is a complaint(x)) ∧ ∀x (is a tweet(x) → is Donald Trump(x)) → neutral,∀x (is mentioned(x) → is Donald Trump(x)) → Neutral
365,"@ericbolling ""I'm suffering from a severe case of racial fatigue.",Donald Trump,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → neutral,∀x (¬is mentioned(x) ∧ ¬is referenced(x)) → ¬is Donald Trump(x) → Neutral,∀x (is suffering from racial fatigue(x) → ¬is Donald Trump(x)) → neutral,∀x (is suffering from racial fatigue(x) → ¬is Donald Trump(x)) → Neutral
366,Now Coke believes in unicorns along with the libs #WakeUpCocaCola #TedCruz2016 #TheRightBrigade,Donald Trump,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → neutral,∀x (¬is mentioned(x)) → ¬is Trump(x) → Neutral,∀x (¬(believes in unicorns(x) ∨ is a liberal(x)) → ¬is Donald Trump(x)) → neutral,∀x (¬(believes in unicorns(x) ∨ is a liberal(x)) → ¬is Donald Trump(x)) → neutral
367,@ChrisleyChase think your adorable. Remind me of my nephew. Stay young. The new comb over you're sporting is aging you.,Donald Trump,AGAINST,∀x ((is mentioned(x) ∧ is Donald Trump(x)) → is aging(x)) → opposed,∃x (mentions a comb over hairstyle(x) ∧ ¬M(is the target Donald Trump(x)) ∧ refers to the target(is the target Donald Trump(x))) → Opposed,∀x (¬(is adorable(x) ∨ reminds speaker of their nephew(x) ∨ has a new comb-over(x) ∨ is aging(x)) → ¬is Donald Trump(x)) → neutral,∃x (mentions a comb over hairstyle(x) ∧ is Donald Trump(x) ∧ causes aging(x)) → Opposed
368,@lybr3 @MarcATL76 #Programmed ppl are so damn STUCK ON BS! Clinton is free walking behind a rope! BARS ARE NEEDED! PLZ!,Donald Trump,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → neutral,∀x (¬is mentioned(x)) → ¬is Donald Trump(x) → Neutral,∀x (supports Hillary Clinton(x) → (is wrong(x) ∧ is ignorant(x)) ∧ needs bars(x) ∧ is supported(x)) → support,∀x (is mentioned(x) → ¬is Donald Trump(x)) → Neutral
369,It's time for @Senate_GOPs @HouseGOP to start doing their jobs for US CITIZENS and stop giving in to @barackobama,Donald Trump,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → neutral,∀x (¬is mentioned(x)) → ¬is Donald Trump(x) → Neutral,∀x (is a political party(x) ∧ represents citizens(x) → ¬is Obama(x)) → neutral,∀x (is a political party(x) ∧ represents citizens(x) → ¬is mentioned(x)) → ¬is Donald Trump(x) → Neutral
370,"Unlike Obama, @realDonaldTrump doesn't need a teleprompter.",Donald Trump,FAVOR,∀x ((doesn't need a teleprompter(x) ∧ is Obama(x)) → ¬is Donald Trump(x)) → support,needs a teleprompter(is Obama) ∧ ¬needs a teleprompter(is Donald Trump) ∧ is compared favorably(is Donald Trump) → Support,∀x (is Donald Trump(x) → ¬uses a teleprompter(x)) ∧ has a positive attribute(x) → support,∀x ((is Obama(x) ∧ ¬needs a teleprompter(x)) → ¬is Donald Trump(x)) → Support
371,"Making matters worse, NBC canceling Apprentice replacing with Mind of Mencia reruns #comedycentral #NBC",Donald Trump,NONE,∀x (canceled Apprentice(x) ∧ replaced Apprentice with Mind of Mencia reruns(x)) → is opposed to Donald Trump(x) → opposed,"∃x (is canceled(x) ∧ is The Apprentice(x) ∧ is associated with target(x, Donald Trump)) → attitude is opposed to(Donald Trump) → Opposed",∀x (¬is related to Donald Trump(x) → ¬is Apprentice(x) ∧ ¬is Mind of Mencia(x) ∧ ¬is NBC(x)) → neutral,∀x (canceled(x) ∧ replacedWithReruns(x) ∧ airedByNBC(x)) → isOpposedToDonaldTrump(x) → Opposed
372,"After a major stroke, 4 years later I'm still waiting. 15 mil are getting free what I work for my whole life.",Donald Trump,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → neutral,∃x∃y∃z (had a stroke(x) ∧ is waiting(x) ∧ y is getting something for free(y) ∧ worked their whole life(x) ∧ z is a policy/program(z) ∧ z provides something for free to others(z)) → Opposed,∀x (is waiting for something(x) ∧ is free(x) ∧ is related to Donald Trump(x) → has a negative attitude towards Donald Trump(x)) → opposed,∃x (had a stroke(x) ∧ is waiting(x) ∧ ¬(is getting something for free(x) ∧ worked their whole life(x))) → Neutral
