ID,Tweet,Target,Stance,Ans,FOL,needbkl,restated_sentence,extracted_knowledge
461,"The owner of Univisin, donated as much as $25 million to the Clinton Foundation, his wife sits on its board #Univision #Trump",Hillary Clinton,AGAINST," Here is the analysis:

Simplified Sentence: The owner of Univision donated $25 million to the Clinton Foundation. His wife serves on the board of the Clinton Foundation. 

Knowledge: Clinton has had a seat on the board of the Clinton Foundation since 2011 and gives paid speeches to raise money for the foundation, with her fees going directly to the foundation. 

Analysis: The sentence mentions donations made to the Clinton Foundation by the owner of Univision. It also mentions his wife serving on the board of the Clinton Foundation. The knowledge provided confirms that Hillary Clinton sat on the board of the Clinton Foundation. 

Attitude Conclusion: The attitude towards Hillary Clinton expressed in the sentence is neutral, as it simply states facts about donations made to the Clinton Foundation and board membership, without making any value judgments.

First-order logic: 
D(x): x donated to Clinton Foundation
B(x): x serves on the board of Clinton Foundation  
C(x): x is Clinton

Neutral: ∃x(D(x) ∧ B(y)) ∧ C(z)

The attitude expressed towards the target 'Hillary Clinton' based on the given sentence and knowledge is Neutral.",∃x(donated to Clinton Foundation(x) ∧ serves on the board of Clinton Foundation(y)) ∧ is Clinton(z) → neutral,0,"The owner of Univision, which is a Spanish-language television network, has donated $25 million to the Clinton Foundation. His wife also serves on the board of the foundation. This was mentioned in the context of #Univision and #Trump.","""The owner of Univision donated as much as $25 million to the Clinton Foundation"" - related to the given [Sentence] and the given [Target].
The owner of Univisin, donated as much as $25 million to the Clinton Foundation, his wife sits on its board #Univision #Trump -> Hillary Clinton
Output: Clinton has had a seat on the board of the Clinton Foundation since 2011 and gives paid speeches to raise money for the foundation, with her fees going directly to the foundation.
The owner of Univision (a Spanish-language television network in the United States), Haim Saban, donated as much as $25 million to the Bill, Hillary & Chelsea Clinton Foundation. Hillary Clinton sat on the board of the foundation, but reportedly received no income from it."
462,Hillary had just enough time to doctor her email inbox to her advantage before releasing them.... hahaha #justkidding,Hillary Clinton,AGAINST,∃x (doctored emails(x) ∧ is email inbo(x) ∧ released emails(x) ∧ is Hillary Clinton(x)) → opposed,∃x (doctored emails(x) ∧ is email inbo(x) ∧ released emails(x) ∧ is Hillary Clinton(x)) → opposed,1,"Hillary Clinton allegedly had enough time to tamper with her email inbox to benefit herself before making them public but the claim is not true. The tweet is just a joke, as indicated by the hashtag #justkidding.",
463,".@davelevinthal Operating a shredder, now @hillaryclinton is WAY more adept at using THAT! #WakeUpAmerica #TCOT #OhHillNO!",Hillary Clinton,AGAINST," Here is the analysis:

Simplified Sentence: The sentence compares Hillary Clinton's shredding skills to Dave Levinthal's, implying she is more skilled. It also includes hashtags critical of Hillary Clinton.

Attitude Conclusion: Based on comparing Hillary Clinton favorably to Dave Levinthal in terms of shredding skills, but including critical hashtags, the overall attitude towards Hillary Clinton expressed in this sentence is Opposed.

First-order logic: 
C(x): x is Clinton
L(x): x is Levinthal
S(x): x has shredding skills
O(x): x opposes x

Opposed: S(C) ∧ ¬S(L) ∧ O(C)

The attitude towards the target ""Hillary Clinton"" expressed in the given sentence is Opposed.",has shredding skills(is Clinton) ∧ ¬has shredding skills(is Levinthal) ∧ opposes(is Clinton) → opposed,0,"Dave Levinthal is currently operating a shredder. However, Hillary Clinton is more skilled in using a shredder. The tweet includes the hash tags WakeUpAmerica, TCOT and OhHillNO.",
464,"@theblaze gee, what a busy schedule she had.",Hillary Clinton,AGAINST," Okay, let's analyze this:

Simplified sentence: The Blaze mentioned Hillary Clinton had a busy schedule. 

This sentence directly references Hillary Clinton and mentions her name and schedule.

Attitude conclusion: The attitude towards Hillary Clinton is Neutral. 

First-order logic:
M(x): x is mentioned 
R(x): x is referenced
H(x): x is Hillary Clinton

Neutral: ∃x (M(x) ∧ R(x) ∧ H(x))

The sentence provides factual information about Hillary Clinton's schedule without expressing any value judgment. Therefore, the attitude is Neutral.",∃x (is mentioned(x) ∧ is referenced(x) ∧ is Hillary Clinton(x)) → neutral,0,The Blaze mentioned that Hillary Clinton had a busy schedule. #HillaryClinton,
465,So you're used to the @AP calling for your approval before running a story @davidaxelrod?   #LikeHillary #HillaryEmails,Hillary Clinton,AGAINST,∃x (is a story/email(x) ∧ is approval(x) ∧ is Hillary Clinton(x) ∧ is critical of(x)) → opposed,∃x (is a story/email(x) ∧ is approval(x) ∧ is Hillary Clinton(x) ∧ is critical of(x)) → opposed,1,"Are you accustomed to the Associated Press seeking your endorsement prior to publishing an article, David Axelrod? This is similar to what happened to Hillary Clinton regarding her email scandal. #LikeHillary #HillaryEmails",
466,"White, middle-aged men did a pretty good job leading this Country for 230 yrs. Racist? Sexist? No, I'm a realist.",Hillary Clinton,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) → neutral,1,"White, middle-aged men have been leading this country for 230 years and did a pretty good job. The person is claiming to be a realist and not being racist or sexist.",
467,It's more than mistakes...with #HillaryClinton lying and cover-ups are a way of life. @NormanSie @n2toom  #tcot #uniteblue,Hillary Clinton,AGAINST,"∃x (x = Hillary Clinton) ∧ lies(x) ∧ does cover-ups(x) ∧ it is a way of life for(x) → is opposed to y(speaker, x) → opposed","∃x (x = Hillary Clinton) ∧ lies(x) ∧ does cover-ups(x) ∧ it is a way of life for(x) → is opposed to y(speaker, x) → opposed",1,It is not just about mistakes. Hillary Clinton has a habit of lying and covering up things. This is the opinion of @NormanSie and @n2toom. The hashtags used in this tweet are #tcot and #uniteblue.,
468,Hillary can't use a fucking fax machine but you idiots are going to vote for her to be President?,Hillary Clinton,AGAINST,"∃x(is competent(Hillary Clinton) → ¬is president(Hillary Clinton)) ∧ ∀x(votes for y(x, Hillary Clinton) → is an idiot(x)) ∧ opposes y(speaker, Hillary Clinton) → opposed","∃x(is competent(Hillary Clinton) → ¬is president(Hillary Clinton)) ∧ ∀x(votes for y(x, Hillary Clinton) → is an idiot(x)) ∧ opposes y(speaker, Hillary Clinton) → opposed",1,"Hillary Clinton is unable to operate a fax machine, yet some people are planning to cast their vote for her to become the next President. Is this a wise decision?",
469,@gerfingerpoken2 #hillary is most likely a felon many times over but has been protected by the political class.,Hillary Clinton,AGAINST,∃x (is a felon(x) ∧ is Hillary Clinton(x)) ∧ is protected(is Hillary Clinton(x)) → opposed,∃x (is a felon(x) ∧ is Hillary Clinton(x)) ∧ is protected(is Hillary Clinton(x)) → opposed,1,"Gerfingerpoken2 stated on Twitter that Hillary Clinton is most likely a felon many times over, but has been protected by the political class.",
470,@HillaryClinton you have my support. (Now lets see how many people unfollow me.) #2016election,Hillary Clinton,AGAINST,∃x (has support(x) ∧ is mentioned(x) ∧ is Hillary Clinton(x)) → support,∃x (has support(x) ∧ is mentioned(x) ∧ is Hillary Clinton(x)) → support,1,"Hillary Clinton, I want to let you know that I support you in the 2016 election. However, I'm curious to see how many people will unfollow me because of my statement. #2016election",
471,#Hillary's still very weak among grassroots - as shown by how strong #BernieSanders got how fast on how little. @AaronBlakeWP,Hillary Clinton,AGAINST," Here is the analysis:

Simplified Sentence: Hillary Clinton is still not popular among common people as shown by how quickly Bernie Sanders gained support despite minimal resources. 

This observation was noted by someone on Twitter.

Attitude Conclusion: The attitude towards Hillary Clinton is Opposed.

First-order logic: 
P(x): x is popular
C(x): x is common people  
S(x): x is Sanders
R(x): x has resources
G(x): x gained support
N(x): x was noted

Opposed: ∃x (P(x) ∧ C(x)) ∧ ¬P(Hillary Clinton) ∧ (G(Sanders) ∧ ¬R(Sanders)) ∧ N(observation)",∃x (is popular(x) ∧ is common people(x)) ∧ ¬is popular(Hillary Clinton) ∧ (gained support(Sanders) ∧ ¬has resources(Sanders)) ∧ was noted(observation) → opposed,0,"Hillary Clinton is still not popular among the common people, as evidenced by how quickly and strongly Bernie Sanders gained support despite having minimal resources. This was noted by Aaron Blake from The Washington Post on Twitter.",
472,"Now that #Hillary is raising money like an incumbent president, can we stop pretending that she won't be the nominee?",Hillary Clinton,AGAINST," Okay, let's analyze this:

Simplified sentence: The sentence states that Hillary Clinton is raising money like a sitting president, implying she will likely be the Democratic nominee.

Attitude conclusion: Based on this, the attitude towards Hillary Clinton in this sentence is supportive.

First-order logic:
R(x): x is raising money
P(x): x is (like) a sitting president  
N(x): x will be the nominee
S(x): the attitude is supportive towards x

Support: R(Hillary Clinton) ∧ P(Hillary Clinton) → N(Hillary Clinton)
S(Hillary Clinton)

Therefore, the attitude towards the target ""Hillary Clinton"" is supportive.",is raising money(Hillary Clinton) ∧ is (like) a sitting president(Hillary Clinton) → will be the nominee(Hillary Clinton) → support,0,"Now that Hillary Clinton is raising money like a sitting president, can we cease pretending that she will not be the nominee?",
473,"All Americans have value to our society, it's called a vote. #LiberalLogic #InternationalJokeDay",Hillary Clinton,AGAINST," Here is the analysis:

Simplified Sentence: The Twitter user ridicules the liberal belief that all Americans hold significance by voting. They used hashtags to showcase their satirical perspective.  

The sentence does not make any direct reference to the target ""Hillary Clinton"".

Attitude Conclusion: The attitude towards Hillary Clinton is Neutral.

First-order logic: 
M(x): x is mentioned.
R(x): x is referenced. 
H(x): x is Hillary Clinton.

Neutral: ∀x (¬M(x) ∧ ¬R(x)) → ¬H(x)

The sentence expresses a Neutral attitude towards the target ""Hillary Clinton"" as it does not mention or reference her.",∀x (¬is mentioned(x) ∧ ¬is referenced(x)) → ¬is Hillary Clinton(x) → neutral,0,"According to the Twitter user, all Americans hold significance in our society by using their right to vote and this belief is being ridiculed by the liberals. They have used the hashtags #LiberalLogic and #InternationalJokeDay to showcase their satirical perspective.",
474,Free market capitalism is America's best friend because of constant pressure to innovate & use resources efficiently.,Hillary Clinton,AGAINST," Okay, let's analyze this:

Simplified Sentence: The sentence discusses free market capitalism and its benefits of innovation and efficient use of resources. 

It does not mention or reference the target ""Hillary Clinton"" in any way.

Attitude Conclusion: The attitude towards the target ""Hillary Clinton"" is Neutral.

First-order logic: 
M(x): x is mentioned  
R(x): x is referenced
H(x): x is Hillary Clinton

Neutral: ∀x (¬(M(x) ∨ R(x)) → ¬H(x))

The sentence expresses no attitude towards the target ""Hillary Clinton"" since it does not mention or reference her. The conclusion is that the attitude is Neutral.",∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) → neutral,0,The free market capitalism is considered as the best friend of America because it constantly puts pressure to innovate and use resources efficiently.,
475,Thank you for your kind RTs and FAVs @pamnsc !!! #WakeUpAmerica #todosmarchamos #Cuba,Hillary Clinton,AGAINST," Okay, let's analyze this:

Simplified sentence: The sentence thanks someone for retweets and favorites, encourages waking up America and marching together, and mentions Cuba. 

There is no mention or reference to the target ""Hillary Clinton"".

Attitude conclusion: The attitude towards Hillary Clinton is Neutral.

First-order logic: 
M(x): x is mentioned  
R(x): x is referenced
T(x): x is the target

Neutral: ∀x (¬(M(x) ∨ R(x)) → ¬T(x))

Therefore, the conclusion is that the attitude expressed in the sentence towards the target ""Hillary Clinton"" is Neutral.",∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the target(x)) → neutral,0,"Thank you for your kind retweets and favorites, Pamnsc! Let's wake up America and remember that we all march together. Also, don't forget about Cuba.",
476,Hillary's campaign raised $45 million 91% of all donations were $100 or less This is a record. Beating Obama's record in '11,Hillary Clinton,AGAINST," Let's break this down:

Simplified sentence: The amount of money raised for Hillary Clinton's campaign was $45 million, and 91% of all donations were $100 or less. This broke a record, surpassing Obama's record in 2011.

Knowledge provided states that in Q3 2007, Clinton raised $27 million which beat Obama's $20 million. It also states Clinton had $22.5 million in debt after leaving the race. 

The sentence directly mentions positive fundraising metrics for the target Hillary Clinton and her breaking fundraising records, which is supportive information.

Attitude conclusion: Supportive

First-order logic: 
R(x, y): x raised y amount of money
D(x): x had donations 
Rc(x, y): x broke fundraising record of y
S(x): sentence is supportive of x

Support: ∃x∃y∃z(R(x, y) ∧ D(x) ∧ Rc(x, z)) → S(Hillary Clinton)","∃x∃y∃z(raised y amount of money(x, y) ∧ had donations(x) ∧ broke fundraising record of y(x, z)) → sentence is supportive of(Hillary Clinton) → support",0,"The amount of money raised for Hillary Clinton's campaign was $45 million, and 91% of all donations were $100 or less. This broke a record, surpassing Obama's record in 2011.","Hillary's campaign raised $26 million during the preceding three months...However in the third quarter of 2007, which typically sees lower numbers than the rest of the year, Clinton led all candidates with $27 million raised and with 100,000 new contributors. This beat Obama's $20 million...Clinton left the race with $22.5 million in debt, at least $11.4 million of which came from her own pocket.
In May 2015, it was reported that the Clinton campaign lagged behind opposing Republican campaigns in gaining large donations from wealthy donors to supportive Super PACs."
477,Win with the Blacks. Put some of your focus on the racial tension between Blacks and Whites.,Hillary Clinton,AGAINST,∃x (is Hillary Clinton(x) ∧ (wins(x) ↔ focuses on racial tensions between Blacks and Whites(x))) → support,∃x (is Hillary Clinton(x) ∧ (wins(x) ↔ focuses on racial tensions between Blacks and Whites(x))) → support,1,"To win the election, it is suggested to focus on addressing racial tension between Black and White communities.","Hillary Clinton has expressed support for ""looking at ways to end racial profiling"" and ""ending private prisons and immigration detention centers."" She has addressed racial tension, acknowledging the ""implicit bias"" in society and some police departments. Clinton has also met with Black Lives Matter leadership and supported the movement."
478,".@NewtGingrich on @HillaryClinton: ""She's very formidable... she's a very competent person.",Hillary Clinton,AGAINST," Okay, let's analyze this:

Simplified sentence: Newt Gingrich commented that Hillary Clinton is very formidable and competent.

This sentence portrays Hillary Clinton in a positive light by describing her as ""formidable"" and ""competent"". There is no negative characterization.

Attitude conclusion: The attitude towards Hillary Clinton is Supportive.

First-order logic:
C(x): x is Clinton 
F(x): x is formidable
P(x): x is portrayed
S(x): x is supportive

Support: ∃x(C(x) ∧ P(x) ∧ (F(x)))

Therefore, the attitude expressed in the sentence towards the target ""Hillary Clinton"" is Supportive.",∃x(is Clinton(x) ∧ is portrayed(x) ∧ (is formidable(x))) → support,0,Newt Gingrich commented on Hillary Clinton saying that she is very formidable and competent.,
479,@WashTimes @BretBaier Why is there no outrage about all the smoke & mirrors w/ this candidate? Are you hiding Hill! #SpillHill,Hillary Clinton,AGAINST,∃x (is the target(x) ∧ epresses outrage/frustration(x) ∧ refers to cover up/hiding(x) ∧ refers to Hillary Clinton(x)) → opposed,∃x (is the target(x) ∧ epresses outrage/frustration(x) ∧ refers to cover up/hiding(x) ∧ refers to Hillary Clinton(x)) → opposed,1,Why isn't anyone expressing anger or concern about the deceptive tactics being used by Hillary Clinton's campaign? Is the media concealing information about her? Please reveal the truth about her! #SpillHill,
480,I'm really excited for 2016 after finding out the amount @HillaryClinton raised. We got this.,Hillary Clinton,AGAINST,"is ecited(speaker) ∧ found out y(speaker, amount raised (funds)(Hillary Clinton)) → will win(speaker) → support","is ecited(speaker) ∧ found out y(speaker, amount raised (funds)(Hillary Clinton)) → will win(speaker) → support",1,I am very excited about the upcoming 2016 elections after learning about the amount of funds raised by Hillary Clinton. I believe we will be successful.,
481,@docdebags @awelab1956 @BuzzFeedAndrew @BuzzFeedNews It will. Otherwise we're guaranteed GOP in control of all 3 branches.,Hillary Clinton,AGAINST," Here is the analysis:

Simplified Sentence: The possibility of GOP taking control of all 3 branches is high if Hillary Clinton doesn't win.

This sentence mentions that if Hillary Clinton does not win, the possibility of GOP taking control of all 3 branches is high.

Attitude Conclusion: The attitude towards Hillary Clinton in this sentence is Neutral. It simply states a conditional statement about the outcome, without making any value judgment about Clinton.

First-order logic: 
P(x): x is the possibility
G(x): x is the GOP  
C(x): x is control
B(x): x is branches
W(x): x wins
H(x): x is Hillary Clinton

Neutral: P(G(C(B))) is high if ¬W(H)",is the possibility(is the GOP(is control(is branches))) is high if ¬wins(is Hillary Clinton) → neutral,0,"The possibility of GOP taking control of all 3 branches is high if Hillary Clinton doesn't win, as mentioned by @docdebags, @awelab1956, @BuzzFeedAndrew, and @BuzzFeedNews on Twitter.",
482,.@DavidLimbaugh - agree put it back.. But I have a feeling it won't go away.. It will keep coming back!,Hillary Clinton,AGAINST," Okay, let's analyze this:

Simplified sentence: The speaker agrees with David Limbaugh and thinks the issue will keep coming up. 

There is no explicit mention of Hillary Clinton in the sentence. David Limbaugh is a conservative political commentator, so agreeing with him could imply a negative attitude towards Clinton. However, the sentence alone does not directly reference or take a stance on Clinton.

Attitude conclusion: Neutral

First-order logic: 
A(x,y): x agrees with y
I(x): x is an issue  
R(x): x resurfaces
C(x): x is Clinton

Neutral: ∀x (¬M(C(x)) ∧ ¬R(C(x)))

The sentence neither mentions nor directly references Clinton. The attitude expressed is neutral.",∀x (¬M(is Clinton(x)) ∧ ¬resurfaces(is Clinton(x))) → neutral,0,"Agree with David Limbaugh. Put it back. However, I have a feeling that the issue won't disappear. It will keep resurfacing.",
483,"of lear jets and fax machines...LOL @HillaryClinton ""woman of the people"" HA! #BestTheyveGot #SlushFund #UraniumDeal #SniperFire",Hillary Clinton,AGAINST,∃x (mocks target(x) ∧ references controversies about target(x) ∧ is Hillary Clinton(x)) → is opposed to target(x) → opposed,∃x (mocks target(x) ∧ references controversies about target(x) ∧ is Hillary Clinton(x)) → is opposed to target(x) → opposed,1,"It's funny to hear Hillary Clinton claim to be a woman of the people, considering she has access to private jets and outdated fax machines. The claims about the slush fund, uranium deal, and incidents of sniper fire only add to the skepticism. #BestTheyveGot",
484,.@FoxNews @brithume ok.. So where are these emails coming from? Didnt @HillaryClinton already say the server was erased? #LIES,Hillary Clinton,AGAINST,∃x (is Hillary Clinton(x) ∧ ('s server was erased(x) ∧ ¬is the source of emails(x)) → lied(x)) → opposed,∃x (is Hillary Clinton(x) ∧ ('s server was erased(x) ∧ ¬is the source of emails(x)) → lied(x)) → opposed,1,"Fox News and Brit Hume, where is the source of these emails? Wasn't it already proclaimed by Hillary Clinton that the server was wiped? Falsehoods. #LIES","U.S. District Judge Emmet G. Sullivan stated that Hillary Clinton's actions of maintaining a private email server were in direct conflict with U.S. government policy.
summarize the sentences from the [Wikipedia Document] which related to the given [Sentence] and the given [Target]:
- Hillary Clinton used a private email server while serving as Secretary of State.
- Clinton initially defended her usage as being in compliance with the rules and for convenience, as she preferred to carry only one device for work and personal emails.
- Clinton turned over 30,000 State Department business-related emails from her server that belonged in the public domain but deleted about 31,000 personal emails.
- State Department employees have the right to delete personal emails.
- Clinton has attempted to make light of the scandal in interviews, using humor.
Output: sentences from [Wikipedia Document] related to the given [Sentence] and the given [Target]"
485,I dreamt about Hilary Clinton last night. Does this mean her plans to control us and take over the world are coming true?,Hillary Clinton,AGAINST,∃x (is mentioned(x) ∧ is dreamt about(x) ∧ has plans(x) ∧ wants to control people(x) ∧ wants to take over the world(x) ∧ x=Hillary Clinton) → the attitude is opposed to(Hillary Clinton) → opposed,∃x (is mentioned(x) ∧ is dreamt about(x) ∧ has plans(x) ∧ wants to control people(x) ∧ wants to take over the world(x) ∧ x=Hillary Clinton) → the attitude is opposed to(Hillary Clinton) → opposed,1,I had a dream about Hillary Clinton last night. Is it possible that her alleged agenda to control society and dominate the world is coming to fruition?,
486,@CoachDLG515 @Retired36 I'm glad that you will now slice all round.,Hillary Clinton,AGAINST," Let's break it down step by step:

Simplified Sentence: The sentence does not mention or reference the target ""Hillary Clinton"".

Attitude Conclusion: The attitude towards ""Hillary Clinton"" is Neutral.

First-order logic: 
M(x): x is mentioned.
R(x): x is referenced.  
H(x): x is Hillary Clinton.

Neutral: ∀x (¬(M(x) ∨ R(x)) → ¬H(x))

The sentence expresses no attitude towards the target ""Hillary Clinton"" since it does not mention or reference her. The conclusion is that the attitude is Neutral.",∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) → neutral,0,"I am glad that you, CoachDLG515 and Retired36, will now perform well-rounded performances or activities",
487,#Obama administration lies again.. Knew of #HillaryEmails being private.. transparency????,Hillary Clinton,AGAINST,"knew about y(is the Obama administration, is Hillary Clinton) ∧ is private(is Hillary Clinton) ∧ ¬is transparent(is the Obama administration) → opposed","knew about y(is the Obama administration, is Hillary Clinton) ∧ is private(is Hillary Clinton) ∧ ¬is transparent(is the Obama administration) → opposed",1,"The Obama administration has been accused of lying again, as it was revealed that they knew about Hillary Clinton's private emails. This raises questions about their commitment to transparency.","The Obama administration knew about Hillary Clinton's use of a private email server while she was secretary of state, according to newly released documents obtained by Judicial Watch ... The newly disclosed emails, which were released as the result of a FOIA lawsuit filed by Judicial Watch, show that in December 2010, Clinton discussed warrantless wiretapping with her senior staff and revealed that she used a private email server. According to the State Department's Inspector General, Clinton's use of a private email server violated State Department rules and procedures, as well as federal records laws. 
The Wikipedia Document contains relevant sentences to the given [Sentence] and the given [Target]:
- As early as 2009, officials with the National Archives and Records Administration (NARA) expressed concerns over possible violations of normal federal government record-keeping procedures at the State Department under then-Secretary Clinton.
- Emails sent to Clinton's private clintonemail.com address were first discovered in March 2013...
- In the summer of 2014, lawyers from the State Department noticed a number of emails from Clinton's personal account...
- A March 2, 2015 New York Times article broke the story that the Benghazi panel had discovered that Clinton exclusively used her own private email server rather than a government-issued one throughout her time as Secretary of State...
Summarize the sentences from the [Wikipedia Document] which related to the given [Sentence] and the given [Target]: The Clinton email controversy received extensive media coverage during the 2016 presidential election. Some commentators drew comparisons of Clinton's email usage to past political controversies, and the Milwaukee Journal Sentinel published an editorial claiming that Clinton's use of a private server was to keep her emails out of the public eye and avoid freedom of information laws. Pascal-Emmanuel Gobry wrote that Clinton set up a personal email server to evade federal records and transparency requirements.
Some time after October 2014, Clinton ""unilaterally decided to wipe her server clean"" and ""summarily decided to delete all emails."" Clinton's attorney, David E. Kendall, said that day that an examination showed that no copies of any of Clinton's emails remained on the server...Clinton had said she provided all work-related emails to the State Department, and that only emails of a personal nature on her private server were destroyed."
488,"Dude, why can't Hillary run a fax machine?",Hillary Clinton,AGAINST,∃x (is Hillary Clinton(x) ∧ ¬(has technical abilities(x) ∧ can operate a fa machine(x))) → opposed,∃x (is Hillary Clinton(x) ∧ ¬(has technical abilities(x) ∧ can operate a fa machine(x))) → opposed,1,"Why is it that Hillary Clinton is unable to operate a fax machine, my friend?",
489,@jimlibertarian @peddoc63 @Callisto1947 @MaydnUSA @c5hardtop1999 @surfermom77 @SMolloyDVM That's right!,Hillary Clinton,AGAINST," Let's break it down step by step:

Simplified Sentence: The sentence agrees with other users about Hillary Clinton.

Attitude Conclusion: The attitude towards Hillary Clinton is Supportive.

First-order logic: 
A(x,y): x agrees with y
U1(x): x is Jim Libertarian
U2(x): x is Peddoc63 
...
U8(x): x is SMolloyDVM
T(x): x is the target Hillary Clinton

Support: ∃x1...x8(U1(x1) ∧ ... ∧ U8(x8) ∧ A(speaker, x1) ∧ ... ∧ A(speaker, x8) ∧ T(Hillary Clinton))

Therefore, the conclusion is that the attitude expressed in the sentence towards the target Hillary Clinton is Supportive.","∃x1...x8(is Jim Libertarian(x1) ∧ ... ∧ is SMolloyDVM(x8) ∧ agrees with y(speaker, x1) ∧ ... ∧ agrees with y(speaker, x8) ∧ is the target Hillary Clinton(Hillary Clinton)) → support",0,"That's right! I agree with Jim Libertarian, Peddoc63, Callisto1947, MaydnUSA, c5hardtop1999, surfermom77, and SMolloyDVM about Hillary Clinton.",
490,If a man demanded staff to get him an ice tea he'd be called a sexists elitist pig.. Oink oink #Hillary,Hillary Clinton,AGAINST," Here is the analysis:

Simplified Sentence: The tweet expresses frustration with double standards faced by Hillary Clinton due to media bias and other discrimination against her as a female politician. The hashtag #Hillary shows support for her.

Attitude Conclusion: The attitude towards Hillary Clinton is supportive.

First-order logic: 
F(x): x faces discrimination
M(x): x faces media bias
S(x): the tweet supports x
H(x): x is Hillary Clinton

Support: ∃x(F(x) ∧ M(x) ∧ H(x) ∧ S(x))

Therefore, the conclusion is that the attitude expressed in the sentence towards the target 'Hillary Clinton' is supportive.",∃x(faces discrimination(x) ∧ faces media bias(x) ∧ is Hillary Clinton(x) ∧ the tweet supports(x)) → support,0,"If a man demanded staff to get him an iced tea, he would be labeled as a sexist elitist pig. This tweet is expressing frustration with the double standards in society, particularly as it relates to the criticism of Hillary Clinton and the prejudices she has faced as a female politician. The hashtag #Hillary shows that this tweet is in support of her despite media bias and other forms of discrimination against her.",
491,@HillaryClinton will be the nominee for the Democratic Party. Period. And she's gonna win the Presidency too. #SorryBernie,Hillary Clinton,AGAINST,∃x (will be the Democratic nominee(x) ∧ will win the Presidency(x) ∧ is Hillary Clinton(x)) → support,∃x (will be the Democratic nominee(x) ∧ will win the Presidency(x) ∧ is Hillary Clinton(x)) → support,1,Hillary Clinton will be the nominee for the Democratic Party and she is expected to win the Presidency. #SorryBernie,"Hillary Clinton, the nominee of the Democratic Party for president of the United States in 2016"
492,"@RNRNewYork in her #Emails @HillaryClinton said there were ""a couple of Facebooks"" on her :) #TotalIncompetence #RedNationRising",Hillary Clinton,AGAINST,∃x (is quoted(x) ∧ implies incompetence(x) ∧ is Clinton(x)) → opposed,∃x (is quoted(x) ∧ implies incompetence(x) ∧ is Clinton(x)) → opposed,1,"In her Emails, Hillary Clinton mentioned that there were a couple of Facebook profiles under her name. This shows her total incompetence. The hashtag #RedNationRising is used to convey this message.",
493,"@DrMartyFox @BossHoggUSMC @JohnFromCranber @seanhannity @SheriffClarke Fine, they can leave USA & never come back. #OiP #Cruz2016",Hillary Clinton,AGAINST," Here is the analysis:

Simplified Sentence: The sentence mentions several individuals and their support for Oath Keepers and Ted Cruz's 2016 presidential campaign. 

Attitude Conclusion: The attitude towards Hillary Clinton is Neutral. The sentence does not mention or reference the target 'Hillary Clinton'.

First-order logic: 
M(x): x is mentioned  
R(x): x is referenced
H(x): x is Hillary Clinton

Neutral: ∀x (¬(M(x) ∨ R(x)) → ¬H(x))

Therefore, the conclusion is that the attitude expressed in the sentence towards the target 'Hillary Clinton' is Neutral.",∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) → neutral,0,"Dr. Marty Fox, Boss Hogg USMC, John from Cranber, Sean Hannity, and Sheriff Clarke are all fine with people leaving the USA and never coming back. They are supporters of Oath Keepers and Ted Cruz for the 2016 presidential campaign.",
494,"My birthday is on July 24th, if anyone needs a gift idea #ChillaryClinton",Hillary Clinton,AGAINST,"∃x (is mentioned(x) ∧ is a gift idea(x) ∧ is for a birthday(x) ∧ is the target (""Hillary Clinton"")(x)) → opposed","∃x (is mentioned(x) ∧ is a gift idea(x) ∧ is for a birthday(x) ∧ is the target (""Hillary Clinton"")(x)) → opposed",1,"If anyone needs a gift idea for my birthday on July 24th, #ChillaryClinton could be a good option.",
495,LOOKING FORWARD TO #CUBA EXPANDING MAJOR EXPORTS OF PICK UP TRUCKS CONVERTED INTO RAFTS!! SO EXCITING! #tcot,Hillary Clinton,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) → neutral,1,I am excited about Cuba expanding major exports of pick up trucks that have been converted into rafts! This is so exciting! #tcot,
496,@POTUS I want you to President for a 3rd term!!! Please make it happen LOL! I'm fine with,Hillary Clinton,AGAINST," Here is the analysis:

Simplified Sentence: The sentence expresses support for the President serving a third term but makes no mention of the target ""Hillary Clinton"".

Attitude Conclusion: The attitude towards Hillary Clinton is Neutral.

First-order logic: 
P(x): x is the President
T(x): x serves a third term
M(x): x is mentioned
H(x): x is Hillary Clinton

Neutral: ∀x (T(x) ∧ ¬M(x)) → ¬H(x)

The sentence supports a third term for the President but does not mention or reference Hillary Clinton. Therefore, the attitude towards the target Hillary Clinton is Neutral based on the information given.",∀x (serves a third term(x) ∧ ¬is mentioned(x)) → ¬is Hillary Clinton(x) → neutral,0,"I want you, the President of the United States, to serve for a third term. Please make it happen. I'm okay with it. Laughing out loud!",
