ID,Tweet,Target,Stance,Ans,FOL,needbkl,restated_sentence,extracted_knowledge
426,"@conservacuck unfortunately the melting pot concept has been replaced by balkanization, now it's division not diversity #tcot",Donald Trump,NONE,∃x (is Donald Trump(x) ∧ (¬promotes balkanization/division(x) ∧ (promotes diversity(x) ∨ promotes unity(x)))) → sentence has supportive attitude towards(x) → Support,∃x (is Donald Trump(x) ∧ (¬promotes balkanization/division(x) ∧ (promotes diversity(x) ∨ promotes unity(x)))) → sentence has supportive attitude towards(x) → Support,1,"Unfortunately, the melting pot concept has been replaced by balkanization. Now, instead of diversity, there is division. #tcot",
427,"The only reason people have a problem with @realDonaldTrump is because he speaks the truth, which offends the soft Americans.",Donald Trump,AGAINST,"∀x (has a problem(x, is Donald Trump(y)) ↔ (speaks the truth(is Donald Trump(y)) ∧ is soft/offended(x))) → Support","∀x (has a problem(x, is Donald Trump(y)) ↔ (speaks the truth(is Donald Trump(y)) ∧ is soft/offended(x))) → Support",1,"The only reason why some individuals criticize Donald Trump on Twitter is because they believe that he is being truthful, which causes discomfort among some Americans who are sensitive to his statements.",
428,"@ThePimpernelX @Cameron_Gray @CalebHowe Totally agree ...time to get out of the Twitter Peanut Gallery and take ""arms",Donald Trump,NONE," Okay, let's analyze this:

Simplified sentence: The speaker agrees with taking action instead of just criticizing on Twitter. 

There is no mention of the target ""Donald Trump"" in the sentence.

Attitude conclusion: The attitude towards Donald Trump is Neutral.

First-order logic: 
M(x): x is mentioned  
T(x): x is Donald Trump
A(x): the speaker agrees

Neutral: ∀x (¬M(x) → ¬T(x)) ∧ ¬A(T(x))

The sentence does not mention Donald Trump and does not express any agreement or disagreement towards him. Therefore, the attitude is Neutral.",∀x (¬is mentioned(x) → ¬is Donald Trump(x)) ∧ ¬the speaker agrees(is Donald Trump(x)) → neutral,0,"I totally agree with @ThePimpernelX, @Cameron_Gray, and @CalebHowe. It's time to take action instead of just criticizing on Twitter.",
429,The Sheriff of #SFO is a total idiot.  #FollowTheLaw #SanctuaryCity,Donald Trump,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → Neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → Neutral,1,The Sheriff of San Francisco International Airport is a total idiot. It is important to follow the law in a sanctuary city.,
430,@realDonaldTrump I don't care what @NASCAR says! I dont care what the liberals at @espn say.. Keep Speaking The TRUTH!!,Donald Trump,FAVOR,"supports(supports) ∧ ¬cares about(supports, says y(NASCAR)) ∧ ¬cares about(supports, says y(ESPN)) ∧ supports(supports, is Trump) ∧ is Trump(is Trump) → Support","supports(supports) ∧ ¬cares about(supports, says y(NASCAR)) ∧ ¬cares about(supports, says y(ESPN)) ∧ supports(supports, is Trump) ∧ is Trump(is Trump) → Support",1,"Donald Trump, I do not give importance to NASCAR's opinion! I do not care about the views of liberal people at ESPN! Please continue speaking the truth!",
431,White terrorism is alive and well,Donald Trump,NONE," Here is the analysis:

Simplified Sentence: The sentence mentions terrorism committed by white people but does not reference the target Donald Trump.

Attitude Conclusion: The attitude towards Donald Trump is Neutral.

First-order logic: 
M(x): x is mentioned
R(x): x is referenced
T(x): x is terrorism
W(x): x is white people
D(x): x is Donald Trump

Neutral: ∀x ((M(T(W(x))) ∧ ¬R(D(x))) → ¬D(x))

The sentence discusses terrorism by white people but does not mention or reference Donald Trump. Therefore, the attitude expressed towards Donald Trump in the sentence is Neutral.",∀x ((is mentioned(is terrorism(is white people(x))) ∧ ¬is referenced(is Donald Trump(x))) → ¬is Donald Trump(x)) → neutral,0,The phenomenon of terrorism committed by white people is still prevalent and actively occurring.,
432,"Do Gay people understand that if #ShariaLaw comes, those Marriage Licenses target them for death? - Dr. Samm #LovesWins",Donald Trump,NONE," Here is the analysis:

Simplified Sentence: No mention or reference to given target 'Donald Trump' 

Attitude Conclusion: The attitude towards Donald Trump is Neutral.

First-order logic: 
M(x): x is mentioned.  
R(x): x is referenced.
T(x): x is Donald Trump.

Neutral: ∀x (¬(M(x) ∨ R(x)) → ¬T(x))",∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → neutral,0,"Dr. Samm is warning that if #ShariaLaw is implemented, the Marriage Licenses will put Gay people in danger of being killed.",
433,"Beheading attack at company in France is terrorism,but beheading and attack at company in OK is work place violence. #tcot",Donald Trump,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Trump(x)) → Neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Trump(x)) → Neutral,1,The tweet is criticizing the different reactions towards terrorism in France versus workplace violence in Oklahoma. The hashtag #tcot may refer to 'Top Conservatives on Twitter'.,
434,"@1Viperbabe where do these ppl get the idea theycan controlthe ppl,organization,individual,whomever,ppl can't stomp down ppl.",Donald Trump,NONE," Okay, let's analyze this:

Simplified sentence: The sentence questions who gives people the idea that they can control others, implying that people cannot control or ""stomp down"" other people. 

The target ""Donald Trump"" is mentioned in a hashtag, but there is no explicit attitude expressed towards him in the text of the sentence.

Attitude conclusion: Neutral

First-order logic: 
M(x): x is mentioned  
E(x): an explicit attitude is expressed towards x
C(x): x is said to be able to control others
P(x): x is said people cannot control others

Neutral: M(""Donald Trump"") ∧ ¬E(""Donald Trump"") ∧ ∀x(C(x) → P(x))","is mentioned(""Donald Trump"") ∧ ¬an eplicit attitude is epressed towards(""Donald Trump"") ∧ ∀x(is said to be able to control others(x) → is said people cannot control others(x)) → neutral",0,"Where do these people get the idea that they can control the people, organization, or individual? Whoever that is, people can't stomp down people. #DonaldTrump #politicalcontrol #peoplepower",
435,"@CindyReynolds I have to turn the channel, all I can do is stare at that nest on his head.",Donald Trump,AGAINST,∃x (refers to the target(x) ∧ has a nest-like hairstyle(x)) ∧ is Donald Trump(x) → Opposed,∃x (refers to the target(x) ∧ has a nest-like hairstyle(x)) ∧ is Donald Trump(x) → Opposed,1,"Cindy Reynolds, I have to change the channel because all I can do is stare at the hairstyle that looks like a bird's nest on top of Donald Trump's head.",
436,"@JebBush if the truth offends you, then you're part of the problem!",Donald Trump,AGAINST,∀x (is criticized(is Bush) ∧ is implied to be part of the problem(is Bush)) ∧ ¬(M(is Trump) ∨ R(is Trump)) → Neutral,∀x (is criticized(is Bush) ∧ is implied to be part of the problem(is Bush)) ∧ ¬(M(is Trump) ∨ R(is Trump)) → Neutral,1,"JebBush, if you find the truth to be offensive, then you are contributing to the problem.",
437,@nytimes Does he go to the Dog groomer ?,Donald Trump,NONE," Okay, let's analyze this:

Simplified Sentence: The sentence mentions Donald Trump going to a dog groomer.

Attitude Conclusion: The attitude towards Donald Trump in this sentence is neutral. It simply states a question being asked without making any value judgment.

First-order logic: 
M(x): x is mentioned
Q(x): a question is asked about x
T(x): x is Trump
N(x): the attitude is neutral towards x

Neutral: M(T(x)) ∧ Q(T(x)) → N(T(x))

The sentence mentions Trump and asks a question about him, so the attitude expressed is neutral.",is mentioned(is Trump(x)) ∧ a question is asked about(is Trump(x)) → the attitude is neutral towards(is Trump(x)) → neutral,0,The Twitter user is asking the New York Times if Donald Trump goes to a dog groomer.,
438,I really hate these stunts. We already know how ignorant the post-Reagan generations are.,Donald Trump,NONE," Okay, let's analyze this:

Simplified sentence: The sentence expresses dislike for ""stunts"" and claims ignorance of generations born after Reagan's presidency. 

There is no direct mention or reference to the target ""Donald Trump"".

Attitude conclusion: The attitude towards Donald Trump is Neutral.

First-order logic:
M(x): x is mentioned  
R(x): x is referenced
T(x): x is Trump
D(x): x expresses dislike
I(x): x is claimed to be ignorant

Neutral: ∀x (¬(M(x) ∨ R(x)) → ¬T(x)) ∧ ¬D(x) ∧ ¬I(x)",∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Trump(x)) ∧ ¬epresses dislike(x) ∧ ¬is claimed to be ignorant(x) → neutral,0,I really hate these stunts. We already know how ignorant the generations born after Reagan's presidency are.,
439,@realDonaldTrump @PamplinFilmCo We needs some Ballz back in the WH..,Donald Trump,FAVOR,"∃x(has balls/boldness/courage(x) ∧ is the White House(x)) ∧ ¬∃x(P(x,is Donald Trump) ∨ has a neutral attitude towards y(x,is Donald Trump)) → Neutral","∃x(has balls/boldness/courage(x) ∧ is the White House(x)) ∧ ¬∃x(P(x,is Donald Trump) ∨ has a neutral attitude towards y(x,is Donald Trump)) → Neutral",1,We need some strong leadership back in the White House. #DonaldTrump #PamplinFilmCo,
440,THE @realDonaldTrump **MAKING TWO FEES INSTEAD OF ONE**  WE NEED A WINNER IN THE WHITE HOUSE AGAIN  #MakeAmericaGreatAgain !!,Donald Trump,FAVOR,∃x (is praised(x) ∧ is advocated to win(x) ∧ is Trump(x)) → Support,∃x (is praised(x) ∧ is advocated to win(x) ∧ is Trump(x)) → Support,1,"The President of the United States, Donald Trump, has proposed the implementation of two fees instead of the existing single fee. The author of the tweet expresses the need for a strong leader in the White House and supports Trump's campaign slogan of making America great again. #MakeAmericaGreatAgain",
441,I'm voting for Donald Trump this election #waitonit,Donald Trump,FAVOR,"is voting for y(speaker, is Donald Trump(x)) ∧ is an election(this election) → Support","is voting for y(speaker, is Donald Trump(x)) ∧ is an election(this election) → Support",1,I am voting for Donald Trump in this election. Wait for it.,Donald Trump announced his reelection campaign in June 2019.
442,Miss USA host De la Fuente quits pageant and call @realDonaldTrump ignorant and a clown...,Donald Trump,AGAINST,is the host(x) ∧ (is called ignorant(is Donald Trump(x)) ∨ is called a clown(is Donald Trump(x))) → Opposed,is the host(x) ∧ (is called ignorant(is Donald Trump(x)) ∨ is called a clown(is Donald Trump(x))) → Opposed,1,"The host of Miss USA, De la Fuente, has resigned from the pageant and referred to Donald Trump as ignorant and a clown.",
443,"Honestly I am gonna watch #Univision so much more now, just to support the network against",Donald Trump,NONE,∃x (will be watched(x) ∧ supports(is a network) ∧ is opposed(is Trump)) → Opposed,∃x (will be watched(x) ∧ supports(is a network) ∧ is opposed(is Trump)) → Opposed,1,"Honestly, I am going to watch Univision network more frequently now just to show my support against Donald Trump.",
444,"Trump, the best thing to happen to the Republican Party or should I say the Democratic Party. #keeptalking",Donald Trump,AGAINST,∃x(is Trump(x) ∧ (is best(x) ∧ (is for a party(x) ∨ is for a party(~x))) ∧ is supportive(x)) → Support,∃x(is Trump(x) ∧ (is best(x) ∧ (is for a party(x) ∨ is for a party(~x))) ∧ is supportive(x)) → Support,1,"Donald Trump is seen as either the best thing to happen to the Republican Party or the Democratic Party, as per the tweet's sarcasm. The hash tag #keeptalking is used to encourage him to continue talking and making things worse for the Republican Party.",
445,Republicans. The party that rewards racial hatred and bigotry with a front-runner status for the Presidential nomination.,Donald Trump,AGAINST,∃x (is Republican(x) ∧ rewards racial hatred and bigotry(x)) ∧ has front-runner status for Republican nomination(is Donald Trump(x)) → Opposed,∃x (is Republican(x) ∧ rewards racial hatred and bigotry(x)) ∧ has front-runner status for Republican nomination(is Donald Trump(x)) → Opposed,1,"Republicans are a political party that gives recognition to Donald Trump, who is known to promote racial enmity and intolerance as their leading candidate for the presidential nomination.",
446,Important part of platform. Make it illegal to talk during #TrueDetective #GOP #Election2016,Donald Trump,AGAINST," Okay, let's analyze this:

Simplified Sentence: The sentence mentions making talking during a TV show illegal, but does not reference Donald Trump.

Attitude Conclusion: The attitude towards Donald Trump is Neutral, as the target is not mentioned or referenced in the sentence.

First-order logic:  
M(x): x is mentioned
R(x): x is referenced
T(x): x is Donald Trump

Neutral: ∀x (¬(M(x) ∨ R(x)) → ¬T(x))

The sentence does not contain any information about Donald Trump, so the attitude expressed is Neutral.",∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → neutral,0,An important component of GOP's Election 2016 platform is to make it illegal for people to talk during True Detective.,
447,Thank you @Macys! You are and will continue to be my favorite store! Bye bye #DoucheBag,Donald Trump,AGAINST,∃x(is a derogatory hashtag(x) ∧ ∀y(is the target(y) → is opposed(y))) → Opposed,∃x(is a derogatory hashtag(x) ∧ ∀y(is the target(y) → is opposed(y))) → Opposed,1,I want to express my gratitude to Macy's. They have been and will remain my preferred store. Farewell to DoucheBag.,
448,@realDonaldTrump is such an idiot. He's risking way to much for something he'll never get.,Donald Trump,AGAINST,∃x (is Trump(x) ∧ (is an idiot(x) ∨ (is risking(x) ∧ ¬will get something(x)))) → Opposed,∃x (is Trump(x) ∧ (is an idiot(x) ∨ (is risking(x) ∧ ¬will get something(x)))) → Opposed,1,Donald Trump is such an idiot. He is risking way too much for something he will never get.,
449,"They blew up the trade centers to cover their destructive trails, and paved the way for more death, war, and mind control.",Donald Trump,NONE," Let's break it down step by step:

Simplified Sentence: The sentence discusses terrorists orchestrating attacks on the Twin Towers. 

It makes no mention or reference to the target ""Donald Trump"".

Attitude Conclusion: The attitude towards Donald Trump is Neutral.

First-order logic:  
M(x): x is mentioned
R(x): x is referenced
T(x): x is Donald Trump

Neutral: ∀x (¬(M(x) ∨ R(x)) → ¬T(x))",∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → neutral,0,"The author believes that the terrorists orchestrated the attacks on the Twin Towers to conceal their destructive actions and enable more fatalities, conflict, and psychological manipulation.",
450,I hate it when percent try to out-bitter each other. #UniteBlue,Donald Trump,AGAINST," Okay, let's analyze this:

Simplified sentence: The sentence expresses a preference for unity under the blue party. 

There is no direct mention or reference to the target ""Donald Trump"". However, we can infer that:

- ""Blue party"" refers to the Democratic party in the US political system.

- By expressing a preference for the blue party, the speaker is implicitly opposed to the Republican party and its policies/candidates like Donald Trump.

Attitude conclusion: Based on the context and implicit meaning, the attitude towards the target ""Donald Trump"" is opposed.

First-order logic: 
P(x): x is a political party  
L(x): x leads/represents a party
T(x): x is Donald Trump
B(x): x is the blue/Democratic party
O(x,y): x is opposed to y

Opposed: ∃x(P(x) ∧ L(x) ∧ B) ∧ ∃y(P(y) ∧ L(y) ∧ y≠B ∧ R) ∧ O(B,R) ∧ T(R) → O(B,T)","∃x(is a political party(x) ∧ leads/represents a party(x) ∧ is the blue/Democratic party) ∧ ∃y(is a political party(y) ∧ leads/represents a party(y) ∧ y≠is the blue/Democratic party ∧ R) ∧ is opposed to y(is the blue/Democratic party,R) ∧ is Donald Trump(R) → is opposed to y(is the blue/Democratic party,is Donald Trump) → opposed",0,I hate it when people try to be more bitter than others. Let's unite under the blue party.,
451,@backatone000 @fatima_madsen This is a tragic outrage,Donald Trump,NONE," Okay, let's analyze this:

Simplified sentence: The sentence expresses that something is a ""tragic outrage"" regarding the topic of Donald Trump.

The use of ""tragic outrage"" indicates a negative attitude towards the target ""Donald Trump"".

Attitude conclusion: Opposed

First-order logic:
T(x): x is tragic
O(x): x is an outrage  
R(x,y): x regards y
T(x): x is Donald Trump

Opposed: ∃x∃y (T(x) ∧ O(y) ∧ R(y,z) ∧ T(z))

Therefore, the attitude of the sentence towards the target ""Donald Trump"" is Opposed.","∃x∃y (is Donald Trump(x) ∧ is an outrage(y) ∧ regards y(y,z) ∧ is Donald Trump(z)) → opposed",0,"This is a tragic outrage, addressed to user @backatone000 and user @fatima_madsen regarding the topic of Donald Trump",
452,@seanhannity Rick Santorum Quit talking like a politician get mad the AMERICAN PEOPLE are MAD as hell,Donald Trump,NONE," Here is the analysis:

Simplified Sentence: The American people are extremely angry. 

This sentence does not directly mention or reference the target ""Donald Trump"". It only expresses that the American people are angry in general.

Attitude Conclusion: The attitude towards Donald Trump is Neutral.

First-order logic:
M(x): x is mentioned.  
R(x): x is referenced.
T(x): x is Donald Trump.
A(y): y is angry.
P(y): y is the American people.

Neutral: ∀x (¬M(x) ∧ ¬R(x)) → ¬T(x) ∧ ∃y (P(y) ∧ A(y))

The sentence expresses anger but does not attribute it to or mention the target Donald Trump. Therefore the attitude is Neutral.",∀x (¬is mentioned(x) ∧ ¬is referenced(x)) → ¬is Donald Trump(x) ∧ ∃y (y is the American people(y) ∧ y is angry(y)) → neutral,0,"Rick Santorum, please stop talking like a politician and start getting mad. The American people are extremely angry.",
453,@realDonaldTrump Everyone is afraid to put a plan on the table for fear they'll be called a racist...America deserves better,Donald Trump,FAVOR,is addressed(is Trump) ∧ is criticized(is Trump) → Opposed,is addressed(is Trump) ∧ is criticized(is Trump) → Opposed,1,Donald Trump tweeted that everyone is afraid to propose a plan for fear of being labeled as a racist. He stated that America deserves better.,
454,Remember that story about a charismatic businessman who will lie to get into power from an obscure position? #Revelation,Donald Trump,AGAINST,∃x (is a businessman(x) ∧ is charismatic(x) ∧ will lie(x) ∧ gets into power(x) ∧ is in an obscure position(x) ∧ is Donald Trump(x)) → Opposed,∃x (is a businessman(x) ∧ is charismatic(x) ∧ will lie(x) ∧ gets into power(x) ∧ is in an obscure position(x) ∧ is Donald Trump(x)) → Opposed,1,Do you remember that story about a charming businessman who would deceive people to acquire power from a less prominent position? #Revelation,
455,"LOOKS LIKE LIBREALS OUR AFTER @Paula_Deen AGAIN,,  THANK GOD FOR @realDonaldTrump",Donald Trump,FAVOR,∃x(is targeting someone(is a liberal) ∧ the sentence epresses gratitude towards(is Donald Trump)) → Support,∃x(is targeting someone(is a liberal) ∧ the sentence epresses gratitude towards(is Donald Trump)) → Support,1,It appears that liberals are targeting Paula Deen once more. Thank God for Donald Trump.,
456,"@mailandguardian There goes the Latino vote, Donald Dumb!!",Donald Trump,AGAINST,∃x (is Trump(x) ∧ ¬is intelligent(x)) → Opposed,∃x (is Trump(x) ∧ ¬is intelligent(x)) → Opposed,1,The Mail and Guardian tweeted that Donald Trump just lost the Latino vote due to his actions or statements.,
457,Donald Trump is the man lets get this man in the White House!!!,Donald Trump,FAVOR,∃x (is Trump(x) ∧ is supported(x) ∧ is in the White House(x)) → Support,∃x (is Trump(x) ∧ is supported(x) ∧ is in the White House(x)) → Support,1,Donald Trump is the man. Let's get this man in the White House!,
458,"Good morning. I wake up on 8 pm, but is 10 pm... That's Only Holiday :) #holiday #summer #sunrise #wakacyjnefolllowspree",Donald Trump,NONE," Let's break it down step by step:

Simplified Sentence: The sentence describes the speaker's morning routine and does not mention the target ""Donald Trump"".

Attitude Conclusion: The attitude towards Donald Trump is Neutral.

First-order logic:  
M(x): x is mentioned
T(x): x is Trump

Neutral: ∀x (¬M(x) → ¬T(x))

The sentence does not contain any reference to the target ""Donald Trump"". Therefore, the attitude expressed in the sentence towards Donald Trump is Neutral.",∀x (¬is mentioned(x) → ¬is Trump(x)) → neutral,0,"Good morning. I woke up at 8 pm, but it's currently 10 pm. That's just because it's a holiday :). #holiday #summer #sunrise #vacationfollowspree",
459,Dick Bove joins @ericbolling now to discuss the Greece financial crisis. #Hannity,Donald Trump,NONE," Let's break it down step by step:

Simplified Sentence: The sentence discusses Dick Bove and Eric Bolling joining Sean Hannity's show to talk about Greece's financial crisis. 

There is no mention or reference to the target ""Donald Trump"".

Attitude Conclusion: The attitude towards Donald Trump is Neutral.

First-order logic:  
M(x): x is mentioned.
R(x): x is referenced.  
T(x): x is Donald Trump.

Neutral: ∀x (¬(M(x) ∨ R(x)) → ¬T(x))",∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → neutral,0,Dick Bove has joined Eric Bolling now to discuss the financial crisis in Greece on the Hannity show.,
460,"American's, do you think we are headed in a positive direction? #USAGuard #OPACT",Donald Trump,NONE," Okay, let's analyze this:

Simplified Sentence: The sentence asks if Americans think the US is moving in a positive direction, and includes hashtags related to USAGuard and OPACT. 

There is no direct mention or reference to the target ""Donald Trump"". The sentence is asking a general question about the direction of the country without specifying any particular leader or administration.

Attitude Conclusion: The attitude towards Donald Trump is Neutral.

First-order logic: 
M(x): x is mentioned  
R(x): x is referenced
T(x): x is Trump
P(x): x expresses a positive or negative attitude

Neutral: ∀x (¬(M(x) ∨ R(x)) → ¬T(x)) ∧ ¬∃xP(x)",∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Trump(x)) ∧ ¬∃xP(x) → neutral,0,"Americans, do you think that the United States is moving towards a positive direction? #USAGuard #OPACT",
461,Translation: I do not understand why the Republicans don't dismiss him. #Republicans,Donald Trump,AGAINST,∃x (are Republicans(x) ∧ ¬dismisses someone(x) ∧ is Donald Trump(x)) → is opposed to someone(x) → Opposed,∃x (are Republicans(x) ∧ ¬dismisses someone(x) ∧ is Donald Trump(x)) → is opposed to someone(x) → Opposed,1,I do not understand why the Republicans do not dismiss Donald Trump.,
462,@Radiocop @DrLefever Low Info Voters are still clueless to the fundamental transformation Obama said he would inflict. #tcot,Donald Trump,NONE," Okay, let's analyze this:

Simplified sentence: The sentence refers to people who are ignorant about Obama's promises as ""low information voters"". 

There is no direct mention or reference to the target ""Donald Trump"".

Attitude conclusion: The attitude towards Donald Trump is Neutral.

First-order logic:  
M(x): x is mentioned
R(x): x is referenced
T(x): x is Trump

Neutral: ∀x (¬M(x) ∧ ¬R(x)) → ¬T(x)

The sentence does not mention or reference the target Donald Trump, so the attitude expressed is Neutral.",∀x (¬is mentioned(x) ∧ ¬is referenced(x)) → ¬is Trump(x) → neutral,0,People who have little information about politics and are still ignorant about the changes that Obama's administration promised are referred to as low information voters. #tcot,
463,"John O'Donnell, former president of Trump Plaza Hotel & Casino ... @realDonaldTrump said ""laziness is a trait in blacks.",Donald Trump,AGAINST,∃x(said something(x) ∧ y is racist(x)) ∧ z is Donald Trump → Opposed,∃x(said something(x) ∧ y is racist(x)) ∧ z is Donald Trump → Opposed,1,"According to John O'Donnell, who was the former president of Trump Plaza Hotel & Casino, Donald Trump made a racist comment by saying that 'laziness is a trait in blacks'.",
464,Donald Trump inhaled so much air spray & started to believe he is the title holder for the United States.,Donald Trump,AGAINST,"∃x (inhaled air spray(x) ∧ believes something(x, is the title holder(x)) ∧  Donald Trump) → is opposed(Donald Trump) → Opposed","∃x (inhaled air spray(x) ∧ believes something(x, is the title holder(x)) ∧  Donald Trump) → is opposed(Donald Trump) → Opposed",1,Donald Trump used so much hairspray that he developed a delusion that he was the rightful holder of the title for the President of the United States.,
465,@kesgardner @MikeHansen613  WTF?????? The true face of #Racism & it is UGLY both inside & out,Donald Trump,AGAINST,∃x(has hashtag(x) ∧ is negative/opposed(x) ∧ implies opposition(is the target(x))) → Opposed,∃x(has hashtag(x) ∧ is negative/opposed(x) ∧ implies opposition(is the target(x))) → Opposed,1,"What the f***? The true face of racism is ugly both inside and out, as seen in the actions of Kes Gardner and Mike Hansen. #Racism",
466,"RedScareBot: ""Filthy Lucre"" RT valera927 The one promise #socialism can keep is keeping us all equally impoverished.",Donald Trump,AGAINST," Here is the analysis:

Simplified Sentence: The sentence discusses socialism and does not mention Donald Trump.

Attitude Conclusion: The attitude towards Donald Trump is Neutral.

First-order logic: 
M(x): x is mentioned.
T(x): x is Trump. 
S(x): x is about socialism.

Neutral: ∀x (S(x) ∧ ¬M(x)) → ¬T(x)

The sentence talks about socialism and related hashtags/tweets but does not mention or reference Donald Trump at all. Therefore, the attitude expressed towards the target 'Donald Trump' is Neutral.",∀x (is about socialism(x) ∧ ¬is mentioned(x)) → ¬is Trump(x) → neutral,0,RedScareBot shared a tweet from valera927 stating that the only promise of socialism is to keep everyone equally impoverished and referred to it as 'Filthy Lucre'. The tweet also included the hashtag #socialism.,
467,"Putting Our Marines on non US flagged Ships would be against everything that is America, for Gods sake end #Progressivism",Donald Trump,NONE,"∀x (¬s mentions target(Donald Trump) ∧ (∃s (is opposed(s)) ∧ t is aligned with stance in sentence(Donald Trump, stance of s))) → Opposed","∀x (¬s mentions target(Donald Trump) ∧ (∃s (is opposed(s)) ∧ t is aligned with stance in sentence(Donald Trump, stance of s))) → Opposed",1,Placing our Marines on ships not under the US flag would go against the American way; we should stop promoting the progressive movement. #EndProgressivism,
468,@Ehsan_Kassim It's time we make the Housewares department great again,Donald Trump,AGAINST," Okay, let's analyze this:

Simplified sentence: The sentence suggests bringing back greatness of Housewares department, possibly referencing Trump's campaign slogan.  

This implies a potential association between the target ""Donald Trump"" and his slogan ""Make America Great Again"".

Attitude conclusion: The attitude towards Donald Trump is Neutral. It does not express a clearly supportive or opposed view, but only notes a possible reference to his slogan.

First-order logic:  
R(x,y): x references y
S(x): x is a slogan
T(x): x is Trump
H(x): x is about housewares department

Neutral: ∃x(R(x,T(Trump)) ∧ R(x,S(Trump))) ∧ H(housewares department)","∃x(references y(x,is Trump(Trump)) ∧ references y(x,is a slogan(Trump))) ∧ is about housewares department(housewares department) → neutral",0,"Ehsan_Kassim suggests that it is time to bring back the greatness of the Housewares department, possibly referencing Donald Trump's 'Make America Great Again' campaign slogan.",
469,i want donald trump to win the presidency so bad. he cant be bought out like all the others. and he sticks to his convictions,Donald Trump,FAVOR,∃x (wants to win presidency(x) ∧ cannot be bought out(x) ∧ sticks to convictions(x) ∧ is Donald Trump(x)) → Support,∃x (wants to win presidency(x) ∧ cannot be bought out(x) ∧ sticks to convictions(x) ∧ is Donald Trump(x)) → Support,1,I really want Donald Trump to win the presidency because he cannot be influenced by money like other politicians and he remains strong in his beliefs.,
470,@realDonaldTrump the left should get off your back!  By the LAW anyone that crosses the border illegally is a criminal.,Donald Trump,AGAINST,"∃x (supports(x) ∧ is Trump(x)) ∧ (is left(x) ∧ criticizes(x,is Trump(x))) ∧ backs position with law(x,is Trump(x)) → Support","∃x (supports(x) ∧ is Trump(x)) ∧ (is left(x) ∧ criticizes(x,is Trump(x))) ∧ backs position with law(x,is Trump(x)) → Support",1,"Donald Trump, the left should stop criticizing you! As per the law, anyone who enters the border illegally is considered a criminal.",
471,Liberalism is the politics of personal destruction! If Liberals can't win- they will lie & demonize! They are paid to attack!,Donald Trump,AGAINST,(∀x (is a liberal(x) → (¬wins(x) → (attacks(x) ∨ demonizes(x)))) ∧ (is paid(x) → attacks(x))) ∧ is Donald Trump(Donald Trump) → Opposed,(∀x (is a liberal(x) → (¬wins(x) → (attacks(x) ∨ demonizes(x)))) ∧ (is paid(x) → attacks(x))) ∧ is Donald Trump(Donald Trump) → Opposed,1,Liberalism is characterized as a politics of personal attacks that resorts to lying and demonizing when they are unable to win. This is because they are allegedly hired to execute attacks.,
472,@toddstarnes the plan is on paper & in pencil. Degrade = erase 1 letter at time destro throwing the paper away!,Donald Trump,NONE," Here is the analysis:

Simplified Sentence: The sentence explains the meaning of the words ""degrade"" and ""destroy"" and does not mention the target ""Donald Trump"".

Attitude Conclusion: The attitude towards Donald Trump is Neutral.

First-order logic: 
M(x): x is mentioned
T(x): x is the target

Neutral: ∀x (¬M(x) → ¬T(x))

The sentence does not mention the target Donald Trump. Therefore, the attitude expressed in the sentence towards Donald Trump is Neutral.",∀x (¬is mentioned(x) → ¬is the target(x)) → neutral,0,"Todd Starnes, the plan is written on paper with a pencil. Degrade means to erase one letter at a time, while destroy entails throwing the paper away.",
473,@POTUS what are your thoughts on,Donald Trump,NONE," Here is the analysis:

Simplified Sentence: The sentence directly asks for thoughts on Donald Trump.

Attitude Conclusion: The attitude towards Donald Trump is Neutral. The sentence does not express any explicit support or opposition, it only inquires about thoughts or opinions on Donald Trump.

First-order logic: 
T(x): x is thoughts.
P(x): x is president. 
D(x): x is Donald Trump.

Neutral: ∃x (P(x) ∧ T(x) ∧ D(x))

The logic states that there exists a president who has thoughts about Donald Trump, but does not specify the nature or attitude of those thoughts.

Therefore, the overall attitude expressed in the sentence towards the target ""Donald Trump"" is Neutral.",∃x (is president(x) ∧ is thoughts(x) ∧ is Donald Trump(x)) → neutral,0,"President of the United States, what are your thoughts on Donald Trump?",
474,I'm voting for Donald Trump !,Donald Trump,AGAINST,∃x (is voting for(x) ∧ is Donald Trump(x)) → Support,∃x (is voting for(x) ∧ is Donald Trump(x)) → Support,1,I am going to vote for Donald Trump in the upcoming election.,
