ID,Tweet,Target,Stance,Ans1,Ans2,Ans3,FOL
464,"Likely the Royal Family will undertake to finance the wedding without the public's help. The family is wealthy enough to do so; the segment of the British public that disapproves of the royals might have a favorable response. BTW - as I understand it, while the British government provides support for the family's state functions, the family provides for their own personal needs out of the income from their personel estates. It works pretty much the same here in the States. Back on the subject of this Room for Debate article, I hope the paparazzi will remenber the lesson learned in Paris, and give the new couple a break.",public support royalty,1,∀x ((is royalty(x) ∧ ¬is public support(x)) → is financed by the Royal Family(x)) ∧ ((is royalty(x) ∧ disapproves of the royals(x)) → has a favorable response(x)) → opposed,∃x(is royalty(x) ∧ ¬is public support(x) ∧ is wealthy(x) ∧ ∃y(P(y) ∧ is favorable response(y))) → Opposed,∀x (is public support(x) ∧ is royalty(x) → ¬is supportive(x)) → is neutral(x) → neutral,∀x ((is royalty(x) ∧ ¬is public support(x)) → is financed by the Royal Family(x)) ∧ ((is royalty(x) ∧ disapproves of the royals(x)) → has a favorable response(x)) → opposed
465,"I had a rare, and very painful, rash over 10% of my body for about 2 years. It was misdiagnosed as a staph infection. Loads of antibiotics and only minor relief. I spent hours on webmd and discovered I had a rash associated with celiac disease. Told the my general physician and turns out I was right. No rash 10 days later.",medical website,1,∀x ((is a medical website(x) → helps diagnose correctly(x)) ∧ (helps diagnose correctly(x) → provides relief(x))) → support,∃x (is a medical website(x) ∧ x=WebMD ∧ is spent time on by the speaker(x) ∧ helped discover a diagnosis(x)) → Support,∀x (is a medical website(x) → (provides relief(x) ∧ is associated with celiac disease(x))) → support,∃x (is a medical website(x) ∧ x=WebMD ∧ is spent time on by the speaker(x) ∧ helped discover a diagnosis(x)) → Support
466,"Teaching is a profession. Who would go to a college graduate with no specialized skills rather than to a trained doctor to diagnose and treat a medical problem? Who would trust that same unspecialized college graduate to build a bridge or argue a case in court? Why then do we think that college graduates, albeit bright, well-intentioned, and enthusiastic ones, are ready to teach our children when they have had no educational training? It is an insult to their students.",tfa,0,∀x ((is TFA(x) ∧ ¬has educational training(x)) → (should not be trusted to teach children(x) ∧ is an insult to their students(x))) → opposed,∀x (is teaching(x) → requires specialized skills/training(x)) ∧ ∀x (¬requires specialized skills/training(x) → ¬is ready/qualified(x)) ∧ ∀x (considers ready/qualified(x) → ¬is untrained/unspecialized(x)) → Opposed,∀x (is a teacher(x) ∧ ¬has educational training(x) ∧ is a college graduate(x) → is opposed(x)) → opposed,∀x ((is TFA(x) ∧ ¬has educational training(x)) → (should not be trusted to teach children(x) ∧ is an insult to their students(x))) → opposed
467,"This opinion made sense in the days before Semmelweis, when hospitals were unsanitary and mothers contracted fatal infections there. But that was over 150 years ago. Any obstetrician can tell you that a low risk pregnancy can turn into a critical emergency, in a hurry. Would you like to have an emergency Caesarian in your bedroom, without anaesthesia? Or a double funeral?",kid home,0,∀x (is having a kid at home(x) → (can lead to critical emergencies(x) ∧ lacks proper medical facilities(x) ∧ lacks anesthesia(x))) → opposed,∀x (is a birth(x) → (is safer(is a hospital(x)) ∧ has anesthesia(is a hospital(x))) ∧ ¬(is safer(x) ∧ has anesthesia(x))) → Opposed,∀x (is a home birth(x) → ¬is opposed(x)) → opposed,∀x (is having a kid at home(x) → (can lead to critical emergencies(x) ∧ lacks proper medical facilities(x) ∧ lacks anesthesia(x))) → opposed
468,"""Do Immigrants Take Jobs From American-Born Workers?"" seems to imply those jobs belong to native-born workers by right. That's an interesting perspective, particularly given how America advertises itself as a meritocracy, where the jobs go to the hardest working and most skilled. Mr. Camarota is re-treading the same arguments raised by 19th century Know-Nothings. America has not imploded from immigration since then. Successive generations of nativists have frothed about Irish, Italians, Polish, Chinese immigrants coming to steal American jobs. Yet America has became a superpower in those years. So is immigration really killing the job market? Or maybe we should look instead at what's different now? Perhaps the more significant cause of the decline in employment opportunities is because jobs are being shipped to countries like China or Sri Lanka? Or perhaps it's because there is a lack in upwards social mobility through failing public education and rising costs of higher education?",threat,1,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is a threat(x)) → neutral,∃x (questions a perspective(x) ∧ offers alternative eplanations(x) ∧ is about a threat(x)) → Opposed,∀x (is immigration(x) ∧ ¬is a threat(x)) → support,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is a threat(x)) → neutral
469,"Sorry Mr. Miron, there is no evidence that low or no capital gains tax increases economic activity. It really is just a way to reward the wealthy, such as yourself. And the lost revenue will make it even more difficult for the government to provide services. The pesky poor and middle class are citizens too, not just the help.",capital gain,0,∀x (is capital gains ta(x) → ¬increases economic activity(x)) ∧ (is capital gains ta(x) → rewards the wealthy(x)) ∧ (is capital gains ta(x) → leads to lost revenue(x)) ∧ (leads to lost revenue(x) → makes it difficult for the government to provide services(x)) ∧ refers to the poor and middle class(x) → opposed,"∀x (is the target ""capital gain""(x) → (¬increases economic activity(x) ∧ rewards the wealthy(x) ∧ causes lost government revenue(x) ∧ makes services difficult(x) ∧ considers the poor/middle class(x))) → Opposed",∀x (¬is evidence(x) ∧ is a ta(x) ∧ benefits the wealthy(x) ∧ is revenue(x) ∧ is government services(x) → ¬is a ta(x)) → opposed,∀x (is capital gains tax(x) → (¬increases economic activity(x) ∧ rewards the wealthy(x) ∧ causes lost government revenue(x) ∧ makes services difficult(x) ∧ considers the poor/middle class(x))) → opposed
470,"I look at my resume and realize that despite having a Bachelors Degree in Communications, I still don't really have any jobs skills. My education failed me because it didn't provide me with any real specialized skill. And because of that, it seems like I""m destined to low paying office jobs as Office Assistants or Call Center Rep. I made the mistake of believing people when they said all I needed was a degree. They were wrong. All I can tell anyone is I'm barely proficent in MS Word and Excel, and I know how to press the start button on a copy machine. I somehow went through 4 years of college without learning anything real.",college free,0,∀x ((is college education(x) ∧ ¬provides specialized skills(x)) → leads to low-paying office jobs(x)) ∧ (is a degree(x) → is regretful(x)) ∧ (lacks proficiency in MS Word and Ecel(x) ∧ knows how to press the start button on a copy machine(x)) ∧ (is college education(x) → ¬learns something real(x)) → opposed,∃x(is an education(x) ∧ ¬provides specialized skills(x) ∧ leads to low paying jobs(x)) → is opposed(college free) → Opposed,∀x (has a college degree(x) → ¬has practical skills(x) ∧ is underqualified(x) ∧ believes their education failed them(x)) → Negative → opposed,∀x ((is college education(x) ∧ ¬provides specialized skills(x)) → leads to low-paying office jobs(x)) ∧ (is a degree(x) → is regretful(x)) ∧ (lacks proficiency in MS Word and Excel(x) ∧ knows how to press the start button on a copy machine(x)) ∧ (is college education(x) → ¬learns something real(x)) → opposed
471,"The rim is fine where it is, but dunking should not be allowed-- technically it is cheating. The ball is not supposed to be touched while in the cylinder as that is offensive goaltending. Remove the dunk exception for offensive goaltending from the rules and you will have a more challenging game, even if you lose some highlight reel plays. Of course I say this as an old guy who can no longer dunk.",rim,1,∀x ((is the rim(x) ∧ allows dunking(x)) → is considered cheating(x)) ∧ ((has the dunk eception for offensive goaltending(x) ∧ ¬makes the game more challenging(x)) → loses highlight reel plays(x)) → opposed,∀x (¬epresses an attitude(x) ∧ is the rim(x)) → Neutral,∀x (is the rim(x) ∧ ¬is dunking(x) ∧ ¬is goaltending(x) ∧ is not allowed(x)) → neutral,∀x ((is the rim(x) ∧ allows dunking(x)) → is considered cheating(x)) ∧ ((has the dunk exception for offensive goaltending(x) ∧ ¬makes the game more challenging(x)) → loses highlight reel plays(x)) → opposed
472,"This was a very compelling unmasking of so-called data-driven policy. The users of this rhetoric, who claim that information itself compels their actions, always do so to separate themselves from their actions, to deny responsibility. I foresee (ha) that this issue of using procedural automation and informational complexity to deny responsibility and bury any trace of decisional authority will become a major moral and philosophical problem in the coming century.",crime,0,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is crime(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is crime(x)) → Neutral,∀x (is a user of data-driven policy(x) → (denies responsibility(x) ∧ buries trace of decisional authority(x))) → ¬is a crime(x) → opposed,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is not target(x)) → neutral
473,"'Normal' ? This royal marriage may well last (she's definitely got staying power), but how 'normal' the British royal family will truly become is anybody's guess. Prince William, for all his good qualities, didn't mix with a lot of 'normal', (i.e. unrich, unposh) people at Eton. He went to St. Andrews, noted for its posh student body, but didn't last a year in university residence there. He was living on a landowner's private estate (with Kate) within six months of starting at St. Andrews. It's taken him eight years to propose to a millionaire's daughter. How much exposure has he had to life in a less hierarchical society than the British armed forces ? Not a promising start, for anyone expected to move to a more Scandinavian-style monarchy.",modern family,1,∀x ((is a modern family(x) → ¬is a 'normal' family(x)) ∧ (¬has eposure to a less hierarchical society(x) → is opposed(x))) → opposed,∀x (questions how will become(William's exposure) ∧ ¬(eposes one to normal people(William) ∨ leads a less hierarchical life(William)) → ¬ is a modern family(British royal family)) → Neutral/Opposed,∀x (is a member of the British royal family(x) ∧ is modern(x) ∧ is a family(x) ∧ ¬is posh(x) ∧ is unrich(x)) → neutral,∀x ((is a modern family(x) → ¬is a 'normal' family(x)) ∧ (¬has exposure to a less hierarchical society(x) → is opposed(x))) → opposed
474,"I'm 73. I wanted to be a perfect mother. Did I make mistakes? Let me count the ways. Still, I love my children for whom they are. / But here's one thing I know: If you are not a good LISTENER and you don't ask the right questions, you are making a major mistake. / We all go through periods of difficulty. If we can find a way to express our frustrations, we can work things out. But, if the educators are into criticism and humiliation as a learning-motivation and the parents are in the same mode, where does a young person go to communicate? We isolate our children when they are suffering and we make them into monsters. // Jean Clelland-Morin",extreme parenting,0,∀x (is etreme parenting(x) → (leads to isolation(x) ∧ transforms children into monsters(x))) → opposed,∀x (is etreme parenting(x) → (¬involves listening(x) ∧ involves criticism/humiliation(x) ∧ isolates/makes children suffer(x))) → Opposed,∀x (is a parenting style(x) ∧ is etreme(x) → ¬involves listening(x) ∧ ¬involves asking questions(x)) → opposed,∀x (is extreme parenting(x) → (¬involves listening(x) ∧ involves criticism/humiliation(x) ∧ isolates/makes children suffer(x))) → opposed
475,"Is it any surprise that a right wing writer who I'm sure would have preferred to see Hoover continue as president has come out with another book that twists and ignores facts. Considering the Dust Bowl, the ability of American farmers to produce sufficient food was impossible. When that finally ended the land was so completely stripped of top soil that it took years to get it back to full production. It is amazing that people like Folsom are still looking back 80 years to try and find a way to blame FDR for everything that has happened since. If the solution was so easy and obvious why didn't the host of GOP presidents just fix it. Instead they found ways to drive the small farmers off the land and make room for the industrial farms owned by their rich supporters. My mother's family had small farms that couldn't compete with the giants and were all driven off their land that the family had farmed since the late 1800s. I wonder how much Folsom is paid to write books that will mostly be bought by the case by the rich supporters of his twisted, imagined viewpoint.",small farmer,1,"∀x (is a small farmer(x) → ∃y (is driven off their land by y(x, y) ∧ is an industrial farm(y) ∧ is a rich supporter(y))) ∧ blames FDR(x) → opposed",∀x (is a small farmer(x) → (struggled on their land(x) ∨ was driven off their land(x))) ∧ (struggled on their land(x) ∨ was driven off their land(x)) → is owned by rich Republicans(x) → Support,∀x (is a small farmer(x) → is supported(x)) → support,"∀x (is a small farmer(x) → ∃y (is driven off their land by y(x, y) ∧ is an industrial farm(y) ∧ is a rich supporter(y))) ∧ blames FDR(x) → opposed"
476,"There would be very little difference in the price of fruits and vegetables if the farmers paid a reasonable wage. They'd need to do it together to not harm each other in the food market, that's what the unions and cooperatives are for. And we really need to license the labor contractors. So that they lose their licenses if they don't provide adequate water and toilets to workers in the fields. No farmer wants a dead worker featured in their harvest. It brings a farmer's competency into question among the community. Mostly, farmers who pay less than good wages are megafarms and cheaters. They like illegal aliens because they can unload the costs associated with hiring workers onto the neighboring communities. And because these workers are less likely to know and object when they are being exposed to pesticides or abuse.",illegal labor,0,∀x ((is a farmer(x) ∧ hires illegal labor(x)) → (unloads costs onto neighboring communities(x) ∧ eposes workers to pesticides or abuse(x))) → opposed,∀x ((is illegal labor(x) → (pays low wages(x) ∨ lacks proper facilities(x) ∨ eposes workers to pesticides(x) ∨ engages in abuse(x))) ∧ is opposed(x)) → Opposed,∀x (is illegal(x) ∧ is farming(x) ∧ is criticized(x) ∧ is proposed(x) → is opposed(x)) → opposed,∀x ((is illegal labor(x) → (pays low wages(x) ∨ lacks proper facilities(x) ∨ exposes workers to pesticides(x) ∨ engages in abuse(x))) ∧ is opposed(x)) → opposed
477,"Of course? Why? There are dozens of things I pay taxes for that I cannot do myself. The parents of home-schoolers made their choice. A public school is a community and home schoolers want to just be a part of the community when is suits their needs. Sorry, not fair.",home schoolers,0,∀x ((is home schoolers(x) ∧ wants to be part of the community(x) ∧ suits their needs(x)) → is unfair(x)) → opposed,∀x (is a home-schooler(x) ∧ (is part of the community(x) ↔ N(x)) ∧ ¬'s action is fair(x)) → Opposed,∀x (is a home-schooler(x) ∧ ¬is a contributor(x) ∧ is a part of the community(x)) → opposed,∀x ((is home schoolers(x) ∧ wants to be part of the community(x) ∧ suits their needs(x)) → is unfair(x)) → opposed
478,"Come to think of it. I actually saw the way the children of a minister were being home schooled. Their education consisted of watching religious television and looking at, not reading, religious picture books. At best, these children might be educated to pass the collection plate at the church.",home schoolers,0,∀x (is a home schooler(x) → ('s education is limited(x) ∧ (watches religious television(x) ∧ looks at religious picture books(x)) ∧ is educated enough to pass the collection plate at the church(x))) → opposed,∃x (is a home schooler(x) ∧ ¬receives a good education(x) ∧ 's education is religious-focused only(x)) → Opposed,∀x (is homeschooled(x) ∧ learns religion(x) → ¬is educated(x)) → opposed,∃x (is a home schooler(x) ∧ (¬receives a good education(x) ∧ is religious-focused education(x))) → opposed
479,"One need not read any of these articles to know the answer to the question, ""should those with beach front homes have to open their land to the public?"" because the answer is an emphatic no. Odds are that anyone who owns beach front property so alluring that total strangers would want to indulge in it is probably pretty well off, and in 21st century America nothing is more precious than safeguarding the rights and interests of those who are well off. The rich own businesses and factories, they create jobs, fuel the economy, and if they should run ever run afoul of insignificant things such as environmental law, then let's be honest, it's their water and their air that they so generously share with the rest of us, so why shouldn't they be allowed the occasional beachfront sanctuary to wash away their heavy burdens.",land,0,∀x ((is land(x) ∧ should be open to the public(x)) → ¬owns beachfront property(x)) → opposed,∀x (is land(x) ∧ is private property(x) ∧ is wealthy(x)) → ¬is opened to the public(x) → Opposed,∀x (is rich(x) → should not have to open their land to the public(x)) → support,∀x ((is land(x) ∧ should be open to the public(x)) → ¬owns beachfront property(x)) → opposed
480,"There's something really annoying about phrases ""integral legal mechanisms for small businesses"", ""protect their intellectual property and confidential information"". This is spoken like an attorney who makes money off of ""protection."" Wen someone only comes from a position of ""protect"", they rarely advance. Truth be told, most small businesses have little ""intellectual property"" and little ""confidential information"", and most employees are no so predatory as to be waiting to ""sell secrets."" Sounds like a Cold Way spy scenario. On the other hand, this is how some attorneys make their living an they are not going to bite the hand that feeds them. So short-sighted, the damage to employees while protecting the throne.",noncompete deal,0,∀x (is a noncompete deal(x) → is opposed(x)) → opposed,∃x(is the target(x) ∧ (is presented in an protective/legalistic way(x) ∧ benefits attorneys(x)) ∧ ¬(considers employees(x) ∨ considers business advancement(x))) → Opposed,∀x (is a legal phrase(x) ∧ is a protection mechanism(x) → ¬is an employee(x) ∧ ¬is a predator(x)) → opposed,∃x(is the target(x) ∧ (is presented in a protective/legalistic way(x) ∧ benefits attorneys(x)) ∧ ¬(considers employees(x) ∨ considers business advancement(x))) → opposed
481,"I have had many clients for the fifty years I was a Psychotherapist and now that I am retired at 88 I still have friends who know that I love them and yet because of my faith do not approve of the lifestyle. The idea that Christians hate Gays is an example of those adding fuel to the fire. Most of my intelligent and gifted Gay friends agree with me that the Gays has created more of the problem than they are willing to accept or change. Gays want those of all religions and different persuasions of faith to feel, act, accept and welcome them when they in turn are not willing to act, accept and welcome those who do not agree with their life style. I believe a Gay person can be a good Catholic, as does the Pope. I believe a Gay can be a Christian, as do most of my friends in the faith, but I can ask a Gay to accept me as a sinner, imperfect and less than God wants me to be. I do not understand why a Gay has to deny that the Bible teaches that homosexuality is a sin. Just accept that.",harmful atmosphere gay,0,∀x ((¬is a sin according to the Bible(x) ∧ contributes to a harmful atmosphere for gay individuals(x))) → support,∃x (is gay(x) ∧ creates a harmful atmosphere(x) ∧ is not willing to accept others(x)) ∧ ∃x (is Christian(x) ∧ creates a harmful atmosphere(x)) → Neutral,∀x (creates problems(x) ∧ accepts or welcomes(x) ∧ is a lifestyle(x) ∧ is a sin(x)) → opposed,∀x ((¬is a sin according to the Bible(x) ∧ contributes to a harmful atmosphere for gay individuals(x))) → support
482,"I am a health care worker and I have to get a flu shot because it is federally mandated. I have no choice; I have to get the shot. I would get a flu shot anyway but it does not feel good to be forced, it makes me very angry. I strongly believe in immunization and believe people should be encouraged and educated about why immunizations are important but I don't think forcing people is the right answer. I also believe that schools and day care centers should have the right to refuse to accept kids who have not been immunized.",mandatory child,0,∀x ((is a health care worker(x) ∧ is a flu shot(x) ∧ is mandatory(x)) → is opposed(is immunization(is a child(x)))) ∧ (∀x (is refused(x) → is immunization(is a child(x)))) → opposed,∃x (is about child immunization(x) ∧ (¬involves forcing(x) ∧ involves encouraging and educating(x)) ∧ involves right to refuse(x)) → Opposed,∀x (is a mandate(x) ∧ is an immunization(x) → ¬is neutral(x)) ∧ ∀x (is an education(x) ∧ is a child(x) → is neutral(x)) → neutral,∃x (is about child immunization(x) ∧ (¬involves forcing(x) ∧ involves encouraging and educating(x)) ∧ involves right to refuse(x)) → Opposed
483,"About B-12. My understanding is that normally, before people started eating so many dead animals, B-12 would come from the bacteria from the dirt on the raw vegetables that people would eat. Also, before we became so scrupulous about washing the dirt off plants before eating them. Also, before we started cooking all the life out of everything, including the nice healthy bacteria on the plants. Maybe also before we started pasteurizing so many things. Maybe the right probiotics would help. I went vegan a couple of years ago. It reversed my heart disease - no maybe.",veganism,1,∀x ((reverses heart disease(x) ∧ is veganism(x))) → support,∃x (provides B12(x) ∧ is suggested(x)) ∧ reverses heart disease(is veganism(x)) → Support,∀x (is veganism(x) → has health benefits(x)) → is supported(x) → support,∀x ((reverses heart disease(x) ∧ is veganism(x)) → support
484,"Law school is only a trade school, let's not get so grand about the quality of the students. To a large extent lawyers are a pimple on the backside of humanity; they produce little of value (while charging dearly), don't cure diseases nor build anything. I graduated from an Ivy League law school and am constantly finding better lawyers from ordinary schools because they have more practical experience.",ivy league law school,0,∀x ((is an Ivy League law school(x) ∧ has practical eperience(x)) → is more important than the reputation of the school(x)) → neutral,∃x(is an Ivy League law school(x) ∧ ∃y(is an ordinary school(y) ∧ produces better lawyers(y) ∧ provides more practical eperience(y))) → Opposed,∀x (is an Ivy League school(x) ∧ is a law school(x) → ¬produces something of value(x)) → neutral,∃x(is an Ivy League law school(x) ∧ ∃y(is an ordinary school(y) ∧ produces better lawyers(y) ∧ provides more practical experience(y))) → Opposed
485,"I sincerely hope that Europe can learn from the mistakes the US made after 9/11. Al Qaeda pretty much won that round by correctly guessing the immense greed and lack of ethics of the Bush administration who whipped up public opinion to a fever pitch so they could get away with anything. They almost destroyed the world economy. If EU politicians allow public frenzy to mistreat their emigrant populations, Daesh will win. If EU politicians can come up with creative win-win solutions to mould a successful immigrant community, Europe will win.",refugee,1,∀x ((is a refugee(x) → is a win-win solution(x)) ∧ (is mistreated(x) → Daesh wins)) → support,∀x (is a politician(x) → (comes up with solutions(x) ∧ is creative(x) ∧ molds a successful community(x)) ∧ ¬(is a politician(x) ∧ mistreats populations(x))) ∧ is a refugee(x) → Support,∀x (is a refugee(x) → is treated well(x)) → support,∀x ((is a refugee(x) → is a win-win solution(x)) ∧ (is mistreated(x) → Daesh wins)) → support
486,I believe working in a legal brothel cuts down on violence and abuse.Here we are safe and here by choice.People that come here are also safe we are tested weekly and all sex is protected and safe.In a legal establishment keeps girls off the streets and away from abusive pimps. I have been working in a legal brothel for about 6 months and I am happy here.,prostitution,1,∀x (is prostitution(x) → (reduces violence and abuse(x) ∧ provides a safe environment(x) ∧ involves regular testing(x) ∧ involves protected se(x) ∧ keeps individuals away from abusive pimps(x) ∧ is happy(x))) → support,Not Refer → neutral,∀x (is prostitution(x) → (is safe(x) ∧ is a choice(x) ∧ is tested weekly(x))) → support,∀x (is prostitution(x) → (reduces violence and abuse(x) ∧ provides a safe environment(x) ∧ involves regular testing(x) ∧ involves protected sex(x) ∧ keeps individuals away from abusive pimps(x) ∧ is happy(x))) → support
487,"1. Managers should be required to disclose weaknesses to shareholders in all companies, and potential shareholders in publicly traded companies, 2. Companies that do business with the Federal government, especially those with defense contracts, should be required to disclose hacking attempts as a matter of national security. 3. Companies who maintain databases of customers that include personal and financial information, including credit card numbers, Social Security numbers, and other such data, should be required to disclose hacking attacks to their customers. Now there may be some companies out there who don't fall under one of those three categories, but I think that pretty much covers the waterfront.",consumer,1,∀x ((is a company(x) ∧ maintains databases of customer information(x)) → (eperiences hacking attacks(x) → is required to disclose hacking attacks to customers(x))) → support,∀x((is a company(x) ∧ contains personal customer information(x)) → discloses information(x)) → Support,∀x (is a consumer(x) ∧ is a company(x) ∧ has personal information(x) → is supportive(x)) → support,∀x ((is a company(x) ∧ maintains databases of customer information(x)) → (experiences hacking attacks(x) → is required to disclose hacking attacks to customers(x))) → support
488,"Awesome article! Children need animal products in their diet to thrive. Refer to Chris Kresser's "" The healthy baby Code"" for all the latest SCIENCE on the subject. This should be required reading for ALL prospective parents! Soy is NOT good for babies .. this is gone into extensively on ""The Weston A Price Foundation"" site. Keep up the good work Nina!",everyone,1,∀x (needs animal products in their diet to thrive(x) ∧ should read specific sources(x) ∧ is praised(x)) → support,∀x (is a child/baby(x) → (needs animal products(x) ∧ Soy is not good for(x))) ∧ ¬∀x(is everyone(x) → (needs animal products(x) ∧ Soy is not good for(x))) → Neutral,∀x (is a child(x) → needs animal products in their diet(x) → thrives(x)) → is supported(x) → support,∀x (needs animal products in their diet to thrive(x) ∧ should read specific sources(x) ∧ is praised(x)) → support
489,"I say, let's not be swept off our feet by Bibi's skills and AIPAC's propaganda. Iran is just like any other country that does what is in its best interest. They are no more threat to U.S. than Pakistan, a Muslim nuclear power. We know Israel perceives it to be an existential threat to them, but it is not our problem. We have given a plenty dollars and technology to defend themselves. So let's not get all out of shape with paranoia, and do what is in our best interest.",iran,1,"∀x ((is Iran(x) → acts in their own best interest(x)) ∧ (¬(is Iran(x) ∧ is a threat(x) ∧ is the US(x))) ∧ (perceives y as a problem(x, is Iran) → ¬is the US(x)) ∧ (supports y(is the US, is Iran)) ∧ (¬gets paranoid(x) ∧ acts in their own best interest(x))) → neutral","∀x(is a country(Iran) ∧ ∀y(is a country(y) → 's interests(y)) ∧ ¬is a threat to y(Iran, US) ∧ perceives y as a threat(Israel, Iran) ∧ is not a problem of y(Iran, US)) → Neutral",∀x (¬is a threat to the US(x) ∧ ¬is perceived as an eistential threat by Israel(x) → is in the best interest of the US(x)) → neutral,"∀x ((is Iran(x) → acts in their own best interest(x)) ∧ (¬(is Iran(x) ∧ is a threat(x) ∧ is the US(x))) ∧ (perceives y as a problem(x, is Iran) → ¬is the US(x)) ∧ (supports y(is the US, is Iran)) ∧ (¬gets paranoid(x) ∧ acts in their own best interest(x))) → neutral"
490,"I agree that parents (and the kids, once they're old enough--say, 16) should have the right to opt in or out of SOME vaccinations--namely, ones for diseases that are hard to spread. Hepatitis B? HPV? Be my guest--that choice only affects your family, because those are not diseases your kid can spread at school, on the bus, etc. But no one without a medical exemption should be able to opt out of vaccinations against HIGHLY CONTAGIOUS, very dangerous diseases like German measles, pertussis/whooping cough, mumps (which can leave little boys permanently infertile), etc. Measles can live on surfaces like classroom desks and the metal handles people hold in buses for several hours. Nobody has the right to expose complete strangers to devastating diseases that are so easy to prevent.",vaccination,1,"∀x ((is vaccination(x) ∧ can be opted in or out(x)) → (is a disease that is hard to spread(x) ∨ (is a highly contagious and dangerous disease(x) ∧ ¬has the right to opt in or out(x) ∧ ¬has a medical eemption(x) ∧ (can be spread at school, on the bus, etc(x) ∨ can leave little boys permanently infertile(x) ∨ is a devastating disease(x) ∨ can live on surfaces for several hours(x) ∨ can be easily prevented(x))))) → support",∃x(is vaccination(x) ∧ allows choice/opting out(x) ∧ is for diseases that are hard to spread(x)) ∧ ∀x(is vaccination(x) ∧ is for highly contagious diseases(x) → ¬allows choice/opting out(x) ∧ eposes others(x)) → Support,∀x (is a vaccination(x) → (is contagious(x) ∧ is dangerous(x)) → ¬is a personal choice(x)) → is supported(x) → support,"∀x ((is vaccination(x) ∧ can be opted in or out(x)) → (is a disease that is hard to spread(x) ∨ (is a highly contagious and dangerous disease(x) ∧ ¬has the right to opt in or out(x) ∧ ¬has a medical exemption(x) ∧ (can be spread at school, on the bus, etc(x) ∨ can leave little boys permanently infertile(x) ∨ is a devastating disease(x) ∨ can live on surfaces for several hours(x) ∨ can be easily prevented(x))))) → support"
491,The british soccer team man united just went public --where did that money (oops capital) go...half went in the pockets of the family selling the stock and the other half went to pay off debt....how many jobs will be created? zilch!! I buy a share of ibm stock --where does the money go--sure not to ibm to create jobs! will ibm go up or down? will i make a profit or not? have i created job one? I might as well have taken the money to vegas and bet on red!! if i win there i will be taxed at my 35%....capital gains taxes are pure baloney and should be done away with--all income should be taxed at the same rate!,capital gain,0,∀x (is capital gain(x) → is considered baloney(x)) ∧ (is capital gain(x) → should be eliminated(x)) ∧ (should be taed at the same rate(x) → should be eliminated(x)) → opposed,∃x (is capital gains(x) ∧ should be done away with/abolished(x)) ∧ ∀y (is a type of ta(y) → should be taed at the same rate as other income(y)) → Opposed,∀x (is a capital gain(x) → ¬creates jobs(x)) ∧ ∀x (is taed(x) → is opposed(x)) → opposed,∀x (is capital gain(x) → is considered baloney(x)) ∧ (is capital gain(x) → should be eliminated(x)) ∧ (should be taxed at the same rate(x) → should be eliminated(x)) → opposed
492,"I would love to be able to use my doctor as a reference, but unfortunately, I feel like they do not have time to discuss my medical results fully with me to my liking. For example, I recently had a number of blood tests run and the results emailed to me. I have no idea what the results mean and emailed my doctor to ask what behavioural changes I would need to make to be healthier. I was told that my results indicate that I am health and to eat a low GI diet. I would have appreciated more time to make sure I understand what the results mean versus feeling like I got brushed off. This is the reason that I use Dr. Google... not enough time from my doctor.",medical website,1,∀x ((is a doctor(x) ∧ ¬has enough time(x)) → (is a medical result(x) ∧ is an email(x) ∧ ¬understands(x) ∧ is a reference(x) ∧ brushes off(x))) → support,∃x (is a target(x) ∧ x='medical website') ∧ (is used(x) ∧ provides information(x)) → attitude is supportive(x) → Supportive,∀x (is a doctor(x) ∧ ¬has time to discuss medical results(x) → is a medical website (eg Dr Google)(x)) → support,∀x ((is a doctor(x) ∧ ¬has enough time(x)) → (is a medical result(x) ∧ is an email(x) ∧ ¬understands(x) ∧ is a reference(x) ∧ brushes off(x))) → support
493,"Contrary to popular belief, there is no mandatory voting in Australia. Adults are required to attend a polling station, to produce identification, and to have their name crossed off the electoral roll. They are then handed voting slips but there is no requirement to fill them out or submit them, or to submit a valid vote. This system ensures that no-one is forced to vote if they do not wish to, but also ensures that the barriers to participation are removed. It embodies the Australian ethos of ""a fair go for all"". Sadly I don't think the system used here in the USA is worthy of its citizens.",voting,1,∀x ((¬is mandatory(x) ∧ removes barriers to participation(x)) ∧ (is praised(x) ∧ is contrasted(x) ∧ is used in the USA(x) → is worthy of its citizens(x))) → support,∃x(is voting(x) ∧ ¬requires participation(x) ∧ ¬has barriers(x) ∧ is worthy of citizens(x)) ∧ ¬is worthy of citizens(US voting system) → Support,∀x (is an adult in Australia(x) → (is required to attend a polling station(x) ∧ is required to produce identification(x) ∧ has their name crossed off the electoral roll(x) ∧ is handed voting slips(x))) → support,∀x ((¬is mandatory(x) ∧ removes barriers to participation(x)) ∧ (is praised(x) ∧ is contrasted(x) ∧ is used in the USA(x) → is worthy of its citizens(x))) → support
