ID,Tweet,Target,Stance,Ans,FOL,needbkl,restated_sentence,extracted_knowledge
560,DEAR FEMINISTS & SJWs  I am a proud Troll. Make sure I am not proud of what you want to shame me for.  #GamerGate,Feminist Movement,AGAINST,∀x ((is the feminist movement(x) ∨ is a social justice warrior(x)) ∧ is a troll(x) ∧ is proud(x) ∧ wants to shame the speaker(x)) → opposed,∀x ((is the feminist movement(x) ∨ is a social justice warrior(x)) ∧ is a troll(x) ∧ is proud(x) ∧ wants to shame the speaker(x)) → opposed,1,"To all feminists and social justice warriors, I want to make it clear that I am a proud troll. However, please ensure that any actions or beliefs you try to shame me for, do not make me proud. This is my stance regarding GamerGate.",
561,"All the people who support abortion, to bad their parents didn't practice that ""right""  #YesAllWomen #UniteBlue",Feminist Movement,AGAINST,∀x ((supports the feminist movement(x) ∧ supports abortion(x)) → practiced abortion(x)) → opposed,∀x ((supports the feminist movement(x) ∧ supports abortion(x)) → practiced abortion(x)) → opposed,1,It's unfortunate that individuals who back the right to have an abortion weren't granted the chance by their own parents. #YesAllWomen #UniteBlue,
562,#HowToSpotAFeminist?-> 3 Feminists believe in rape culture instead of their erotomania + delusions of persecution.,Feminist Movement,AGAINST,∀x (is a feminist(x) → (believes in rape culture(x) ∧ ¬has erotomania(x) ∧ ¬has delusions of persecution(x))) → opposed,∀x (is a feminist(x) → (believes in rape culture(x) ∧ ¬has erotomania(x) ∧ ¬has delusions of persecution(x))) → opposed,1,How to spot a feminist? Look for those who believe in rape culture instead of acknowledging their own erotomania and delusions of persecution.,
563,@ChiefSarf good thing youre not pretty as fuck and im not tryna to slay!!,Feminist Movement,AGAINST,"Let's break it down step by step. First, simplify the sentence to extract relevant information related to the target attitude. Then, provide the attitude conclusion.
Judge:  The sentence don't refer target 'Feminist Movement'!
Simplified Sentence: No mention or reference to given target 'Feminist Movement'. So the attitude towards the Feminist Movement is neutral.

First-order logic:
M(x): x is mentioned.
R(x): x is referenced.
F(x): x is the Feminist Movement.
Neutral: ∀x (¬(M(x) ∨ R(x)) → ¬F(x))",∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)) → neutral,0,It's a good thing you're not as gorgeous as people say and I am not trying to harm or criticize you!,
564,#HowToSpotAFeminist?->  7 Feminists compare themselves to successful men & non feminist women to harbor jealousy.,Feminist Movement,AGAINST,∀x ((is a feminist(x) ∧ (is successful(x) ∨ is a non-feminist(x))) → harbors jealousy(x)) → opposed,∀x ((is a feminist(x) ∧ (is successful(x) ∨ is a non-feminist(x))) → harbors jealousy(x)) → opposed,1,How to Spot a Feminist? Seven feminists tend to compare themselves to successful men and non-feminist women as a way of feeling envious.,
565,#HowToSpotAFeminist?->  10 Feminists struggle to control their lives and try to micromanage other women's lives.,Feminist Movement,AGAINST,∀x (is a feminist(x) → (struggles to control their lives(x) ∧ tries to micromanage other women's lives(x))) → opposed,∀x (is a feminist(x) → (struggles to control their lives(x) ∧ tries to micromanage other women's lives(x))) → opposed,1,How to spot a feminist? Look for the ones who constantly struggle to take charge of their own lives and also attempt to control the lives of other women through micromanagement.,
566,#HowToBeUnhappyLikeAFeminist?  Feminists fill their conversations with gossip & HATE AKA #killallmen.  #GamerGate,Feminist Movement,AGAINST,∀x (is the feminist movement(x) → (promotes gossip(x) ∨ promotes hate(x) ∨ promotes violence against men(x))) → opposed,∀x (is the feminist movement(x) → (promotes gossip(x) ∨ promotes hate(x) ∨ promotes violence against men(x))) → opposed,1,"How to be unhappy like a feminist? Feminists fill their conversations with gossip and express hate, also known as #killallmen. This is demonstrated in the context of #GamerGate.",
567,feminist response people wearing meninist clothes-  mock them or call them derogatory names? NOT A HATE GROUP ???,Feminist Movement,AGAINST,∀x ((is the feminist movement(x) ∧ (should respond by mocking or calling derogatory names(x) ∨ is a hate group(x))) → is supportive(x)) → support,∀x ((is the feminist movement(x) ∧ (should respond by mocking or calling derogatory names(x) ∨ is a hate group(x))) → is supportive(x)) → support,1,"Should feminists react to people wearing clothes associated with the meninist movement by mocking or using derogatory names? Also, the feminist movement is not a hate group.",
568,@prpodcastshow I hope there is a women's size for the #GameofKings championship belt. Or is that just for men?,Feminist Movement,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)) → neutral,1,I hope that there is a size available for women in the Game of Kings championship belt. Or is it exclusively made for men?,
569,"Feminists saying they are ""atheists/skeptics"" is quite a contradiction as they worship their own vulva.   #GamerGate",Feminist Movement,AGAINST,∀x ((is a feminist(x) ∧ is an atheist/skeptic(x)) → (worships their own vulva(x) ∧ is contradictory(x))) → opposed,∀x ((is a feminist(x) ∧ is an atheist/skeptic(x)) → (worships their own vulva(x) ∧ is contradictory(x))) → opposed,1,It is contradictory for feminists to claim they are atheists or skeptics as they are believed to idolize their own vulva. This statement was made in reference to the GamerGate controversy.,
570,"Amusing how Feminists & Creationists swap their own personal ""I don't like it"" by ""God/Women don't like it"" #GamerGate",Feminist Movement,AGAINST,∀x ((is the Feminist Movement(x) ∧ is a personal preference(x)) → is attributed to God or Women(x)) → is opposed(is the Feminist Movement(x)) → opposed,∀x ((is the Feminist Movement(x) ∧ is a personal preference(x)) → is attributed to God or Women(x)) → is opposed(is the Feminist Movement(x)) → opposed,1,It is amusing how both Feminists and Creationists express their personal dislike by attributing it to God or Women. This is observed in the context of GamerGate hashtag.,
571,The times in between my whiskey are my periods.,Feminist Movement,AGAINST,"Let's break it down step by step. First, simplify the sentence to extract relevant information related to the target attitude. Then, provide the attitude conclusion.
Judge:  The sentence don't refer target 'Feminist Movement'!
Simplified Sentence: No mention or reference to given target 'Feminist Movement'. So the attitude towards the Feminist Movement is neutral.

First-order logic:
M(x): x is mentioned.
R(x): x is referenced.
F(x): x is the Feminist Movement.
Neutral: ∀x (¬(M(x) ∨ R(x)) → ¬F(x))",∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)) → neutral,0,I experience menstruation during the times that I am not drinking whiskey.,
572,"Amusing how feminists swap their own personal ""I don't like it"" by ""Women don't like it"".   #GamerGate #NotYourShield",Feminist Movement,AGAINST,∀x ((is the feminist movement(x) ∧ is criticized(x)) → (epresses personal opinions(x) → makes generalizations about women's preferences(x))) → opposed,∀x ((is the feminist movement(x) ∧ is criticized(x)) → (epresses personal opinions(x) → makes generalizations about women's preferences(x))) → opposed,1,It is amusing how feminists replace their own opinions of not liking something with the statement 'women don't like it'. This is being talked about in the context of GamerGate and NotYourShield hashtags.,
573,Amusing. Feminists fly into a creationist rage whenever their belief in the patriarchy is questioned. #GamerGate,Feminist Movement,AGAINST,∀x ((is a feminist(x) ∧ questions the belief in the patriarchy(x)) → gets angry(x)) → opposed,∀x ((is a feminist(x) ∧ questions the belief in the patriarchy(x)) → gets angry(x)) → opposed,1,It is amusing how feminists become extremely angry when their belief in the patriarchy is interrogated by creationists. The GamerGate hashtag is added to the tweet.,
574,Women in STEM is imaginary motivation with low conversion numbers. A waste of money on natural quitters.  #GamerGate,Feminist Movement,AGAINST,∀x (is the feminist movement(x) → (is seen as imaginary motivation(x) ∧ has low conversion numbers(x) ∧ is considered a waste of money(x) ∧ are natural quitters(x))) → opposed,∀x (is the feminist movement(x) → (is seen as imaginary motivation(x) ∧ has low conversion numbers(x) ∧ is considered a waste of money(x) ∧ are natural quitters(x))) → opposed,1,The idea of promoting women in STEM is seen as a false encouragement with low success rates and is considered a waste of funds by some individuals who support the GamerGate movement.,
575,"When did trivializing the suffering of authentic rape victims become a ""sport""?  Welcome to feminism.   #GamerGate",Feminist Movement,AGAINST,∀x (trivializes the suffering of authentic rape victims(x) → is associated with the feminist movement(x)) → opposed,∀x (trivializes the suffering of authentic rape victims(x) → is associated with the feminist movement(x)) → opposed,1,When did the act of belittling the pain and trauma experienced by genuine rape survivors turn into a form of entertainment? This is an indication of the current state of the feminist movement. #GamerGate,
576,"The mentality of #GamerGate is,   ""HEY! OUR Feminists are suuuuper stable! BTW don't agitate them with any criticism""",Feminist Movement,AGAINST,∀x (is the Feminist Movement(x) → (is stable(x) ∧ should not be criticized(x))) → support,∀x (is the Feminist Movement(x) → (is stable(x) ∧ should not be criticized(x))) → support,1,The mentality of the GamerGate movement is that their feminists are very stable. They also advise others not to agitate them with any criticism.,
577,"If women do it, it cannot be immoral or evil. Right?  Welcome to feminism defending pedophilia promoter #LenaDunham",Feminist Movement,AGAINST,"∀x ((is the feminist movement(x) ∧ is accused of defending(x, LenaDunham) ∧ is a pedophilia promoter(LenaDunham)) → is opposed(x)) → opposed","∀x ((is the feminist movement(x) ∧ is accused of defending(x, LenaDunham) ∧ is a pedophilia promoter(LenaDunham)) → is opposed(x)) → opposed",1,"According to the feminist movement, if a woman does something, it cannot be considered immoral or evil. However, this is being criticized in the case of Lena Dunham, who is accused of promoting pedophilia.",
578,Feminism is Radical Islam painted in pink.   #GamerGate,Feminist Movement,AGAINST,∀x (is the feminist movement(x) → is opposed(x)) → opposed,∀x (is the feminist movement(x) → is opposed(x)) → opposed,1,The person believes that Feminism is similar to Radical Islam but with a superficial appearance of being progressive as it is painted in pink. They have included the hashtag #GamerGate.,
579,"DEAR FEMINISTS IN GAMING  Respect is earned with hard work, not playing the victim.  #GamerGate",Feminist Movement,AGAINST,∀x ((is part of the Feminist Movement(x) → earns respect through hard work(x)) ∧ (is part of the Feminist Movement(x) → ¬plays the victim(x))) → opposed,∀x ((is part of the Feminist Movement(x) → earns respect through hard work(x)) ∧ (is part of the Feminist Movement(x) → ¬plays the victim(x))) → opposed,1,"Dear feminists involved in the gaming industry, respect is earned through dedication and effort, not by portraying oneself as a victim. #GamerGate",
580,"IF FEMINISTS WERE HONEST   ""Tell me the truth but make sure you agree with me.""  #GamerGate",Feminist Movement,AGAINST,∀x ((is a feminist(x) ∧ is honest(x)) → (wants agreement(x) ∧ ¬tells the truth(x))) ∧ is associated with #GamerGate(x) → opposed,∀x ((is a feminist(x) ∧ is honest(x)) → (wants agreement(x) ∧ ¬tells the truth(x))) ∧ is associated with #GamerGate(x) → opposed,1,"If feminists were honest, they would say 'tell me the truth, but make sure your opinion aligns with mine.' #GamerGate.",
581,"IF FEMINISTS WERE HONEST  ""Be careful, if you use logic in this conversation I will somehow drag it into rape""",Feminist Movement,AGAINST,∀x ((involves the use of logic(x) → is related to the topic of rape(x)) → ¬is the feminist movement(x)) → opposed,∀x ((involves the use of logic(x) → is related to the topic of rape(x)) → ¬is the feminist movement(x)) → opposed,1,"If feminists were honest, they would warn you to be careful when using logic in a conversation, because they might divert the topic towards rape somehow.",
582,When did people without taste buds decide to ban tasty food? Welcome to Sex-Negative Feminism #GamerGate,Feminist Movement,AGAINST,"Let's break it down step by step. First, simplify the sentence to extract relevant information related to the target attitude. Then, provide the attitude conclusion.
Judge:  The sentence refer target 'Feminist Movement'!
Simplified Sentence: The tweet expresses discontent towards the Sex-Negative Feminism and its involvement in the GamerGate controversy. So the attitude towards the Feminist Movement is opposed.

First-order logic:
F(x): x is the Feminist Movement.
D(x): x is expressing discontent.
S(x): x is related to the GamerGate controversy.
Opposed: ∀x ((D(x) ∧ S(x)) → F(x))",∀x ((is epressing discontent(x) ∧ is related to the GamerGate controversy(x)) → is the Feminist Movement(x)) → opposed,0,When did people who cannot appreciate good food decide to prohibit delicious food? This tweet is expressing discontent towards the Sex-Negative Feminism and is related to the GamerGate controversy.,
583,"IF FEMINISTS WERE HONEST ""Be careful, don't say 3rd world women suffer more or I will say you are a rapist"" #GamerGate",Feminist Movement,AGAINST,∀x ((is the Feminist Movement(x) ∧ mentions that third-world women suffer more(x)) → accuses others of being rapists(x)) ∧ includes the hashtag #GamerGate(x) → opposed,∀x ((is the Feminist Movement(x) ∧ mentions that third-world women suffer more(x)) → accuses others of being rapists(x)) ∧ includes the hashtag #GamerGate(x) → opposed,1,"If feminists were honest they would warn you not to say that women in third world countries suffer more because if you do, they will accuse you of being a rapist. This tweet includes the hashtag #GamerGate.",
584,Feminist extremists ruin it for everyone. Respect to feminist who actually want equality and not a handout.,Feminist Movement,AGAINST,∀x ((is a feminist(x) ∧ ruins it for everyone(x))) → opposed,∀x ((is a feminist(x) ∧ ruins it for everyone(x))) → opposed,1,Feminist extremists who take their beliefs to an extreme level and exhibit violent or aggressive behavior harm the reputation of the entire feminist movement. It is important to acknowledge feminists who genuinely advocate for gender equality without seeking special treatment or privileges.,
585,"@kbambi1376 It's not a conscious choice that's made. Betas make women feel unsafe, unprotected, right? #SpankAFeminist",Feminist Movement,AGAINST,∀x ((is a beta(x) → (makes women feel unsafe(x) ∧ makes women feel unprotected(x))) ∧ is part of the Feminist Movement(x)) → opposed,∀x ((is a beta(x) → (makes women feel unsafe(x) ∧ makes women feel unprotected(x))) ∧ is part of the Feminist Movement(x)) → opposed,1,"It is not a deliberate decision that women make. Beta males make women feel insecure and unsafe, is that correct? Hashtag 'Spank A Feminist'.",
586,"If Feminism is not hypocritical fake ""equality"" then manure sprayed in pink is not fecal.   #GamerGate",Feminist Movement,AGAINST,"∀x ((is the feminist movement(x) ∧ (is hypocritical(x) ∧ represents fake ""equality""(x))) → is opposed(x)) → opposed","∀x ((is the feminist movement(x) ∧ (is hypocritical(x) ∧ represents fake ""equality""(x))) → is opposed(x)) → opposed",1,"If the Feminist Movement truly promotes genuine equality, then using manure spray that is colored pink wouldn't be considered fecal. #GamerGate",
587,How to spot a fashion-#Feminist - they claim feminism is about equality. Feminist actions demonstrate otherwise.,Feminist Movement,AGAINST,∀x (is a feminist(x) → (claims feminism is about equality(x) ∧ 's actions demonstrate otherwise(x))) → opposed,∀x (is a feminist(x) → (claims feminism is about equality(x) ∧ 's actions demonstrate otherwise(x))) → opposed,1,"One way to recognize a fashion-focused feminist is to observe that they assert feminism is centered on equality, but their behavior suggests otherwise.",
588,@TarheelKrystle @primatemachine Bowing down but not in a threatening way. B/c even bowing down can be triggering.,Feminist Movement,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)) → neutral,1,"I am bowing down to show respect, but not in a way that could be perceived as threatening. This is because even the act of bowing down can be triggering for some people.",
589,"People think because I'm a feminist I hate men. No I'm a feminist, I believe in equality for all. #EqualityForAll",Feminist Movement,FAVOR," Let's break it down step by step. First, simplify the sentence to extract relevant information related to the target attitude. Then, provide the attitude conclusion.
Judge:  The sentence refer target 'Feminist Movement'!
Simplified Sentence: The speaker identifies as a feminist and advocates for equality among all genders. So the attitude towards the feminist movement is support.

First-order logic:
F(x): x identifies as a feminist.
A(x): x advocates for equality among all genders.
Support: ∀x (F(x) ∧ A(x)) → F(x)",∀x (identifies as a feminist(x) ∧ advocates for equality among all genders(x)) → identifies as a feminist(x) → support,0,"People assume that I dislike men because I identify as a feminist, but that's not true. Being a feminist means advocating for equality among all genders. #EqualityForAll","According to a 2015 poll, 18 percent of Americans use the label of 'feminist' to describe themselves, while 85 percent are feminists in practice as they reported they believe in ""equality for women""."
590,Misogynist abuser @NickRinke whining that feminists are blocking him. Let's make his day and all bock him. #YesAllWomen,Feminist Movement,FAVOR,∀x ((is a misogynist abuser(x) ∧ is part of the feminist movement(x)) → is blocked(x)) → support,∀x ((is a misogynist abuser(x) ∧ is part of the feminist movement(x)) → is blocked(x)) → support,1,The misogynist and abuser named Nick Rinke is complaining that feminists are blocking him. The suggestion is to make him happy by blocking him. This is due to the belief that all women face sexism and misogyny from men like Nick Rinke.,
591,Abusive Misogynist  @NickRinke whining that feminists are blocking him. Let's make his day and all bock him. #YesAllWomen,Feminist Movement,FAVOR,∀x ((is NickRinke(x) ∧ is complaining(x) ∧ is a feminist(x)) → is being blocked(x)) ∧ (is suggested(x) ∧ is a hashtag(x) ∧ supports all women(x)) → support,∀x ((is NickRinke(x) ∧ is complaining(x) ∧ is a feminist(x)) → is being blocked(x)) ∧ (is suggested(x) ∧ is a hashtag(x) ∧ supports all women(x)) → support,1,The Twitter user named NickRinke who is an abusive misogynist is complaining that feminists are preventing him from doing something. The writer suggests that they should all block him to satisfy him and it is a way of supporting all women against abusive behavior. A hashtag '#YesAllWomen' is added to support the feminist movement.,
592,Feminism is nothing more than a cult that closes ranks whenever someone dares question them.,Feminist Movement,AGAINST,∀x (is the feminist movement(x) → (is a cult(x) ∧ becomes defensive when questioned(x))) → opposed,∀x (is the feminist movement(x) → (is a cult(x) ∧ becomes defensive when questioned(x))) → opposed,1,The Feminist Movement is perceived as a cult that strongly defends their beliefs whenever they face criticism.,
593,"my coworker called me gay because i didn't stare at these girls who came in, SORRY but i respect women and this is why i need",Feminist Movement,FAVOR," Let's break it down step by step. First, simplify the sentence to extract relevant information related to the target attitude. Then, provide the attitude conclusion.
Judge:  The sentence refer target 'Feminist Movement'!
Simplified Sentence: The speaker supports the feminist movement because they believe in respecting women and not objectifying them. So the attitude towards the feminist movement is support.

First-order logic:
F(x): x is the feminist movement.
R(x): x respects women.
O(x): x objectifies women.
Support: ∀x ((R(x) ∧ ¬O(x)) → F(x))",∀x ((respects women(x) ∧ ¬objectifies women(x)) → is the feminist movement(x)) → support,0,"My coworker accused me of being homosexual because I didn't ogle at some girls who came into the room. I apologize, but I believe in respecting women, and that is why I need to support the feminist movement.",
594,I am really proud to be a @HeforShe and I want to thank @EmWatson for being such a powerful feminist #HeForShe,Feminist Movement,FAVOR,∀x ((is a part of the HeForShe movement(x) ∧ is a feminist(x)) → is powerful(x)) → support,∀x ((is a part of the HeForShe movement(x) ∧ is a feminist(x)) → is powerful(x)) → support,1,I am really proud to support the HeForShe movement and I want to express my gratitude to Emma Watson for being such a strong feminist advocate.,
595,"@shunter395 True, but it's in quotes, and I had to take the opportunity to promote",Feminist Movement,NONE," Let's break it down step by step. First, simplify the sentence to extract relevant information related to the target attitude. Then, provide the attitude conclusion.
Judge:  The sentence refer target 'Feminist Movement'!
Simplified Sentence: The speaker agrees with a statement related to the Feminist Movement and uses the opportunity to advertise or endorse it. So the attitude towards the Feminist Movement is support.

First-order logic:
A(x): x agrees with a statement.
E(x): x uses the opportunity to endorse or advertise.
F(x): x is related to the Feminist Movement.
Support: ∀x ((A(x) ∧ F(x)) → E(x))",∀x ((agrees with a statement(x) ∧ is related to the Feminist Movement(x)) → uses the opportunity to endorse or advertise(x)) → support,0,"I agree with what @shunter395 said, but since the statement was in quotes, I used this chance to advertise or endorse something related to the Feminist Movement",
596,"Grr! That subject is not allowed to be joked about! - Typical Feminist, regarding every topic of humor #SpankAFeminist",Feminist Movement,AGAINST,∀x ((is joked about(x) ∧ is related to the Feminist Movement(x)) → ¬is allowed(x)) ∧ is opposed(is related to the Feminist Movement(x)) → opposed,∀x ((is joked about(x) ∧ is related to the Feminist Movement(x)) → ¬is allowed(x)) ∧ is opposed(is related to the Feminist Movement(x)) → opposed,1,I am angry! The subject that was made fun of is not acceptable! This is a typical response from a feminist who finds humor in all topics offensive. The hashtag #SpankAFeminist aims to harass and belittle the feminist movement.,
597,@deanesmay @JenMurray41 Bc feminists know everything about being a man. #SpankAFeminist #gamergate,Feminist Movement,AGAINST,"∀x ((is a feminist(x) ∧ is a man(x)) → claims to know everything about y(x, is a man)) → opposed","∀x ((is a feminist(x) ∧ is a man(x)) → claims to know everything about y(x, is a man)) → opposed",1,"The Twitter user is directing their message at two individuals, @deanesmay and @JenMurray41, suggesting that feminists believe they know everything about being a man. The user includes two hashtags, #SpankAFeminist and #gamergate.",
598,What!? Women take pictures of themselves naked or in sexy lingerie & text them? Fucking Patriarchy! #TweetLikeAFeminist #SJWLogic,Feminist Movement,AGAINST,is opposed(is the feminist movement) → opposed,is opposed(is the feminist movement) → opposed,1,What is happening!? Are you saying that women who take pictures of themselves in the nude or sexy lingerie and send them through text messages are oppressed by the male-dominated society and culture? This is unacceptable! #TweetLikeAFeminist #SJWLogic,
599,The fact that Chris Brown is somehow still famous is why I need,Feminist Movement,NONE," Let's break it down step by step. First, simplify the sentence to extract relevant information related to the target attitude. Then, provide the attitude conclusion.
Judge:  The sentence refer target 'Feminist Movement'!
Simplified Sentence: The fact that Chris Brown's fame despite his violent behavior is a reason for the need of the feminist movement. So the attitude towards the feminist movement is support.

First-order logic:
F(x): x is the feminist movement.
C(x): x is Chris Brown.
V(x): x is violent.
S(x): x is famous.
Support: ∀x ((C(x) ∧ V(x)) → F(x))",∀x ((is Chris Brown(x) ∧ is violent(x)) → is the feminist movement(x)) → support,0,The fact that Chris Brown is still famous despite his violent behavior is a clear indication of why we still need the feminist movement.,
600,God did not want you to have the same opportunity as men so are you saying God is wrong?,Feminist Movement,AGAINST,∀x ((is the feminist movement(x) ∧ believes that women should have the same opportunities as men(x)) → believes that God is wrong(x)) → opposed,∀x ((is the feminist movement(x) ∧ believes that women should have the same opportunities as men(x)) → believes that God is wrong(x)) → opposed,1,Are you suggesting that God was mistaken and did not intend for women to have equal opportunities as men in the feminist movement?,
601,"RULES TO LIVE BY  Seek logic in things, even if it looks like a waste of time, including feminism.   #GamerGate",Feminist Movement,AGAINST,∀x (is the feminist movement(x) → should be sought for logic(x)) → support,∀x (is the feminist movement(x) → should be sought for logic(x)) → support,1,"One should always search for logic in everything, even if it seems unproductive, including the feminist movement. #GamerGate",
602,"Feminism on twitter is the black hole of human intelligence, just like creationism.  #GamerGate",Feminist Movement,AGAINST,∀x (is the feminist movement(x) → (is creationism(x) ∧ is the black hole of human intelligence(x))) → opposed,∀x (is the feminist movement(x) → (is creationism(x) ∧ is the black hole of human intelligence(x))) → opposed,1,"The feminist movement on Twitter is a source of human ignorance, similar to the belief in creationism. The hashtag used is #GamerGate.",
603,The rule of attention is you always get both: wanted and unwanted. But Feminists hypocrites only want one. #GamerGate,Feminist Movement,AGAINST,∀x ((is the Feminist Movement(x) ∧ wants attention(x)) → ¬wants unwanted attention(x) ∧ is a hypocrite(x)) → opposed,∀x ((is the Feminist Movement(x) ∧ wants attention(x)) → ¬wants unwanted attention(x) ∧ is a hypocrite(x)) → opposed,1,"According to the Twitter user, the rule of attention is that you always get both wanted and unwanted attention, but the feminist movement is hypocritical because they only want wanted attention, as claimed by the hashtag #GamerGate.",
604,The retarded tantrums of #GamerGate feminists show the effects of a lifetime of never facing intellectual challenge.,Feminist Movement,AGAINST,∀x ((is the Feminist Movement(x) ∧ is incapable of intellectual challenge(x)) → is opposed(x)) → opposed,∀x ((is the Feminist Movement(x) ∧ is incapable of intellectual challenge(x)) → is opposed(x)) → opposed,1,The behavior of feminists who support #GamerGate is being described as unintelligent and immature likely due to their lack of exposure to intellectual challenges throughout their lives.,
605,"@HiddenTara No one wants to see #Feminists naked, so the petty, vindictive bytches want to drag everyone else down to their level.",Feminist Movement,AGAINST,∀x ((is the Feminist Movement(x) ∧ is derogatory(x)) → is opposed(x)) ∧ ∀x (is the Feminist Movement(x) → wants to bring others down(x)) → opposed,∀x ((is the Feminist Movement(x) ∧ is derogatory(x)) → is opposed(x)) ∧ ∀x (is the Feminist Movement(x) → wants to bring others down(x)) → opposed,1,"HiddenTara, some people believe that feminists are being petty and vindictive by wanting to bring everyone down to their level because nobody wants to see them naked.",
606,"CREATIONIST OK, you clearly don't know what the word of God is! FEMINIST OK you clearly don't know what feminism is!",Feminist Movement,AGAINST,"Let's break it down step by step. First, simplify the sentence to extract relevant information related to the target attitude. Then, provide the attitude conclusion.
Judge:  The sentence refer target 'Feminist Movement'!
Simplified Sentence: The sentence mentions the target 'Feminist Movement' and implies a lack of understanding. So the attitude towards the Feminist Movement is opposed.

First-order logic:
M(x): x is mentioned.
U(x): x does not understand.
F(x): x is a feminist movement.
Opposed: ∀x ((M(x) ∧ U(x)) → F(x))",∀x ((is mentioned(x) ∧ does not understand(x)) → is a feminist movement(x)) → opposed,0,"Creationist, it appears that you are not aware of the meaning of the word of God. Feminist, it appears that you do not understand the concept of feminism.",
607,TASK 1.Present a feminist the fact most infanticides are perpetrated by the mother.  2.She will blame it on a male(s).,Feminist Movement,AGAINST,"∀x ((is a feminist(x) ∧ is an infanticide(x)) → blames y(x, is a male)) → opposed","∀x ((is a feminist(x) ∧ is an infanticide(x)) → blames y(x, is a male)) → opposed",1,"If you present a feminist with the fact that most infanticides are perpetrated by the mother, she will likely blame it on one or more males.",
608,"IF FEMINISTS WERE HONEST   ""I want a worldwide matriarchal dictatorship with all men enslaved to women""   #GamerGate",Feminist Movement,AGAINST,"∀x ((is a feminist(x) ∧ is honest(x)) → wants y(x, is a matriarchal dictatorship(x) ∧ enslaves y(x, men))) → is opposed(Feminist Movement) → opposed","∀x ((is a feminist(x) ∧ is honest(x)) → wants y(x, is a matriarchal dictatorship(x) ∧ enslaves y(x, men))) → is opposed(Feminist Movement) → opposed",1,"If feminists were honest, they would say: ""I want a worldwide matriarchal dictatorship with all men enslaved to women"" and this tweet is related to the topic #GamerGate.",
609,"@abbeysaurusrex_ C) the hell was that video? D) the guy spelled ""break"" wrong. E) if Megalodon is alive maybe it's a she Brewer",Feminist Movement,NONE,"Let's break it down step by step. First, simplify the sentence to extract relevant information related to the target attitude. Then, provide the attitude conclusion.
Judge:  The sentence don't refer target 'Feminist Movement'!
Simplified Sentence: No mention or reference to given target 'Feminist Movement'. So the attitude towards the feminist movement is neutral.

First-order logic:
M(x): x is mentioned.
R(x): x is referenced.
F(x): x is the feminist movement.
Neutral: ∀x (¬(M(x) ∨ R(x)) → ¬F(x))",∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the feminist movement(x)) → neutral,0,"Abbeysaurusrex_, what was that video about? By the way, the guy got the spelling of 'break' wrong. If Megalodon were still alive, perhaps it could be a female, Brewer.",
610,@orange_kae a lot of people get indoctrinated in a movement by reading comments and articles. For example #meinkamp. #equality,Feminist Movement,NONE,∀x ((can indoctrinate people(x) ∧ is reading comments and articles(x)) → ¬is the Feminist Movement(x)) → neutral,∀x ((can indoctrinate people(x) ∧ is reading comments and articles(x)) → ¬is the Feminist Movement(x)) → neutral,1,"A lot of people become involved in a movement by reading comments and articles, such as the #MeinKampf and #Equality movements, which promote indoctrination.",
611,"DEAR LYING FEMINIST JOURNALISTS  If candy crush saga is ""hard core gaming"" then masturbation is marriage.  #GamerGate",Feminist Movement,AGAINST,∀x (is part of the feminist movement(x) → is opposed(x)) → opposed,∀x (is part of the feminist movement(x) → is opposed(x)) → opposed,1,"To the feminist journalists, who are accused of lying, the comparison of Candy Crush Saga with hardcore gaming is as absurd as the comparison between masturbation and marriage. #GamerGate",
612,@patelology @jameelajamil please RT for our gender equality project!,Feminist Movement,FAVOR,"Let's break it down step by step. First, simplify the sentence to extract relevant information related to the target attitude. Then, provide the attitude conclusion.
Judge:  The sentence refer target 'Feminist Movement'!
Simplified Sentence: The sentence is promoting gender equality and asking for support from Patelology and Jameela Jamil. So the attitude towards the feminist movement is support.

First-order logic:
P(x): x promotes gender equality.
S(x): x supports the feminist movement.
Support: ∀x ((P(x) ∧ S(x)) → S(x))",∀x ((promotes gender equality(x) ∧ supports the feminist movement(x)) → supports the feminist movement(x)) → support,0,"Patelology and Jameela Jamil, please retweet for our gender equality project!",
613,"@arieelrosee @nataliaxmoreno Well you are right, its pointless for you to try. Youre still an example of why there are",Feminist Movement,NONE,∀x ¬is the Feminist Movement(x) → neutral,∀x ¬is the Feminist Movement(x) → neutral,1,A Twitter user with the handle @arieelrosee and @nataliaxmoreno were discussing the feminist movement. @arieelrosee agreed with @nataliaxmoreno that it's pointless for her to try. @arieelrosee is considered an example of the reason why the feminist movement is necessary.,
