ID,Tweet,Target,Stance,Ans1,Ans2,Ans3,FOL
600,@realDonaldTrump is the only honest voice of the @GOP and that should scare the shit out of everyone!,Hillary Clinton,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) → neutral,∀x (is praised(is Trump(x)) ∧ ¬is mentioned(is Clinton(x))) → neutral,∀x (¬(is honest(x) ∧ is a member of the GOP(x)) → ¬should scare everyone(x)) ∧ ∀x (¬should scare everyone(x) → is neutral(x)) → neutral,∀x (is honest voice of GOP(x) → should scare everyone(x)) → negative
601,@frodofied SO? THt will NEVER erase their support of DOMA & silence on #LGBT #LGBTQ rights until it is politically aventageous.,Hillary Clinton,AGAINST,∀x ((is Hillary Clinton(x) ∧ (supports DOMA(x) ∨ is silent on LGBTQ rights(x))) → is politically advantageous(x)) → opposed,∃x (is the target(x) ∧ is the subject(x) ∧ (supported DOMA/remained silent on LGBT rights(x) ∧ supported LGBT rights for political advantage(x))) → has an opposed attitude(x) → opposed,∀x (supported DOMA(x) ∧ was silent on LGBTQ rights(x) ∧ acted politically advantageously(x) → ¬is Hillary Clinton(x)) → opposed,∀x (is Hillary Clinton(x) ∧ (supports DOMA(x) ∨ is silent on LGBTQ rights(x)) → is politically advantageous(x)) → opposed
602,@roughcountry451 @vendettajane Fortunately Bryan he does not have a saying on that #freeallfour,Hillary Clinton,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) → neutral
603,@anthonyweiner super out of touch and stupid. Please go away. #NYCPride #NYC,Hillary Clinton,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the target(x)) → neutral,Not Refer → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) → neutral
604,"@clantro @jjauthor @CarmineZozzora Why not, they lie about everything else, even when confronted with the truth. #freeallfour",Hillary Clinton,AGAINST,∀x ((lies(x) ∧ is confronted with the truth(x)) → is opposed(x)) → opposed,∃x (lies(x) ∧ is confronted with the truth(x) ∧ is ambiguous(x) ∧ ¬refers to target(x)) → neutral,∀x (¬(lies(x) ∨ tells the truth(x)) → ¬is Hillary Clinton(x)) → neutral,∀x ((lies(x) ∧ is confronted with the truth(x)) → is opposed(x)) → opposed
605,"over the river and through the woods, and UP WITH HILL WE GO! Yass #HillaryClinton #Hillary",Hillary Clinton,AGAINST,∀x (is Hillary Clinton(x)) → support,∃x (is the target(x) ∧ epresses enthusiasm(x) ∧ is supportive(x)) → support,∀x (is Hillary Clinton(x) → is supported(x)) → support,∀x (is Hillary Clinton(x) → expresses enthusiasm(x) ∧ is supported(x)) → support
606,"I am a big HILLARY Clinton supporter. My plan is working, poor Donnie doesn't even know. #Trump2016",Hillary Clinton,AGAINST,∀x (is a supporter(x) → is Hillary Clinton(x)) → support,"supports y(supports y, is Hillary Clinton) ∧ 's plan is working against z(is Hillary Clinton) → support",∀x (is a supporter of Hillary Clinton(x) ∧ has a plan that is working against Donald Trump(x) → H(x)) → support,∀x (is a supporter of Hillary Clinton(x) ∧ has a plan that is working against Donald Trump(x) → supports Hillary Clinton(x)) → support
607,@greta What #Bernie2016 has done is work for DECADES on behalf of the American people not the corporatocracy who own corrupted,Hillary Clinton,AGAINST,∀x ((is Bernie(x) ∧ has worked for decades on behalf of the American people(x)) → (is Hillary Clinton(x) ∧ is owned by the corporatocracy(x))) → opposed,∀x (¬is mentioned(x) → ¬is Hillary Clinton(x)) → neutral,"∀x (is Bernie Sanders(x) ∧ ¬is Hillary Clinton(x) ∧ ¬works on behalf of y(x, is a corporatocracy)) → opposed",∀x ((is Bernie(x) ∧ has worked for decades on behalf of the American people(x)) → (is not Hillary Clinton(x) ∧ is not owned by the corporatocracy(x))) → Support
608,"@TrucksHorsesDog #CommonCore , another brilliant idea supported by a #bush. #nomorebushes",Hillary Clinton,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) → neutral,∀x (¬(is a bush(x) ∧ supports Common Core(x)) → ¬is Hillary Clinton(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) → neutral
609,"Do we breathe & live or ignore & collectively succumb to toxins of political, ecological, unwanton oligards? #p2 #bernie2016",Hillary Clinton,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) → neutral,∃x(is an oligarch(x) ∧ is criticized(x)) ∧ is supported(is Bernie Sanders(x)) → ¬is Hillary Clinton(x) → opposed,¬(breathes and lives(x) ∧ is Hillary Clinton(x)) ∨ ignores and succumbs to toins(x) → opposed,∃x (is an oligarch(x) ∧ is criticized(x) ∧ is supported(is Bernie Sanders(x))) → ¬is Hillary Clinton(x) → opposed
610,"She's NOT a WOMAN, she's a POLITICIAN. #WhyImNotVotingForHillary #StopHillaryClinton2016 #Benghazi #savetheUSA",Hillary Clinton,AGAINST,∀x ((is a politician(x) ∧ ¬is a woman(x)) → is opposed to Hillary Clinton(x)) → opposed,∃x (is Hillary Clinton(x) ∧ (is a politician(x) ∧ ¬is a woman(x)) ∧ criticizes(x) ∧ opposes(x)) → opposed,∀x (is a woman(x) ∧ is a politician(x) → ¬is opposed(x)) → opposed,∀x ((is a politician(x) ∧ ¬is a woman(x)) → opposes Hillary Clinton(x)) → opposed
611,"@HillaryClinton I wish u were in Benghazi instead of those great people, chronic liar and power hungry animal",Hillary Clinton,AGAINST,is opposed(Hillary Clinton) → opposed,"∃x(wishes y was somewhere(x,is Hillary Clinton(x)) ∧ (is a liar(is Hillary Clinton(x)) ∨ is an animal(is Hillary Clinton(x))) ∧ refers to negatively(is Hillary Clinton(x))) → opposed",∀x (is Hillary Clinton(x) → ¬is in Benghazi(x) ∧ is a liar(x) ∧ is power-hungry(x)) → opposed,"∃x (wishes y was somewhere(x, is Hillary Clinton(x)) ∧ (is a liar(is Hillary Clinton(x)) ∨ is power-hungry(is Hillary Clinton(x))) ∧ refers to negatively(is Hillary Clinton(x))) → opposed"
612,"YAAAS, Hillary! @TsarRhys wins best dressed here at the #Merrimack 4th of July parade! #HillaryforNH",Hillary Clinton,AGAINST,∀x (wins best dressed(x) → is supportive(x)) → support,"is supportive(""YAAAS, Hillary!"") ∧ is the target(Hillary Clinton) → support",∀x (is associated with positive sentiment(x) → is Hillary Clinton(x)) → support,"is supportive(""YAAAS, Hillary!"") ∧ is the target(Hillary Clinton) → support"
613,"The Dukes of Hazzard has been on tv for 36 years, yet you weren't offended until the #liberals told you to be. #unitedblue",Hillary Clinton,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) → neutral,∀x (¬(is a television show(x) ∧ is a liberal(x) ∧ is offended(x)) → ¬is Hillary Clinton(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) → neutral
614,".@HillaryClinton The spatula seems appropriate, given that it can be used to easily flip positions if the heat gets to high.",Hillary Clinton,AGAINST,∀x ((is a spatula(x) ∧ is appropriate(x)) → (can be used to change positions(x) ∧ is opposed(Hillary Clinton))) → opposed,∃x (is the target(x) ∧ is mentioned(x) ∧ 's position can be easily changed/flipped(x) ∧ is appropriate(x)) → opposed,∀x (is associated with a spatula(x) ∧ can flip positions(x) → is neutral(x)) → neutral,∀x ((is a spatula(x) ∧ is appropriate(x)) → (can be used to change positions(x) ∧ is associated with Hillary Clinton(x))) → opposed
615,"Why does the "" shit barometer "" always rise when Republicans speak? #USA #July4",Hillary Clinton,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) → neutral,∀x (¬is mentioned(x) ∧ is the target(x)) → (∃y (refers to Republicans(y) ∧ the shit barometer rises(y))) → neutral,∀x (¬(is a Republican(x) ∧ speaks(x)) → ¬is Hillary Clinton(x)) → neutral,∀x (is mentioned(x) → is not Hillary Clinton(x)) → negative
616,@Ba68scgal The guy w/ the #Benghazi sign has guts Loveit #NoHillary2016,Hillary Clinton,AGAINST,∀x ((has guts(x) ∧ loves it(x)) → opposes Hillary Clinton in 2016(x)) → opposed,praises(x) ∧ (criticizes(x) ∧ is Hillary Clinton(x)) ∨ opposes(x) ∧ is Hillary Clinton(x) → opposed,∀x (has guts(x) ∧ loves it(x) → is opposed to Hillary Clinton(x)) → opposed,∀x (has guts(x) ∧ loves it(x) → opposes Hillary Clinton in 2016(x)) → opposed
617,"@vendettajane Thanks for the follow, may God bless you and your family ! #freeallfour",Hillary Clinton,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) → neutral,"∀x (¬is mentioned(x) ∧ ¬is referenced(x)) → ¬is the target (""Hillary Clinton"")(x) → neutral",∀x (is a person(x) ∧ is a follower(x) → is blessed(x)) → neutral,∀x (is person(x) ∧ is follower(x) → is blessed(x)) → neutral
618,@MyOTRadventure Compassion the new frontier Hillary will go where she's never gone before She'll need a village & a committee,Hillary Clinton,AGAINST,∀x (is Hillary Clinton(x) → (will go where she's never gone before(x) ∧ needs a village and a committee(x))) → support,∃x (is new/never gone before(x) ∧ is Clinton(x) ∧ needs village/committee(x)) → neutral,∀x (is Hillary Clinton(x) → (goes to a new frontier(x) ∧ needs a village and a committee(x))) → neutral,∀x (is Hillary Clinton(x) → (will go where she's never gone before(x) ∧ needs a village and a committee(x))) → Support
619,Since #SNL ain't that funny anymore please @JoeBiden run for president.. if even just for the hilarious debates between you &,Hillary Clinton,AGAINST,"∀x ((is a potential candidate for president(x) ∧ and y have hilarious debates(x, Hillary Clinton))) → neutral","∀x (¬is mentioned(x) ∧ ¬is referenced(x) ∧ is the target (""Hillary Clinton"")(x)) → has a neutral attitude(x) → neutral","∀x (¬is funny(x) → ¬is a president(x)) ∧ ∀x ∀y (has a hilarious debate with y(x, y) → is a president(x)) ∧ ∀x ∀y (has a hilarious debate with y(x, y) → is a president(y)) ∧ ∀x ¬is a president(x) → neutral","∀x ((is a potential candidate for president(x) ∧ has hilarious debates(x, Hillary Clinton)) → neutral"
620,"I support Bernie on account USA needs a new direction but, if he loses in primary ,I'll support Hillary Clinton. #Sanders2016",Hillary Clinton,AGAINST,∀x ((¬is supported(x) → is supported(is Hillary Clinton(x)))) → support,"is Sanders(is Sanders) ∧ (loses primary(is Sanders) → will support y(speaker, is Clinton)) → support",∀x (is supported(x) ∧ (is Bernie(x) → is Hillary Clinton(x))) → support,(is Bernie(x) ∧ (loses primary(is Bernie(x)) → will support(is Hillary Clinton(x)))) → support
621,"@HillaryClinton Your treatment of the press, Amb Stevens' fam, and the intel of the American ppl is enough to send you to jail",Hillary Clinton,AGAINST,"∀x (treats y poorly(Hillary Clinton, x) → should be sent to jail(Hillary Clinton)) ∧ (∃y (treats y poorly(Hillary Clinton, y) ∧ warrants jail time(Hillary Clinton))) → opposed","∃x ('s treatment(x, is the press) ∧ 's treatment(x, is a family) ∧ 's treatment(x, is intelligence) → should go to jail(x)) ∧ Hillary Clinton → opposed",∀x (is Hillary Clinton(x) → ¬is the press(x) ∧ ¬is Ambassador Stevens' family(x) ∧ ¬is the intelligence of the American people(x) → is imprisonment(x)) → opposed,"∀x (is Hillary Clinton(x) → (treats poorly(x, press) ∧ treats poorly(x, Amb Stevens' fam) ∧ treats poorly(x, intel of American ppl) → should go to jail(x))) → opposed"
622,Hilly & Barry's Bloody Benghazi Bamboozle #HillaryIceCreamFlavors #tcot #WakeUpAmerica,Hillary Clinton,AGAINST,∀x (is related to Hillary Clinton(x) → is opposed(x)) → opposed,∃x (criticizes(x) ∧ is about Benghazi(x) ∧ is Hillary Clinton(x)) → opposes(x) → opposed,∀x (is Hillary Clinton(x) ∧ is associated with Benghazi(x) ∧ is associated with ice cream flavors(x) → is opposed(x)) → opposed,∃x (is related to Hillary Clinton(x) ∧ criticizes(x) ∧ is about Benghazi(x)) → opposes(x) → opposed
623,@NumbersMuncher @HillaryClinton She's the animal!! She's also a sellout!!! Ppl that vote for her are sellouts!! #NoHillary2016,Hillary Clinton,AGAINST,∀x ((is Hillary Clinton(x) ∨ V(x)) → is opposed(x)) → opposed,"∃x(refers to y(x,""Hillary Clinton"") ∧ (is an animal(x) ∨ is a sellout(x))) ∧ ∀x(votes for y(x,""Hillary Clinton"") → is a sellout(x)) ∧ is opposed(#NoHillary2016) → opposed",∀x (is Hillary Clinton(x) → (is an animal(x) ∧ is a sellout(x)) ∧ ∀y (votes for Hillary Clinton(y) → is a sellout(y))) → opposed,"∃x (refers to y(x, ""Hillary Clinton"") ∧ (is an animal(x) ∨ is a sellout(x))) ∧ ∀y (votes for y(""Hillary Clinton"") → is a sellout(y)) ∧ is opposed(#NoHillary2016) → opposed"
624,"@redsteeze: Broke, as in Dead broke"" Elitist Nauseating Get behind the rope Hateful Arrogant Z Ideologue Someone else add Z.",Hillary Clinton,AGAINST,is opposed(Hillary Clinton) → opposed,"∀x (¬is mentioned(x) ∧ ¬is referenced(x) ∧ is the target ""Hillary Clinton""(x)) → ¬has a negative description(x) → neutral",∀x (is elitist(x) ∧ is nauseating(x) ∧ is hateful(x) ∧ is arrogant(x) ∧ is Z(x) → ¬F(x)) → opposed,"∀x (is mentioned(x) ∧ is referenced(x) ∧ is the target ""Hillary Clinton""(x) → has a negative description(x)) → opposed"
625,@redsteeze @maggieNYT By that time the guy with #Benghazi sign will be arrested.,Hillary Clinton,AGAINST,∀x (will be arrested(x) ∧ is involved(Hillary Clinton)) → opposed,∃x (refers to Benghazi(x) ∧ will be arrested(x)) → is critical of Hillary Clinton(Hillary Clinton) → opposed,∀x (¬(is a person(x) ∧ has a sign(x) ∧ is arrested(x)) → ¬is Hillary Clinton(x)) → neutral,∃x (refers to Benghazi(x) ∧ will be arrested(x)) → is critical of Hillary Clinton(Hillary Clinton) → opposed
626,@adamplevy @maggieNYT @danmericaCNN The people came to see & hear Hillary not the Press obstructing their view,Hillary Clinton,AGAINST,∀x ((is a person(x) ∧ came to see and hear Hillary(x)) → ¬(is a person(x) ∧ obstructed their view(x))) → support,"∀x(is a person(x) → (came to see/hear y(x, is Hillary Clinton(x)) ∧ ¬∃y(is obstructing the view(y)))) → support",∀x (is Hillary Clinton(x) → ¬is the press(x)) → support,∀x ((is a person(x) ∧ came to see and hear Hillary(x)) → ¬(is a person(x) ∧ obstructed their view(x))) → support
627,@PoliticalShort She would have to have a conscious to be haunted. @jlconnell66 #killary #Marxism,Hillary Clinton,AGAINST,∀x ((is Hillary Clinton(x) → ¬has a conscience(x)) ∧ (is Hillary Clinton(x) → is opposed(x))) → opposed,"∃x (refers to y(x,""she"") ∧ lacks conscience(x)) ∧ is Hillary Clinton(""she"") ∧ ∃y(is opposed(y) ∧ refers to y(y, ""#killary"") ∧ refers to y(y,Marxism)) → opposed",∀x (¬has a conscience(x) ∧ is a Marist(x) → is opposed(x)) → opposed,∀x (is Hillary Clinton(x) → (lacks conscience(x) ∧ is opposed(x))) → opposed
628,@theblaze Heaven forbid anyone invade the space of the Queen of Lies. -_-,Hillary Clinton,AGAINST,∀x ((is mentioned(x) ∧ is the Queen of Lies(x)) → is Hillary Clinton(x)) → opposed,"∃x (is referred to(x) ∧ is the ""Queen of Lies""(x)) ∧ is Hillary Clinton(x) → opposed",∀x (is the Queen of Lies(x) ∧ is a liar(x) → ¬invades space(x)) ∧ ∀x (is the Queen of Lies(x) → is opposed(x)) → opposed,"∀x ((is referred to(x) ∧ is the ""Queen of Lies""(x)) → is Hillary Clinton(x)) → opposed"
629,"@TarekFatah @anniekarni And Abedin's penumbra, the Muslim Brotherhood. Her connection is incontrovertible #HumaAbedin",Hillary Clinton,AGAINST,"∃x (has a connection to y(x, is the Muslim Brotherhood) ∧ is incontrovertible(x)) ∧ is mentioned(@TarekFatah) ∧ is mentioned(@anniekarni) → opposed","∀x (is mentioned(x) ∧ ¬is referenced/related to(x,is the target) → ¬is the target(x)) → neutral","∀x (is connected to y(x, y) ∧ is a member of the Muslim Brotherhood(y) → ¬is associated with Hillary Clinton(x)) → opposed","∃x (is connected to y(x, is the Muslim Brotherhood) ∧ is incontrovertible(x)) ∧ is mentioned(@TarekFatah) ∧ is mentioned(@anniekarni) → opposed"
630,/#Leftest #Hippocratic #Domecrats won't vote for #FineLady #MichellBachmann but will vote for #EmailScandal #Benghazi #Killary,Hillary Clinton,AGAINST,"∀x ((is a leftist(x) ∧ is a Democrat(x) ∧ ¬will vote for y(x, is Michelle Bachmann(x))) → will vote for y(x, is Hillary Clinton(x))) → support",∃x (is mentioned(x) ∧ is criticized(x) ∧ is the target(x)) → has opposed attitude(x) → opposed,∀x (is associated with EmailScandal(x) ∧ is associated with Benghazi(x) ∧ is associated with Killary(x) → ¬is Hillary Clinton(x)) → opposed,"∀x ((is a leftist(x) ∧ is a Democrat(x) ∧ ¬will vote for(y, x, Michelle Bachmann) ∧ will vote for(y, x, Hillary Clinton)) → support"
631,Support #independent #BernieSanders because he's not a liar. #POTUS #libcrib #democrats #tlot #republicans #WakeUpAmerica,Hillary Clinton,AGAINST,∀x ((is supported(x) ∧ ¬is a liar(x)) → is opposed(Hillary Clinton)) → opposed,∀x (is supported(is Bernie Sanders(x)) ∧ ¬is a liar(is Bernie Sanders(x))) → ¬is Hillary Clinton(x) → opposed,"∀x (is supported(x) → ¬is a liar(x)) → opposes y(x, y) → opposed",∀x ((is supported(x) ∧ ¬is a liar(x)) → is opposed(Hillary Clinton)) → opposed
632,@Babbsgirl2 @DrMartyFox She is as bad or worse possibly than #Obama and she will continue to break laws as if she is invincible.,Hillary Clinton,AGAINST,∀x ((is Hillary Clinton(x) ∧ is Obama(x)) ∧ breaks laws(x)) → opposed,"∃x (is Hillary Clinton(x) ∧ (is worse(x,is Obama(x)) ∨ (breaks laws(x) ∧ is invincible(x)))) → opposed",∀x (is bad(x) ∧ breaks laws(x) → ¬is Hillary Clinton(x)) → opposed,∀x ((is Hillary Clinton(x) ∧ is Obama(x)) ∧ breaks laws(x)) → opposed
633,"@nytimes was that ""awkwardness"" or ""awfulness""? I think the latter",Hillary Clinton,AGAINST,∀x ((is awkwardness(x) ∨ is awfulness(x)) ∧ is Hillary Clinton(x) ∧ is awfulness(x)) → is opposed(x) → opposed,∀x (¬is mentioned(x) → ¬is criticized(x)) ∧ ¬∃x(is Hillary Clinton(x)) → neutral,∀x ('s behavior is awful(x) → is opposed(x)) → opposed,∀x (is mentioned(x) ∧ is Hillary Clinton(x) ∧ is awfulness(x)) → opposed(x)
634,Today's number is 8! That's how many years old Jesus was when he learned to ride a bike! Pretty cool dude! #USWNT #proudmom,Hillary Clinton,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) → neutral,"∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the target (""Hillary Clinton"")(x)) → neutral",∀x (¬(is mentioned(x) ∨ is related to Jesus(x) ∨ is a proud mom(x) ∨ is related to the USWNT(x)) → ¬is neutral(x)) → neutral,∀x (¬(is mentioned(x) ∨ is related to Jesus(x) ∨ is a proud mom(x) ∨ is related to the USWNT(x)) → ¬is Hillary Clinton(x)) → neutral
635,"@JessieJaneDuff Results matter. U may feel less safe, but that is ur mental health issues. No 9/11s on Obama's watch",Hillary Clinton,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) → neutral,"∀x (¬(is mentioned(x) ∨ is referenced(x)) → is the target ""Hillary Clinton""(x)) → has a neutral attitude(x) → neutral",∀x (is a leader(x) ∧ is safe(x) → ¬has mental health issues(x)) → ¬is opposed(x) → opposed,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) → neutral
636,Grateful for the chance to tell the world about my love of many flavors of ice cream! #WakeUpAmerica,Hillary Clinton,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) → neutral,∀x (epresses love(x) ∧ is ice cream(x) ∧ ¬(is mentioned(x) ∨ is referenced(x))) → ¬is Hillary Clinton(x) → neutral,∀x (¬(loves ice cream(x) ∨ is grateful(x)) → ¬is Hillary Clinton(x)) → neutral,∀x (expresses love(x) ∧ is ice cream(x) ∧ is grateful(x) → ¬is Hillary Clinton(x)) → neutral
637,"If you cant dazzle them with brilliance, baffle them with bullshit. #HillaryClinton #libstardsareidiots",Hillary Clinton,AGAINST,is opposed(Hillary Clinton) → opposed,∃x (is the target(x) ∧ is Hillary Clinton(x) ∧ is used in a negative contet(x)) → opposed,Not Refer → neutral,∃x (is the target(x) ∧ is Hillary Clinton(x) ∧ is used in a negative context(x)) → opposed
638,@akawhit1 ITS TIME TO ROPE OFF KILLARY @FoxNews DELETE HER OFF YOUR BALLOT SHE IS A CLONE OF SODOM INSANE OBAMMAD #WakeUpAmerica,Hillary Clinton,AGAINST,∀x (is Hillary Clinton(x) → (should be removed from the ballot(x) ∧ is a clone of Sodom(x) ∧ is insane(x))) → opposed,Not Refer → neutral,∀x (is Hillary Clinton(x) → (is a clone(x) ∧ is insane(x))) → opposed,∀x (is Hillary Clinton(x) → (should be removed from the ballot(x) ∧ is a clone of Sodom(x) ∧ is insane(x))) → opposed
639,"@tedcruz And, #HandOverTheServer she wiped clean + 30k deleted emails, explains dereliction of duty/lies re #Benghazi,etc #tcot",Hillary Clinton,AGAINST,∀x ((is Hillary Clinton(x) ∧ wiped clean the server(x)) ∨ (is Hillary Clinton(x) ∧ deleted emails(x)) ∨ (is Hillary Clinton(x) ∧ is responsible for dereliction of duty(x)) ∨ (is Hillary Clinton(x) ∧ is responsible for lies regarding Benghazi(x))) → is opposed(x) → opposed,"∃x (references y(x,""Hillary Clinton"") ∧ (wiped a server clean(x) ∧ deleted emails(x,30000) ∧ is related to Benghazi(x) ∧ is about lies/dereliction of duty(x))) → is opposed to(Hillary Clinton) → opposed","∀x (is Hillary Clinton(x) → (wiped clean a server(x) ∧ deleted 30,000 emails(x) ∧ lied about Benghazi(x)) → is opposed(x)) → opposed","∀x (is Hillary Clinton(x) → (wiped clean a server(x) ∧ deleted 30,000 emails(x) ∧ lied about Benghazi(x))) → opposed(x) → opposed"
640,Hillary is our best choice if we truly want to continue being a progressive nation. #Ohio,Hillary Clinton,FAVOR,∀x ((is Hillary Clinton(x) ∧ is a progressive nation(x)) → is the best choice(x)) → support,∃x (is a choice(x) ∧ is best(x) ∧ allows progress(x) ∧ is Hillary Clinton(x)) → support,∀x (is Hillary Clinton(x) → (is progressive(x) ∧ is a nation(x))) → support,∀x ((is Hillary Clinton(x) ∧ is a progressive nation(x)) → is the best choice(x)) → support
641,"@TheView I think our country is ready for a female pres, it can't ever be Hillary",Hillary Clinton,AGAINST,∀x ((is a female president(x) ∧ is Hillary Clinton(x))) → opposed,∃x (is female(x) ∧ is president(x) ∧ the country is ready for(x)) ∧ ¬the country is ready for(is Clinton (Hillary)(x)) → opposed,∀x (is ready for a female president(x) ∧ is a female president(x) → ¬is Hillary Clinton(x) ∧ cannot be Hillary Clinton(x)) → opposed,∀x ((is ready for a female president(x) ∧ is a female president(x)) → (¬is Hillary Clinton(x) ∧ cannot be Hillary Clinton(x))) → opposed
642,I just gave an unhealthy amount of my hard-earned money away to the big gov't & untrustworthy IRS. #WhyImNotVotingForHillary,Hillary Clinton,AGAINST,∀x (¬is voting for Hillary Clinton(x) → gave an unhealthy amount of money to the government and the IRS(x)) → opposed,∃x(is money(x) ∧ is government(x) ∧ is IRS(x) ∧ is distrusted(x)) ∧ ¬is voting for(is Hillary Clinton(x)) → opposed,∀x (is a Democrat(x) ∧ is Hillary Clinton(x) → is opposed(x)) → opposed,∀x (is voting for Hillary Clinton(x) → (¬gave unhealthy amount of money to government and IRS(x))) → opposed
643,@PortiaABoulger Thank you for adding me to your list,Hillary Clinton,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) → neutral,"∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the target (""Hillary Clinton"")(x)) → neutral",∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) → neutral
644,Hillary can not win. Here's hoping the Dems offer a real candidate like Warren. #Warren2016,Hillary Clinton,AGAINST,∀x ((is Hillary Clinton(x) → can not win(x)) ∧ (is Warren(x) ∧ is a real candidate(x))) → opposed,∃x(is Clinton(x) ∧ ¬can win(x)) ∧ ∃y(is a Democrat candidate(y) ∧ is offered instead of Hillary(y) ∧ ¬is Clinton(y)) → opposed,∀x (is Hillary Clinton(x) → cannot win(x)) → opposed,∃x (is Hillary Clinton(x) ∧ cannot win(x)) ∧ ∃y (is a Democrat candidate(y) ∧ is offered instead of Hillary(y) ∧ is a real candidate(y)) → opposed
645,"Respect FOR the law and respect BY the law Yes, needed desperately. #BaltimoreRiots",Hillary Clinton,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) → neutral,∀x (¬(is law(x) ∨ is respect(x)) → ¬is Hillary Clinton(x)) → neutral,∀x (is mentioned(x) ∨ is referenced(x) → is Hillary Clinton(x)) → neutral
646,I don't want to be appointed to an Ambassador post.,Hillary Clinton,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Hillary Clinton(x)) → neutral,"∀x (¬is mentioned(""Hillary Clinton"") ∧ ¬wants to be appointed Ambassador(x)) → neutral",∀x (¬is a political appointment(x) → ¬is Hillary Clinton(x)) → neutral,∀x (is Hillary Clinton(x) → ¬wants to be appointed Ambassador(x)) → neutral
647,"#StopHillary2016 @HillaryClinton if there was a woman with integrity and honesty I would vote for such as woman president, NO",Hillary Clinton,AGAINST,∀x ((is a woman with integrity and honesty(x) ∧ is voted for as a woman president(x)) → ¬is opposed to(x)) ∧ (¬is a woman with integrity and honesty(x) → is opposed to(x)) → opposed,"∃x (is a woman(x) ∧ is president(x) ∧ Hillary Clinton) ∧ ¬(has integrity(x) ∧ has honesty(x)) → ¬votes for y(speaker, x) → opposed",∀x (is Hillary Clinton(x) ∧ ¬(has integrity(x) ∧ is honest(x)) → is not supported by the speaker(x)) → opposed,∀x (is Hillary Clinton(x) ∧ (¬has integrity(x) ∨ ¬is honest(x)) → ¬supports(x)) → opposed
648,@HillaryClinton End lawless #ClintonFoundation. Jail Butcher of #Benghazi. #Arrest rapist #BillClinton. #HillaryClinton,Hillary Clinton,AGAINST,∀x ((is Hillary Clinton(x) → is opposed(x))) → opposed,Not Refer → neutral,∀x (is Hillary Clinton(x) → ¬is the Clinton Foundation(x) ∧ ¬is Benghazi(x) ∧ ¬is rape(x) ∧ is jailed(x) ∧ is arrested(x)) → opposed,∀x (is Hillary Clinton(x) → (opposes lawlessness(x) ∧ opposes the Butcher of Benghazi(x) ∧ opposes Bill Clinton's alleged actions(x))) → opposed
